POA_CODE_2021,Sme_Usl_ad_5_yr_ago_as_2021_M,Sme_Usl_ad_5_yr_ago_as_2021_F,Sme_Usl_ad_5_yr_ago_as_2021_P,Dif_Usl_ad_5_yr_ago_Sme_SA2_M,Dif_Usl_ad_5_yr_ago_Sme_SA2_F,Dif_Usl_ad_5_yr_ago_Sme_SA2_P,Dif_Us_ad_5_ago_Dif_SA2_NSW_M,Dif_Us_ad_5_ago_Dif_SA2_NSW_F,Dif_Us_ad_5_ago_Dif_SA2_NSW_P,Dif_Us_ad_5_ago_Dif_SA2_Vic_M,Dif_Us_ad_5_ago_Dif_SA2_Vic_F,Dif_Us_ad_5_ago_Dif_SA2_Vic_P,Dif_Us_ad_5_ago_Dif_SA2_Qld_M,Dif_Us_ad_5_ago_Dif_SA2_Qld_F,Dif_Us_ad_5_ago_Dif_SA2_Qld_P,Dif_Us_ad_5_ago_Dif_SA2_SA_M,Dif_Us_ad_5_ago_Dif_SA2_SA_F,Dif_Us_ad_5_ago_Dif_SA2_SA_P,Dif_Us_ad_5_ago_Dif_SA2_WA_M,Dif_Us_ad_5_ago_Dif_SA2_WA_F,Dif_Us_ad_5_ago_Dif_SA2_WA_P,Dif_Us_ad_5_ago_Dif_SA2_Tas_M,Dif_Us_ad_5_ago_Dif_SA2_Tas_F,Dif_Us_ad_5_ago_Dif_SA2_Tas_P,Dif_Us_ad_5_ago_Dif_SA2_NT_M,Dif_Us_ad_5_ago_Dif_SA2_NT_F,Dif_Us_ad_5_ago_Dif_SA2_NT_P,Dif_Us_ad_5_ago_Dif_SA2_ACT_M,Dif_Us_ad_5_ago_Dif_SA2_ACT_F,Dif_Us_ad_5_ago_Dif_SA2_ACT_P,Dif_Us_ad_5_ago_Dif_SA2_OT_M,Dif_Us_ad_5_ago_Dif_SA2_OT_F,Dif_Us_ad_5_ago_Dif_SA2_OT_P,Dif_Us_ad_5_ago_Dif_SA2_Tot_M,Dif_Us_ad_5_ago_Dif_SA2_Tot_F,Dif_Us_ad_5_ago_Dif_SA2_Tot_P,Difnt_Usl_add_5_yr_ago_OS_M,Difnt_Usl_add_5_yr_ago_OS_F,Difnt_Usl_add_5_yr_ago_OS_P,Difnt_Usl_add_5_yr_ago_Ns_M,Difnt_Usl_add_5_yr_ago_Ns_F,Difnt_Usl_add_5_yr_ago_Ns_P,Difnt_Usl_add_5_yr_ago_Tot_M,Difnt_Usl_add_5_yr_ago_Tot_F,Difnt_Usl_add_5_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
POA3890,95,80,172,14,14,34,15,15,29,18,13,34,4,6,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,39,40,73,3,0,3,0,4,6,57,57,114,26,22,49,177,158,334
POA3891,34,26,58,3,0,3,3,6,13,6,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,17,26,0,3,3,0,0,0,14,20,30,8,10,21,56,56,112
POA3892,305,328,633,57,71,127,23,17,39,81,96,174,3,0,4,0,0,0,6,3,6,0,0,0,0,0,0,6,9,16,0,0,0,118,128,241,11,14,24,0,0,10,191,211,401,50,49,100,546,594,1141
POA3893,11,8,15,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,4,9,0,0,0,9,12,25
POA3895,74,66,135,5,4,13,0,4,5,10,9,14,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,15,34,0,0,0,0,0,0,23,24,53,4,6,11,98,97,195
POA3896,116,99,213,23,11,37,0,4,4,15,27,44,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,30,53,0,0,0,0,0,0,48,41,88,18,12,32,179,154,331
POA3898,176,157,333,28,28,51,4,8,13,66,56,120,12,10,21,0,0,0,4,4,7,0,0,0,0,0,0,0,3,0,0,0,0,89,78,171,3,9,10,0,0,0,119,117,237,70,49,118,365,323,687
POA3900,55,43,104,10,8,15,0,0,0,8,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,17,0,0,0,0,0,0,21,15,31,17,18,32,93,73,170
POA3902,118,132,253,4,6,8,3,6,9,37,46,83,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,57,93,0,0,0,0,0,0,51,61,107,27,24,51,195,213,409
POA3903,220,213,432,26,42,71,13,7,16,117,96,208,5,4,3,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,132,106,239,0,3,9,0,0,0,165,150,320,39,28,66,426,394,819
POA3904,473,456,923,78,81,157,25,28,55,260,259,516,9,9,23,0,3,6,0,0,0,0,3,4,3,5,6,4,0,5,0,0,0,305,309,617,13,15,22,0,5,5,394,406,800,57,57,111,924,914,1840
POA3909,2250,2295,4543,493,553,1044,75,59,128,663,674,1345,27,34,63,12,9,17,15,9,29,14,10,22,11,9,12,14,15,25,0,0,0,820,818,1643,40,58,91,26,26,54,1374,1455,2832,483,493,976,4111,4248,8353
POA3910,6734,6968,13704,744,880,1620,34,31,63,2489,2746,5233,67,69,135,11,10,16,11,22,27,11,10,21,6,0,6,4,9,9,0,0,0,2621,2886,5514,114,145,261,65,71,145,3549,3984,7539,424,406,829,10709,11361,22071
POA3911,1087,1083,2167,71,75,141,0,0,3,392,434,826,8,3,13,0,6,9,0,0,3,0,0,3,0,0,4,0,0,0,0,0,0,412,449,854,8,8,13,11,10,26,500,542,1034,56,72,130,1639,1691,3328
POA3912,4553,4673,9227,581,606,1182,21,32,60,1511,1658,3168,29,27,58,0,10,9,8,12,20,0,0,3,6,0,11,0,0,7,0,0,0,1584,1739,3326,77,75,154,38,37,77,2278,2461,4741,335,343,678,7165,7472,14642
POA3913,1046,1062,2107,122,119,243,3,14,19,331,387,717,12,0,9,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,352,405,758,21,20,44,9,9,16,506,551,1058,49,54,108,1600,1669,3275
POA3915,2479,2802,5288,573,599,1171,59,54,110,1066,1208,2275,47,58,101,7,10,22,26,39,61,9,9,20,8,6,17,3,4,11,0,0,0,1229,1391,2615,44,75,115,51,37,90,1887,2101,3991,431,406,840,4802,5315,10113
POA3916,306,309,617,25,24,50,0,0,10,129,114,241,6,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,125,260,11,10,15,0,0,0,172,159,331,21,25,53,498,497,999
POA3918,1174,1140,2314,246,262,499,22,23,44,419,491,902,13,20,30,6,0,3,9,13,24,0,0,0,3,4,9,3,7,3,0,0,0,471,551,1020,10,19,25,9,6,19,730,830,1562,74,87,163,1981,2065,4048
POA3919,944,928,1870,183,220,408,14,7,23,295,303,594,13,9,26,4,3,5,6,5,11,4,3,8,4,4,3,0,0,0,0,0,0,331,338,670,6,12,14,4,12,14,520,580,1106,77,99,176,1546,1605,3147
POA3920,40,17,52,16,14,19,190,89,281,85,27,114,244,65,306,25,14,37,102,30,132,20,5,21,19,13,28,20,8,26,0,0,0,696,251,948,6,3,11,0,0,3,717,266,986,27,10,36,778,293,1075
POA3921,38,38,77,0,0,0,0,0,0,15,14,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,18,31,0,5,3,0,0,3,19,22,42,4,4,15,68,68,129
POA3922,2071,2155,4226,641,737,1381,32,38,68,1303,1423,2730,37,52,81,7,5,15,13,11,29,9,8,11,0,7,13,6,0,8,0,0,0,1409,1551,2957,105,124,227,34,44,72,2181,2451,4631,396,434,836,4645,5046,9690
POA3923,212,192,404,41,46,89,5,4,9,100,103,203,5,3,12,0,4,4,7,6,4,0,0,0,0,0,0,0,0,0,0,0,0,114,119,230,3,3,13,0,0,0,164,166,326,45,46,87,417,399,815
POA3925,1026,1052,2076,176,199,379,13,12,22,581,616,1196,17,19,37,0,0,3,6,8,15,5,9,11,6,4,5,0,0,0,0,0,0,630,664,1290,30,52,84,5,4,5,839,912,1755,235,254,494,2100,2218,4317
POA3926,955,1034,1986,104,108,216,11,15,21,354,379,731,15,10,25,0,0,0,10,8,21,0,0,3,0,0,0,0,0,3,0,0,0,389,410,804,20,29,50,4,0,3,524,552,1073,108,93,201,1582,1679,3260
POA3927,510,550,1068,70,61,134,3,4,9,182,217,398,0,0,3,0,0,0,6,4,5,0,0,0,0,0,6,0,0,0,0,0,0,197,225,424,15,17,27,0,0,0,277,306,583,64,73,135,864,928,1791
POA3928,142,145,288,10,7,16,0,4,4,47,42,85,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,45,45,91,3,0,5,0,0,0,60,54,112,18,23,41,215,226,446
POA3929,274,290,569,35,38,74,4,7,6,140,138,282,3,3,7,0,3,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,153,153,303,8,5,14,0,0,0,196,188,392,69,62,132,549,547,1094
POA3930,5575,5863,11437,614,648,1265,88,91,180,1793,1962,3757,33,39,72,6,4,10,19,22,45,3,7,17,6,9,12,7,9,11,0,0,0,1951,2146,4092,194,233,429,24,23,46,2784,3046,5829,313,302,612,8671,9208,17884
POA3931,6410,7495,13907,658,688,1354,72,104,176,3165,3651,6817,54,79,129,18,12,35,41,39,78,7,10,20,9,3,14,5,5,15,0,0,0,3371,3904,7276,224,217,443,53,71,124,4311,4884,9200,632,852,1486,11352,13237,24590
POA3933,346,331,673,19,15,32,0,0,0,91,103,195,0,0,0,0,0,4,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,93,110,203,3,4,7,0,0,0,112,136,246,19,15,40,480,484,962
POA3934,5709,6087,11799,604,700,1305,68,79,152,2074,2363,4431,35,36,69,11,5,21,10,15,25,4,0,9,12,13,24,4,5,3,0,0,0,2221,2513,4731,160,182,333,24,27,49,3001,3417,6421,337,378,711,9051,9879,18935
POA3936,3161,3285,6440,463,488,953,32,38,73,1874,2046,3913,41,53,96,3,5,9,15,11,31,7,11,17,4,6,15,0,3,6,0,0,0,1982,2173,4154,97,121,215,37,23,57,2580,2809,5385,479,507,981,6216,6597,12813
POA3937,550,528,1079,32,28,56,9,0,8,173,162,332,4,3,11,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,171,353,14,13,28,4,0,0,230,211,444,63,59,130,842,812,1653
POA3938,871,906,1774,114,132,250,11,9,19,415,414,826,7,13,17,0,4,4,0,0,0,0,0,0,6,6,16,0,0,0,0,0,0,443,442,882,20,31,54,8,9,11,575,617,1193,108,105,216,1555,1625,3186
POA3939,3848,4296,8139,741,859,1602,41,58,98,1697,1855,3546,41,57,101,8,12,20,18,16,35,6,3,15,3,0,8,7,3,11,0,0,0,1831,2006,3834,96,123,220,39,40,82,2709,3034,5741,633,695,1325,7183,8018,15206
POA3940,1167,1380,2546,276,313,582,11,11,22,559,667,1230,15,19,32,0,0,5,8,6,10,3,5,8,0,0,0,4,0,3,0,0,0,598,712,1312,26,39,63,16,14,31,920,1072,1986,240,280,519,2324,2736,5059
POA3941,3433,3470,6899,648,649,1300,28,35,64,1482,1534,3019,23,32,62,9,7,17,15,14,36,11,7,20,6,9,13,3,7,14,0,0,0,1587,1657,3242,107,91,195,48,37,85,2388,2431,4817,600,617,1216,6423,6515,12937
POA3942,688,713,1406,103,96,194,4,11,21,322,350,680,10,14,17,0,0,0,6,7,11,0,0,0,0,5,6,0,0,8,0,0,0,351,387,737,39,41,74,6,0,3,493,525,1014,118,132,246,1296,1367,2662
POA3943,476,503,981,78,68,142,11,9,25,278,252,529,3,0,3,0,0,0,0,0,0,0,0,3,0,0,3,3,0,3,0,0,0,297,266,564,18,33,49,4,4,8,400,369,772,105,105,209,981,979,1962
POA3944,170,181,357,26,17,43,0,6,6,147,136,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,143,292,10,3,13,0,0,0,184,166,347,41,30,68,392,386,773
POA3945,316,290,610,17,17,28,6,0,4,158,133,289,0,5,5,3,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,164,140,304,0,5,6,3,0,3,179,166,346,38,48,86,539,499,1038
POA3946,79,82,159,13,15,30,0,0,0,31,30,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,30,67,0,0,4,0,0,0,49,49,99,17,10,22,140,145,284
POA3950,1303,1332,2635,345,353,705,12,16,29,484,556,1045,20,22,38,10,5,9,3,5,14,0,10,10,0,0,5,3,0,8,0,0,0,539,609,1148,15,14,24,5,11,19,900,993,1892,149,179,326,2355,2495,4852
POA3951,305,292,597,39,33,67,0,0,0,106,124,232,5,0,4,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,111,128,240,0,5,3,0,0,0,153,160,314,27,30,60,483,482,971
POA3953,2176,2272,4450,523,624,1155,25,24,47,646,740,1386,27,21,41,0,3,7,4,13,17,12,14,29,15,8,21,3,0,4,0,0,0,731,828,1554,37,50,89,20,10,24,1312,1511,2829,258,268,528,3749,4053,7802
POA3954,125,130,256,16,10,26,0,0,0,36,30,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,30,65,0,0,0,0,0,0,52,39,92,6,9,14,175,175,359
POA3956,836,804,1639,104,92,198,13,15,25,363,352,724,9,11,19,5,0,4,0,3,7,0,0,0,0,8,9,0,0,0,0,0,0,395,392,781,19,25,38,4,3,14,526,506,1031,119,114,226,1474,1421,2896
POA3957,90,91,181,19,13,31,0,0,4,25,26,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,35,60,7,0,6,0,0,0,49,45,96,6,3,7,139,145,281
POA3958,94,84,179,5,7,13,3,4,10,13,17,38,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,20,45,0,0,0,0,0,0,32,31,61,14,14,31,141,131,266
POA3959,363,361,723,67,58,125,5,0,4,96,99,190,7,4,12,4,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,113,108,219,7,14,20,0,0,0,190,175,366,62,41,105,616,582,1196
POA3960,717,730,1442,197,197,392,8,10,14,195,252,453,7,9,18,0,0,0,3,4,4,0,0,0,3,4,4,0,0,0,0,0,0,219,281,497,14,21,38,3,10,17,435,509,942,126,125,243,1278,1360,2634
POA3962,279,281,558,46,46,90,0,0,0,86,78,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,81,166,6,0,7,4,0,8,142,129,273,43,45,94,461,461,921
POA3964,46,46,88,20,20,40,0,0,0,13,13,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,25,0,0,0,0,0,0,39,27,70,4,4,4,83,76,162
POA3965,52,47,105,4,9,11,0,0,0,25,27,55,0,0,7,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,27,62,0,0,0,0,0,0,40,38,78,20,18,39,116,104,219
POA3966,168,136,301,18,25,46,0,0,0,46,41,93,0,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,50,107,4,7,16,0,0,0,76,83,166,24,19,48,273,234,509
POA3967,36,31,66,6,4,5,0,0,0,14,12,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,19,0,0,0,0,0,0,16,8,22,7,5,13,58,40,102
POA3971,1140,1160,2304,249,262,513,20,23,41,311,322,638,8,11,19,3,4,7,8,3,10,0,0,0,0,0,0,0,3,3,0,0,0,355,373,726,18,20,35,10,7,11,626,658,1281,198,222,418,1964,2039,4007
POA3975,4689,4670,9363,391,404,796,49,45,92,2114,2075,4190,18,23,41,13,15,33,19,29,51,0,9,5,5,14,19,3,0,3,0,0,0,2227,2214,4437,610,685,1301,53,37,90,3281,3342,6621,322,289,608,8288,8302,16594
POA3976,7142,6969,14110,415,399,814,100,112,210,2601,2280,4883,59,60,116,44,28,75,32,24,55,13,11,20,16,18,34,3,0,4,0,0,0,2865,2528,5398,1033,1187,2220,72,41,119,4386,4163,8548,820,748,1570,12349,11879,24229
POA3977,26666,27119,53781,2107,2144,4258,399,351,751,17230,17691,34919,277,278,557,152,129,280,139,116,249,65,76,141,48,38,87,31,22,51,0,0,0,18334,18708,37036,2947,3311,6260,377,280,658,23760,24447,48212,2647,2588,5233,53071,54153,107222
POA3978,3632,3623,7256,337,343,680,267,280,547,11648,11946,23594,125,148,274,112,94,208,86,107,193,14,29,40,22,19,47,18,21,44,0,0,0,12303,12641,24949,1598,1832,3436,176,167,340,14410,14993,29401,737,735,1471,18785,19350,38129
POA3979,101,98,198,17,12,22,0,0,0,36,32,65,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,38,31,73,0,0,0,0,0,4,56,48,102,20,21,41,179,168,349
POA3980,1098,1017,2114,81,76,155,5,5,6,414,394,804,3,10,14,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,428,406,833,4,7,13,14,5,17,528,491,1016,130,95,219,1746,1603,3350
POA3981,1439,1469,2904,144,185,328,8,3,8,671,729,1402,7,8,13,0,0,0,3,0,3,3,0,3,5,0,3,0,0,0,0,0,0,695,739,1430,24,28,48,12,11,26,878,959,1837,157,160,317,2468,2592,5065
POA3984,1555,1514,3068,250,289,540,12,10,19,1280,1314,2593,14,5,24,0,3,3,9,11,21,0,0,3,5,4,8,0,0,0,0,0,0,1325,1342,2662,24,26,48,36,15,51,1635,1669,3299,291,273,559,3474,3455,6930
POA3987,441,456,903,36,39,72,0,0,3,200,210,413,3,0,8,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,210,217,425,7,3,12,4,3,6,252,272,521,60,70,125,757,792,1555
POA3988,312,302,612,31,24,57,5,4,8,122,144,264,0,3,6,0,0,0,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,131,151,283,17,7,20,6,0,6,178,180,356,30,33,67,524,513,1036
POA3990,32,28,62,4,6,12,0,0,6,15,14,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,11,30,0,0,0,0,0,0,18,23,37,8,6,13,57,57,113
POA3991,102,102,202,13,17,33,0,0,0,55,49,107,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,59,117,0,0,0,0,0,0,68,72,143,18,21,46,192,194,392
POA3992,305,305,605,97,93,189,5,4,6,130,137,266,0,4,7,0,0,0,4,3,7,0,0,3,0,0,0,0,0,0,0,0,0,140,142,283,4,9,14,8,3,14,256,248,500,53,47,103,608,603,1208
POA3995,2804,3008,5815,939,992,1930,41,42,87,1024,1097,2119,21,25,40,6,10,13,21,21,44,9,11,20,3,8,9,6,9,13,0,0,0,1124,1217,2339,52,75,129,38,20,62,2157,2305,4465,381,450,832,5345,5764,11112
POA3996,1503,1631,3131,423,444,864,29,31,55,846,919,1766,12,21,38,0,5,4,11,11,21,3,4,9,4,0,6,4,3,5,0,0,0,913,993,1909,33,37,74,15,12,24,1380,1487,2863,168,180,345,3045,3297,6342
POA4000,1964,1748,3713,424,353,772,408,336,739,199,152,350,3444,2939,6381,50,38,96,73,69,137,30,26,53,41,38,80,37,30,68,0,0,0,4281,3631,7909,2629,2876,5502,151,84,233,7475,6947,14423,971,758,1729,10412,9453,19865
POA4005,2774,2814,5584,583,653,1238,314,331,643,194,206,397,2776,3084,5861,24,30,55,54,61,112,14,15,33,18,17,40,27,36,59,0,0,0,3420,3786,7204,787,855,1641,116,99,214,4909,5395,10301,620,579,1205,8303,8782,17084
POA4006,1990,1663,3647,561,497,1059,531,487,1015,278,276,554,5323,5157,10482,87,82,174,84,84,173,31,18,45,47,36,80,52,47,92,3,0,3,6432,6193,12615,1899,2097,3997,260,186,442,9151,8964,18116,1091,950,2049,12234,11575,23808
POA4007,2521,2712,5235,282,266,551,229,287,518,143,151,295,2730,2982,5716,28,32,60,42,49,95,12,9,15,27,30,54,26,20,48,3,0,0,3240,3563,6804,535,672,1210,85,77,162,4143,4575,8718,485,435,920,7148,7724,14868
POA4008,85,73,160,4,0,4,0,0,0,0,0,0,23,29,46,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,24,33,52,7,11,18,0,0,0,38,38,79,115,8,127,242,121,366
POA4009,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,11,0,11
POA4010,437,425,858,44,31,80,54,63,120,29,31,62,764,753,1519,7,4,12,14,11,21,0,5,5,3,3,7,3,0,4,0,0,0,884,871,1754,167,196,361,25,28,48,1121,1126,2244,105,112,222,1660,1660,3317
POA4011,3303,3649,6951,308,334,642,205,228,437,86,111,190,2267,2459,4724,20,33,53,37,37,75,13,11,22,13,17,31,6,6,16,0,0,4,2648,2910,5558,531,553,1084,75,70,145,3565,3869,7431,301,249,551,7172,7763,14933
POA4012,4752,4997,9745,545,627,1166,263,271,533,134,149,285,3655,3770,7423,34,39,80,45,54,108,23,10,30,27,24,55,34,34,71,0,0,0,4219,4363,8579,673,800,1472,122,100,219,5554,5882,11438,488,391,884,10800,11268,22061
POA4013,1051,1059,2109,83,75,156,28,43,71,19,15,35,786,752,1534,8,10,16,3,0,6,0,0,0,5,4,14,6,11,18,0,0,0,850,841,1691,164,192,354,32,23,57,1125,1131,2254,110,82,193,2285,2271,4555
POA4014,3318,3324,6643,362,358,715,143,141,280,63,66,131,1610,1656,3262,17,12,24,22,19,45,10,11,22,25,21,41,14,12,21,0,0,0,1890,1933,3828,213,243,451,53,61,114,2517,2593,5110,240,237,481,6075,6156,12229
POA4017,10254,10639,20894,989,1027,2017,257,293,547,136,151,291,4222,4528,8751,42,44,90,59,44,103,21,28,54,32,48,75,32,36,69,0,0,0,4812,5164,9976,538,562,1094,156,126,284,6492,6879,13370,695,650,1345,17445,18171,35614
POA4018,2733,3192,5924,393,430,829,91,100,197,51,66,111,2002,2353,4356,24,26,51,17,20,39,8,6,17,22,15,37,8,6,15,0,0,0,2222,2602,4827,404,497,902,62,43,102,3093,3573,6663,210,298,509,6034,7058,13096
POA4019,4865,5068,9939,445,441,892,219,313,533,106,125,229,2716,3140,5856,16,16,30,35,39,74,27,25,46,31,37,63,18,22,39,0,0,0,3164,3711,6872,197,244,442,121,97,218,3926,4488,8417,657,620,1273,9451,10176,19626
POA4020,5278,5779,11058,693,768,1460,466,509,976,219,247,469,3701,4171,7870,36,43,76,46,42,87,27,29,53,29,38,67,46,47,90,0,0,0,4575,5119,9693,365,447,811,126,136,265,5761,6474,12234,649,694,1345,11688,12950,24640
POA4021,2388,2648,5038,233,282,516,92,115,209,49,52,102,1150,1223,2371,6,6,14,0,7,11,3,11,9,5,7,8,9,11,22,0,0,0,1319,1433,2747,99,103,199,69,57,128,1718,1874,3593,306,333,641,4424,4848,9276
POA4022,1600,1902,3504,261,336,597,68,77,147,35,43,71,952,1217,2169,4,7,9,9,10,16,0,9,6,9,10,16,0,8,14,0,0,0,1085,1371,2451,55,67,126,49,42,91,1448,1817,3262,163,225,395,3212,3944,7158
POA4025,68,33,107,0,5,3,0,11,7,0,0,0,32,33,69,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,43,40,87,8,12,17,4,0,3,54,56,113,63,28,91,189,121,310
POA4030,3454,3424,6876,314,286,604,240,271,507,123,154,279,3160,3443,6602,42,40,77,40,43,84,14,7,22,26,28,57,38,37,73,0,0,0,3678,4018,7695,686,754,1440,119,102,227,4802,5165,9968,455,412,868,8711,8998,17711
POA4031,3248,3334,6585,325,339,666,137,157,292,103,83,184,2047,2255,4303,11,15,25,17,25,48,4,5,10,16,19,30,18,19,38,0,0,0,2352,2576,4927,307,371,684,60,54,109,3045,3345,6390,264,217,478,6558,6894,13453
POA4032,3253,3784,7038,313,340,653,196,205,404,100,105,203,2877,3255,6130,28,28,55,57,44,99,18,19,36,36,29,64,15,26,40,0,0,0,3315,3714,7028,629,774,1404,100,89,186,4353,4914,9266,538,633,1174,8143,9329,17476
POA4034,11335,12417,23759,647,651,1297,380,404,783,194,213,407,6292,6441,12742,34,51,93,77,63,139,26,32,60,60,57,117,47,47,97,0,0,0,7120,7312,14430,945,1098,2042,222,156,379,8927,9217,18141,1055,1054,2111,21318,22689,44006
POA4035,7379,7761,15136,531,567,1101,196,215,414,109,116,222,3358,3638,6999,53,51,107,58,60,112,10,10,23,28,26,55,42,40,80,0,0,0,3859,4151,8009,410,443,855,87,87,178,4883,5246,10133,294,309,604,12560,13319,25875
POA4036,1904,1899,3796,99,104,204,45,41,87,27,21,42,894,941,1833,0,0,6,3,0,6,4,7,11,5,0,5,4,0,3,0,0,0,976,1018,1995,120,104,226,31,24,54,1232,1254,2482,130,114,241,3263,3261,6526
POA4037,2453,2448,4902,107,105,217,44,48,92,48,54,99,830,817,1648,15,14,25,10,10,20,3,4,8,10,9,20,11,23,35,0,0,0,977,972,1954,87,90,182,20,18,34,1196,1190,2387,56,52,111,3702,3691,7397
POA4051,6399,6679,13072,377,369,746,546,473,1013,239,218,455,4489,4608,9090,67,62,130,92,67,159,37,21,56,56,47,105,90,79,171,0,0,0,5613,5565,11176,760,807,1568,123,92,215,6875,6836,13708,683,436,1111,13950,13945,27889
POA4053,11309,12159,23473,688,750,1435,491,521,1010,306,301,605,6402,6940,13341,93,86,178,116,134,247,29,31,60,100,73,179,120,109,226,0,0,0,7656,8192,15848,766,872,1635,235,188,419,9339,10004,19336,852,772,1620,21503,22930,44434
POA4054,3776,4065,7839,270,316,584,121,124,244,56,72,128,1637,1696,3342,10,25,35,8,23,35,3,4,8,19,16,38,22,29,50,0,0,0,1880,1988,3872,153,162,319,56,54,105,2359,2528,4883,181,196,373,6310,6781,13089
POA4055,6285,6352,12631,596,640,1239,252,263,524,126,124,251,2333,2485,4816,32,23,60,49,60,111,18,19,32,63,66,131,49,53,102,0,0,0,2931,3098,6023,251,261,512,93,83,177,3861,4085,7952,246,210,455,10391,10650,21044
POA4059,2104,2070,4175,226,275,499,215,275,495,122,140,265,2322,2459,4790,17,35,54,48,44,88,17,22,33,28,33,56,29,24,58,0,0,0,2805,3032,5840,894,1057,1950,97,84,177,4016,4444,8462,303,219,521,6422,6736,13159
POA4060,3574,3686,7262,357,359,714,156,137,294,72,86,163,1563,1588,3151,14,16,28,34,35,65,5,6,11,18,17,32,37,26,63,0,0,0,1898,1905,3800,306,291,594,36,37,72,2597,2588,5182,173,152,319,6337,6430,12767
POA4061,5001,5276,10273,663,675,1336,181,175,359,104,132,237,1456,1524,2980,32,27,63,36,37,74,6,9,8,15,15,32,36,30,60,0,0,0,1870,1946,3816,315,331,645,25,31,55,2869,2985,5857,169,164,330,8038,8424,16461
POA4064,2111,2188,4304,312,303,613,219,229,452,116,118,235,2007,2041,4050,32,28,64,47,37,82,10,10,19,17,17,36,11,22,35,0,0,0,2465,2503,4975,534,589,1125,70,54,124,3377,3455,6838,233,229,460,5724,5872,11600
POA4065,2613,2727,5341,239,263,505,126,155,289,74,64,143,1165,1266,2427,24,17,43,17,22,43,5,4,9,3,4,10,20,13,35,0,6,4,1439,1558,2997,206,236,442,27,30,48,1908,2081,3991,141,132,274,4658,4947,9600
POA4066,2969,3037,6005,367,355,725,304,307,610,145,161,308,3307,3447,6758,32,36,67,45,46,93,21,23,44,23,32,59,46,34,76,0,0,0,3929,4082,8015,1122,1153,2279,91,76,174,5512,5676,11185,382,319,693,8855,9032,17889
