POA_CODE_2021,NegNil_inc_Emp_WFT,NegNil_inc_Emp_WPT,NegNil_inc_Emp_AW,NegNil_inc_E_T,NegNil_inc_UnE_lfw_FTW,NegNil_inc_UnE_lfw_PTW,NegNil_inc_UnE_lfw_Tot,NegNil_inc_T_LF,NegNil_inc_Notin_LF,NegNil_inc_LF_sta_NS,NegNil_inc_Tot,I_1_149_Emp_WFT,I_1_149_Emp_WPT,I_1_149_Emp_AW,I_1_149_E_T,I_1_149_UnE_lfw_FTW,I_1_149_UnE_lfw_PTW,I_1_149_UnE_lfw_Tot,I_1_149_T_LF,I_1_149_Notin_LF,I_1_149_LF_sta_NS,I_1_149_Tot,I_150_299_Emp_WFT,I_150_299_Emp_WPT,I_150_299_Emp_AW,I_150_299_E_T,I_150_299_UnE_lfw_FTW,I_150_299_UnE_lfw_PTW,I_150_299_UnE_lfw_Tot,I_150_299_T_LF,I_150_299_Notin_LF,I_150_299_LF_sta_NS,I_150_299_Tot,I_300_399_Emp_WFT,I_300_399_Emp_WPT,I_300_399_Emp_AW,I_300_399_E_T,I_300_399_UnE_lfw_FTW,I_300_399_UnE_lfw_PTW,I_300_399_UnE_lfw_Tot,I_300_399_T_LF,I_300_399_Notin_LF,I_300_399_LF_sta_NS,I_300_399_Tot,I_400_499_Emp_WFT,I_400_499_Emp_WPT,I_400_499_Emp_AW,I_400_499_E_T,I_400_499_UnE_lfw_FTW,I_400_499_UnE_lfw_PTW,I_400_499_UnE_lfw_Tot,I_400_499_T_LF,I_400_499_Notin_LF,I_400_499_LF_sta_NS,I_400_499_Tot,I_500_649_Emp_WFT,I_500_649_Emp_WPT,I_500_649_Emp_AW,I_500_649_E_T,I_500_649_UnE_lfw_FTW,I_500_649_UnE_lfw_PTW,I_500_649_UnE_lfw_Tot,I_500_649_T_LF,I_500_649_Notin_LF,I_500_649_LF_sta_NS,I_500_649_Tot,I_650_799_Emp_WFT,I_650_799_Emp_WPT,I_650_799_Emp_AW,I_650_799_E_T,I_650_799_UnE_lfw_FTW,I_650_799_UnE_lfw_PTW,I_650_799_UnE_lfw_Tot,I_650_799_T_LF,I_650_799_Notin_LF,I_650_799_LF_sta_NS,I_650_799_Tot,I_800_999_Emp_WFT,I_800_999_Emp_WPT,I_800_999_Emp_AW,I_800_999_E_T,I_800_999_UnE_lfw_FTW,I_800_999_UnE_lfw_PTW,I_800_999_UnE_lfw_Tot,I_800_999_T_LF,I_800_999_Notin_LF,I_800_999_LF_sta_NS,I_800_999_Tot,I_1000_1249_Emp_WFT,I_1000_1249_Emp_WPT,I_1000_1249_Emp_AW,I_1000_1249_E_T,I_1000_1249_UnE_lfw_FTW,I_1000_1249_UnE_lfw_PTW,I_1000_1249_UnE_lfw_Tot,I_1000_1249_T_LF,I_1000_1249_Notin_LF,I_1000_1249_LF_sta_NS,I_1000_1249_Tot,I_1250_1499_Emp_WFT,I_1250_1499_Emp_WPT,I_1250_1499_Emp_AW,I_1250_1499_E_T,I_1250_1499_UnE_lfw_FTW,I_1250_1499_UnE_lfw_PTW,I_1250_1499_UnE_lfw_Tot,I_1250_1499_T_LF,I_1250_1499_Notin_LF,I_1250_1499_LF_sta_NS,I_1250_1499_Tot,I_1500_1749_Emp_WFT,I_1500_1749_Emp_WPT,I_1500_1749_Emp_AW,I_1500_1749_E_T,I_1500_1749_UnE_lfw_FTW,I_1500_1749_UnE_lfw_PTW,I_1500_1749_UnE_lfw_Tot,I_1500_1749_T_LF,I_1500_1749_Notin_LF,I_1500_1749_LF_sta_NS,I_1500_1749_Tot,I_1750_1999_Emp_WFT,I_1750_1999_Emp_WPT,I_1750_1999_Emp_AW,I_1750_1999_E_T,I_1750_1999_UnE_lfw_FTW,I_1750_1999_UnE_lfw_PTW,I_1750_1999_UnE_lfw_Tot,I_1750_1999_T_LF,I_1750_1999_Notin_LF,I_1750_1999_LF_sta_NS,I_1750_1999_Tot,I_2000_2499_Emp_WFT,I_2000_2499_Emp_WPT,I_2000_2499_Emp_AW,I_2000_2499_E_T,I_2000_2499_UnE_lfw_FTW,I_2000_2499_UnE_lfw_PTW,I_2000_2499_UnE_lfw_Tot,I_2000_2499_T_LF,I_2000_2499_Notin_LF,I_2000_2499_LF_sta_NS,I_2000_2499_Tot,I_2500_2999_Emp_WFT,I_2500_2999_Emp_WPT,I_2500_2999_Emp_AW,I_2500_2999_E_T,I_2500_2999_UnE_lfw_FTW,I_2500_2999_UnE_lfw_PTW,I_2500_2999_UnE_lfw_Tot,I_2500_2999_T_LF,I_2500_2999_Notin_LF,I_2500_2999_LF_sta_NS,I_2500_2999_Tot,I_3000_3499_Emp_WFT,I_3000_3499_Emp_WPT,I_3000_3499_Emp_AW,I_3000_3499_E_T,I_3000_3499_UnE_lfw_FTW,I_3000_3499_UnE_lfw_PTW,I_3000_3499_UnE_lfw_Tot,I_3000_3499_T_LF,I_3000_3499_Notin_LF,I_3000_3499_LF_sta_NS,I_3000_3499_Tot,I_3500_3999_Emp_WFT,I_3500_3999_Emp_WPT,I_3500_3999_Emp_AW,I_3500_3999_E_T,I_3500_3999_UnE_lfw_FTW,I_3500_3999_UnE_lfw_PTW,I_3500_3999_UnE_lfw_Tot,I_3500_3999_T_LF,I_3500_3999_Notin_LF,I_3500_3999_LF_sta_NS,I_3500_3999_Tot,I_4000more_Emp_WFT,I_4000more_Emp_WPT,I_4000more_Emp_AW,I_4000more_E_T,I_4000more_UnE_lfw_FTW,I_4000more_UnE_lfw_PTW,I_4000more_UnE_lfw_Tot,I_4000more_T_LF,I_4000more_Notin_LF,I_4000more_LF_sta_NS,I_4000more_Tot,Part_inc_sta_Emp_WFT,Part_inc_sta_Emp_WPT,Part_inc_sta_Emp_AW,Part_inc_sta_E_T,Part_inc_sta_UnE_lfw_FTW,Part_inc_sta_UnE_lfw_PTW,Part_inc_sta_UnE_lfw_Tot,Part_inc_sta_T_LF,Part_inc_sta_Notin_LF,Part_inc_sta_LF_sta_NS,Part_inc_sta_Tot,All_inc_NS_Emp_WFT,All_inc_NS_Emp_WPT
POA2216,0,0,0,0,0,0,3,3,25,0,28,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,11,0,15,0,3,0,4,0,3,3,5,19,0,24,0,4,0,9,0,3,6,9,25,0,36,0,20,0,21,7,3,15,36,41,0,77,6,23,11,34,0,5,7,38,58,0,96,21,19,0,38,3,4,8,44,78,0,124,18,17,6,40,0,6,3,49,64,0,112,27,25,0,59,4,0,4,58,60,0,122,41,9,4,56,5,0,5,56,31,0,89,32,15,7,48,0,0,0,47,21,0,71,56,10,5,66,0,0,3,71,42,0,115,18,9,3,33,0,0,0,38,27,0,64,21,10,0,32,0,0,0,34,13,0,41,7,0,0,14,0,0,0,14,8,0,15,34,10,3,40,0,0,0,40,10,0,50,21,12,7,40,0,0,0,40,23,0,65,0,0
POA2217,0,0,0,0,4,0,4,3,35,0,41,0,0,0,0,0,0,0,0,6,0,5,0,4,3,8,0,0,0,8,5,0,12,0,0,0,4,0,0,0,4,6,0,13,0,9,0,12,0,0,0,13,24,0,37,0,13,4,17,0,0,7,18,38,0,62,6,13,12,32,0,5,5,37,42,0,80,10,15,9,32,3,0,4,36,48,0,81,14,31,8,47,0,0,7,48,55,0,105,29,27,11,63,3,0,3,66,44,0,101,32,18,3,56,5,0,5,57,40,0,95,27,17,5,48,0,0,0,50,26,0,76,64,25,9,100,0,0,0,106,51,0,156,25,9,0,38,0,0,5,40,28,0,71,23,3,0,29,0,0,0,27,11,0,43,4,3,4,11,0,0,0,11,9,0,22,27,9,4,35,0,0,0,35,11,0,47,15,13,5,34,4,0,4,38,20,7,58,4,0
POA2218,0,0,0,0,0,0,0,0,10,0,10,0,4,0,4,0,0,0,3,3,0,5,0,0,0,0,0,0,0,0,3,0,3,0,6,0,6,0,4,6,9,10,0,15,0,8,0,6,0,4,7,13,15,0,29,4,5,0,5,0,4,4,13,20,0,34,5,14,4,18,9,0,9,26,29,0,58,10,10,5,23,0,0,3,26,33,0,56,14,11,12,38,0,0,0,35,38,0,74,16,13,5,34,0,0,0,30,33,0,66,21,19,5,46,0,0,0,46,9,0,58,9,11,4,26,0,0,0,26,13,0,39,38,14,11,63,0,0,0,63,29,0,94,14,3,0,24,0,0,0,24,16,0,39,14,4,0,13,0,0,0,13,3,0,21,4,3,0,12,0,0,0,12,5,0,17,19,3,6,24,0,0,0,26,4,0,32,11,4,4,17,0,0,0,17,16,4,39,0,0
POA2219,0,0,0,0,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,5,6,6,0,14,0,4,0,4,0,0,0,4,7,0,4,0,0,0,4,0,0,4,6,8,0,17,0,5,0,11,0,0,0,10,16,0,26,4,6,6,13,0,3,4,21,15,0,34,0,8,3,13,0,0,0,21,30,0,50,10,9,0,26,0,0,0,26,24,0,52,13,13,0,29,0,0,0,25,28,0,56,16,13,0,30,0,0,4,31,16,0,44,14,9,4,31,0,0,0,31,11,0,35,33,6,4,43,0,0,0,44,35,0,77,20,5,3,26,0,0,0,26,13,0,37,15,9,0,16,0,0,0,16,3,0,23,11,3,0,10,0,0,0,10,4,0,16,32,5,0,35,0,0,0,35,7,0,45,19,9,5,29,0,0,3,33,9,0,45,0,0
POA2220,0,0,0,0,5,0,5,5,56,0,56,0,0,0,0,0,0,0,3,8,0,7,0,3,0,3,0,0,0,4,24,0,26,4,7,0,12,0,0,5,10,30,0,43,0,14,7,16,0,3,9,25,34,0,57,0,18,7,23,4,5,14,38,56,0,95,9,22,12,34,4,3,9,42,42,0,84,18,24,4,47,0,5,3,50,58,0,108,27,26,15,61,0,0,0,63,83,0,146,25,13,16,58,5,0,5,59,44,0,104,22,19,12,50,0,0,0,56,39,0,93,24,6,8,38,7,0,6,44,37,0,87,48,17,16,80,3,0,3,78,67,0,146,23,8,0,35,0,0,0,35,41,0,74,12,10,6,28,0,0,0,25,17,0,42,10,0,0,17,0,0,0,17,14,0,26,31,16,0,46,0,0,0,50,16,0,65,14,10,0,23,0,0,0,23,21,3,49,4,0
POA2221,0,0,0,0,0,0,0,0,12,0,15,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,3,0,9,0,0,0,0,0,0,0,0,4,0,6,0,0,0,4,0,0,0,4,14,0,18,0,0,5,7,0,0,0,10,17,0,22,3,14,5,22,0,0,0,21,14,0,37,6,13,5,22,0,4,4,28,21,0,49,11,14,6,31,0,3,5,32,30,0,63,17,13,9,30,0,0,0,29,24,0,56,14,10,6,31,0,0,0,30,16,0,47,12,5,0,30,0,0,0,30,11,0,38,28,6,7,39,0,0,0,43,40,0,77,14,8,0,28,0,0,0,28,11,0,37,17,8,0,21,0,0,0,27,9,0,33,4,11,0,15,0,0,0,15,12,0,29,35,8,0,42,0,0,0,42,9,0,52,8,3,0,11,0,0,0,13,11,0,22,0,0
POA2222,0,0,0,0,3,0,3,0,6,0,9,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,0,0,4,3,0,10,0,4,0,4,0,0,0,4,10,0,13,0,0,0,0,0,0,0,0,9,0,11,0,0,6,3,0,0,0,5,22,0,30,0,11,5,19,0,0,3,21,21,0,39,6,5,6,20,4,0,4,22,23,0,43,12,11,4,23,0,0,0,23,21,0,48,10,18,5,29,0,0,0,29,15,0,42,26,8,7,38,0,0,0,38,23,0,62,13,5,0,21,0,0,0,21,14,0,32,18,11,10,35,4,5,0,37,24,0,62,16,5,5,23,0,0,3,27,8,0,31,16,9,3,19,0,0,0,19,4,0,22,4,0,0,9,0,0,0,9,0,0,5,10,3,0,14,0,0,0,14,10,0,17,7,6,3,12,0,0,0,9,11,0,23,0,3
POA2223,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,8,0,4,0,3,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7,0,8,0,6,0,3,0,0,0,3,13,0,11,0,4,5,13,0,3,3,11,19,0,34,4,8,5,13,0,0,0,17,14,0,31,8,18,3,32,0,0,0,32,23,0,54,16,16,9,43,0,0,4,44,26,0,71,24,15,3,46,0,0,0,45,25,0,74,21,11,3,35,0,0,3,37,26,0,62,24,13,4,43,0,0,0,43,12,0,57,57,28,15,95,0,0,0,98,30,0,121,32,7,4,39,0,0,0,41,17,0,58,25,9,0,37,0,0,0,37,11,0,47,9,3,0,14,0,0,0,14,0,0,19,22,6,0,30,0,0,0,33,12,0,45,13,10,0,24,0,0,0,28,14,6,46,0,0
POA2224,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,6,0,12,0,0,0,3,0,0,0,3,3,0,5,0,0,0,0,0,0,0,0,9,0,7,0,9,3,7,0,0,0,7,22,0,33,0,8,3,11,0,5,5,14,12,0,28,3,8,4,17,0,0,0,19,19,0,36,19,16,0,34,0,0,0,34,24,0,61,19,11,8,31,0,0,0,30,26,0,58,15,12,5,34,0,0,0,34,23,0,54,12,8,0,25,0,0,0,25,21,0,47,38,15,0,53,0,0,0,53,13,0,71,9,12,4,22,0,0,0,22,17,0,38,12,3,3,14,0,0,0,14,6,0,24,0,0,0,3,0,0,0,9,5,0,7,16,3,0,22,0,0,0,22,16,0,40,15,7,0,23,0,0,0,23,10,0,39,0,0
POA2225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,7,3,4,0,10,0,0,0,8,5,0,18,3,0,0,4,0,0,0,4,11,0,9,0,7,0,4,0,0,0,10,5,0,12,7,0,0,7,0,0,0,7,0,0,10,9,3,0,7,0,0,0,7,0,0,11,7,5,0,13,0,0,0,13,6,0,20,0,5,0,9,0,0,0,9,0,0,11,4,0,0,6,0,0,0,6,0,0,5,0,0,0,4,0,0,0,4,0,0,4,10,0,0,14,0,0,0,11,0,0,11,3,3,0,12,3,0,3,8,3,0,11,0,0
POA2226,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,5,0,5,0,0,4,7,11,0,17,0,4,0,3,0,0,0,6,12,0,16,0,7,0,12,0,0,3,11,17,0,23,0,8,3,19,0,3,7,17,18,0,36,8,13,4,25,0,0,0,25,12,0,38,6,13,4,26,0,0,0,28,13,0,42,18,10,4,31,0,0,0,31,8,0,36,17,5,0,28,0,0,0,28,6,0,34,32,11,3,47,0,0,0,47,13,0,61,12,4,0,18,0,0,0,18,6,0,17,16,6,0,17,0,0,0,17,3,0,25,6,0,0,8,0,0,0,8,0,0,13,29,6,0,36,0,0,0,36,0,0,39,13,4,0,26,0,0,0,23,8,0,29,0,0
POA2227,0,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,10,0,0,0,6,0,0,0,3,10,0,15,0,10,0,10,0,0,0,10,9,0,25,4,16,0,21,0,0,0,21,13,0,32,6,17,0,21,0,0,0,24,27,0,51,8,7,0,23,0,0,0,23,22,0,45,10,16,4,37,0,0,0,37,19,0,59,10,14,5,30,0,0,0,30,12,0,38,27,12,0,39,0,0,0,39,5,0,49,53,19,13,79,0,0,0,79,11,0,93,17,7,0,30,0,0,0,29,12,0,43,16,9,0,23,0,0,0,22,7,0,27,5,0,0,4,0,0,0,4,7,0,10,23,5,0,35,0,0,0,35,8,0,33,20,9,4,39,0,0,0,40,13,0,52,0,0
POA2228,0,0,0,0,3,0,6,6,11,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,6,0,4,6,4,0,3,5,11,4,0,11,0,8,0,8,0,0,0,9,18,0,26,4,10,11,19,0,0,5,20,25,0,43,0,19,5,30,0,0,0,34,33,0,65,7,17,0,24,3,0,4,32,33,0,63,19,17,9,44,0,0,3,45,41,0,90,19,20,7,53,0,3,3,54,28,0,85,36,14,0,49,0,0,0,49,12,0,65,30,14,0,45,0,0,0,45,17,0,59,55,13,8,72,0,0,0,73,30,0,107,30,11,0,44,5,0,4,47,11,0,57,24,8,4,37,0,0,0,35,8,0,43,10,6,0,15,0,0,0,15,6,0,18,34,7,3,41,0,0,0,41,4,0,51,36,10,6,50,0,0,0,49,20,0,68,0,0
POA2229,0,0,0,0,0,0,0,0,13,0,14,0,0,0,0,0,0,0,0,7,0,7,0,3,0,3,0,0,3,5,3,0,10,0,5,4,3,0,0,0,7,9,0,13,0,6,4,10,0,0,0,10,17,0,25,0,14,3,20,0,0,0,19,27,0,48,6,10,3,18,0,0,0,18,25,0,51,14,21,6,41,0,5,5,44,49,0,90,18,31,11,56,0,0,0,60,44,0,103,35,27,8,69,0,0,4,76,37,0,108,27,23,4,58,0,0,3,61,25,0,87,31,15,9,54,0,0,0,56,16,0,71,86,34,8,126,0,0,0,124,29,0,157,35,17,10,54,0,0,0,54,20,0,73,51,11,4,62,0,0,0,62,5,0,68,24,6,6,30,0,0,0,30,6,0,38,45,18,6,64,0,0,0,64,11,0,77,30,18,0,45,0,0,0,48,25,0,75,0,0
POA2230,0,0,0,0,0,4,4,0,18,0,19,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,9,0,13,0,3,0,3,0,0,0,3,0,0,7,0,3,0,5,0,3,5,7,9,0,20,0,16,8,19,0,4,4,21,20,0,39,0,13,4,19,0,3,6,19,22,0,43,13,18,4,34,0,0,5,43,47,0,87,20,22,3,47,3,4,4,48,35,0,83,26,22,5,50,0,0,0,51,29,0,79,31,22,4,63,0,5,4,61,29,0,95,38,10,4,56,0,0,0,56,21,0,76,84,30,8,119,3,0,5,126,29,0,157,39,13,7,54,0,0,0,54,21,0,76,29,13,4,45,0,0,0,51,4,0,53,14,0,3,21,0,0,0,21,3,0,22,63,14,3,82,0,0,0,87,8,0,91,29,15,10,53,6,3,3,53,19,6,84,0,0
POA2231,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,6,4,0,0,4,0,0,0,4,3,0,7,6,5,0,10,0,0,0,10,0,0,9,0,5,0,7,0,0,0,6,3,0,14,0,3,0,3,0,0,0,3,3,0,5,0,0,0,3,0,0,0,3,0,0,7,4,3,0,8,0,0,0,8,0,0,9,7,10,3,14,0,0,0,14,0,0,15,4,6,0,4,0,0,0,4,0,0,7,9,0,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,5,0,0,5,7,4,0,7,0,0,0,7,0,0,10,0,0
POA2232,0,0,0,3,0,0,0,5,7,0,10,0,0,0,0,0,0,0,0,5,0,7,0,3,0,3,0,0,0,3,5,0,9,0,0,0,6,0,0,6,10,12,0,26,0,8,3,7,0,0,0,9,29,0,40,0,21,3,24,4,0,4,30,30,0,62,4,18,13,33,0,3,4,42,37,0,80,6,44,7,68,0,0,0,64,46,0,114,30,34,6,73,0,0,0,74,51,0,123,42,50,12,101,0,0,0,101,35,0,139,46,28,3,75,0,0,5,81,30,0,103,48,16,0,69,0,3,3,75,19,0,92,115,35,11,154,0,0,0,160,42,0,204,61,19,3,84,0,0,0,84,29,0,116,41,12,0,48,0,0,0,48,3,0,52,21,3,0,27,0,0,0,27,8,0,27,55,14,0,64,0,0,0,64,12,0,77,45,20,6,75,0,0,5,79,24,0,100,0,3
POA2233,0,0,0,0,0,0,0,3,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,4,0,8,0,0,0,0,0,3,3,5,9,0,12,0,6,5,8,0,0,0,6,19,0,26,0,10,0,14,0,3,3,19,17,0,36,3,10,13,23,0,4,4,30,22,0,50,11,26,4,44,0,0,0,46,32,0,78,16,33,10,65,0,0,0,65,33,0,93,26,43,10,85,3,0,5,86,31,0,118,34,22,9,67,0,0,0,72,30,0,99,38,19,4,59,0,0,3,62,16,0,80,81,27,3,118,0,0,0,118,22,0,145,48,14,3,67,0,0,0,67,20,0,92,36,4,5,46,0,0,0,46,5,0,54,20,4,0,29,0,0,0,29,4,0,31,35,9,0,48,0,0,0,48,6,0,50,33,16,3,49,0,0,0,49,18,0,68,0,0
POA2234,0,0,0,0,0,0,0,0,17,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,12,0,0,0,0,0,0,0,3,11,0,12,0,0,0,5,3,0,0,8,22,0,25,0,8,0,9,0,0,0,6,23,0,38,3,6,8,14,0,0,0,18,25,0,41,9,17,6,33,0,0,0,33,31,0,63,16,24,5,46,3,4,6,51,34,0,77,24,26,3,58,0,0,0,59,32,0,93,28,11,4,43,3,0,7,48,20,0,69,34,14,6,60,0,0,0,60,22,0,83,78,34,3,118,3,0,3,118,32,0,154,36,17,6,57,0,0,0,57,18,0,78,46,6,4,61,0,0,0,61,14,0,76,19,4,0,28,0,0,0,28,0,0,32,45,8,4,61,0,0,0,63,18,0,77,30,19,5,52,0,0,0,56,15,0,73,0,0
POA2250,0,4,0,3,0,0,6,7,40,0,49,0,0,0,0,4,0,4,7,18,0,18,0,3,3,6,3,0,3,10,21,0,29,0,10,0,10,4,0,3,10,49,0,62,0,10,3,16,0,7,5,26,78,0,103,0,54,9,69,6,7,18,83,132,0,212,18,80,34,125,4,13,23,148,153,0,303,47,97,30,176,5,4,11,189,160,0,350,116,107,24,244,3,0,3,248,167,0,413,115,90,14,225,5,0,5,225,119,0,350,103,62,11,179,3,0,8,186,71,0,261,102,55,12,171,3,0,5,177,63,0,242,210,66,21,294,0,3,7,297,79,0,375,93,39,8,136,0,0,0,136,45,0,177,52,15,6,70,0,0,0,70,15,0,91,26,9,0,36,0,0,0,36,5,0,40,51,15,3,71,0,0,0,67,17,0,85,91,33,14,140,3,4,6,148,65,9,216,3,0
POA2251,0,0,0,0,0,0,0,4,9,0,14,0,5,0,3,0,0,0,3,0,0,9,0,0,0,0,0,0,5,4,9,0,13,0,7,3,8,0,0,0,15,19,0,28,0,8,0,9,0,0,0,10,19,0,30,7,27,6,37,0,0,4,43,43,0,88,3,28,10,38,0,0,3,41,54,0,97,19,39,14,69,4,0,3,78,70,0,147,30,42,16,91,5,0,0,89,65,0,163,41,52,6,101,0,0,0,101,61,0,157,44,30,5,78,0,0,0,79,29,0,110,51,38,5,92,0,0,0,92,23,0,114,89,39,9,139,4,0,6,143,23,0,165,39,12,0,50,0,0,0,49,17,0,64,33,11,0,45,0,0,0,45,9,0,49,13,7,0,18,0,0,0,18,5,0,18,29,9,0,39,0,0,0,39,9,0,49,33,27,3,67,0,0,0,67,27,0,93,0,0
POA2256,0,0,0,3,0,0,0,5,12,0,12,0,0,0,0,0,0,0,0,5,0,3,0,0,0,6,0,0,0,4,10,0,8,0,5,0,4,0,0,0,7,13,0,22,0,10,3,12,0,0,0,16,43,0,61,0,28,0,28,0,3,3,24,44,0,72,8,27,5,46,3,5,8,55,35,0,89,15,17,3,38,0,0,0,45,57,0,94,19,23,6,47,0,0,0,50,51,0,104,21,16,3,45,0,5,5,52,32,0,85,17,23,3,41,0,0,0,42,23,0,65,25,6,0,33,0,0,0,37,17,0,50,48,11,4,62,0,0,0,62,21,0,77,7,8,8,17,0,0,0,18,13,0,36,11,3,0,18,0,0,0,18,7,0,23,9,0,0,9,0,0,0,9,0,0,7,3,6,0,9,0,0,0,9,8,0,17,9,13,3,24,0,0,3,31,26,0,55,0,0
POA2257,0,0,0,0,0,0,0,3,26,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,18,0,20,0,4,0,10,0,0,0,10,17,0,26,0,6,8,8,8,0,7,18,51,0,70,0,20,7,28,4,8,9,37,68,0,107,5,56,15,73,0,7,7,80,71,0,150,21,43,11,71,0,0,5,71,87,3,165,38,45,14,98,0,0,4,95,86,0,184,37,43,5,92,0,0,3,94,87,3,179,50,31,3,90,0,0,0,89,44,0,129,50,31,6,87,0,0,0,84,28,0,112,87,26,6,125,5,0,5,128,51,0,176,36,8,5,48,0,0,0,50,15,0,62,21,8,0,32,0,0,0,32,7,0,36,12,0,0,13,0,0,0,13,4,0,13,28,0,0,29,0,0,0,29,15,0,43,20,20,14,50,4,0,8,52,49,4,103,0,0
POA2258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,4,0,9,0,3,4,8,0,0,0,8,4,0,16,0,4,3,9,0,0,0,9,4,0,13,3,12,4,17,0,0,0,17,7,0,24,3,4,0,12,0,0,0,12,5,0,22,4,11,0,19,0,0,0,23,9,0,26,12,4,0,14,0,0,0,14,3,0,19,4,4,0,10,0,0,0,10,3,0,14,14,4,0,15,0,0,0,15,7,0,27,8,5,0,13,0,0,0,13,4,0,18,4,0,0,6,0,0,0,6,0,0,6,0,0,0,4,0,0,0,4,0,0,4,4,0,0,0,0,0,0,0,0,0,4,9,3,4,14,0,0,0,15,8,0,19,0,5
POA2259,3,0,0,6,4,3,7,13,54,0,67,0,0,0,0,0,0,0,0,11,0,13,0,8,0,8,3,0,4,5,27,0,33,0,13,0,12,0,3,5,16,41,0,66,0,22,4,26,4,8,14,38,91,0,128,8,61,22,90,17,10,23,115,164,0,277,21,93,26,137,14,6,18,154,158,0,312,50,113,37,197,9,6,15,209,218,4,432,110,105,37,250,8,0,10,255,199,0,458,130,85,25,234,3,6,14,245,134,0,381,105,45,18,169,0,0,3,169,79,0,248,101,42,27,164,0,0,3,162,60,0,224,173,72,28,270,3,0,0,277,59,0,331,82,24,3,118,0,0,0,115,34,0,154,58,15,0,75,0,0,0,75,3,0,84,19,3,0,31,0,0,0,31,3,0,33,37,10,5,47,0,0,3,51,8,0,62,83,45,20,138,0,0,0,137,72,7,218,0,7
POA2260,0,0,0,3,0,0,0,3,9,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,5,0,0,0,0,0,0,0,7,11,0,21,0,4,3,8,0,0,0,8,13,0,16,0,13,5,20,0,0,5,18,27,0,52,0,17,5,24,0,0,0,27,22,0,47,11,30,14,53,4,0,6,60,34,0,87,18,41,8,67,0,0,0,69,27,0,98,24,36,3,66,0,0,0,64,32,0,102,32,9,5,45,0,0,0,41,16,0,61,29,17,0,52,0,0,0,53,20,0,78,67,17,11,92,0,0,0,92,26,0,115,26,13,0,38,0,0,0,38,12,0,48,35,10,0,41,0,0,0,40,4,0,47,9,0,0,10,0,0,0,10,0,0,10,45,10,0,52,0,0,0,52,7,0,58,37,19,12,60,0,0,4,64,24,0,91,0,0
POA2261,0,0,4,4,6,0,5,4,42,0,48,0,0,0,0,0,0,0,0,15,0,15,0,5,4,6,0,0,4,10,28,0,38,0,8,0,6,4,3,9,17,48,4,65,0,12,10,23,5,8,8,33,76,0,103,0,44,17,67,8,12,14,86,138,0,219,10,85,24,119,9,4,9,130,126,0,260,37,85,31,157,3,6,11,166,190,5,367,82,110,34,222,4,4,9,228,160,0,392,81,83,20,184,0,6,6,193,135,0,327,81,60,14,154,0,3,5,160,65,0,224,74,42,15,132,4,0,4,134,59,0,193,150,64,14,230,0,0,0,228,75,0,314,74,26,4,105,0,0,0,110,35,0,139,43,14,0,57,0,0,0,57,4,0,59,15,4,0,19,0,0,0,19,4,0,30,39,3,0,47,0,0,0,47,14,0,63,65,45,16,123,0,0,3,122,68,6,196,0,5
