POA_CODE_2021,P_Oth_scs_15_19,P_Oth_scs_20_24,P_Oth_scs_25_34,P_Oth_scs_35_44,P_Oth_scs_45_54,P_Oth_scs_55_64,P_Oth_scs_65_74,P_Oth_scs_75_84,P_Oth_scs_85ov,P_Oth_scs_Tot,P_ID_NS_15_19,P_ID_NS_20_24,P_ID_NS_25_34,P_ID_NS_35_44,P_ID_NS_45_54,P_ID_NS_55_64,P_ID_NS_65_74,P_ID_NS_75_84,P_ID_NS_85ov,P_ID_NS_Tot,P_Tot_15_19,P_Tot_20_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
POA4311,10,18,31,17,34,26,8,0,0,142,21,23,30,36,43,37,10,3,0,210,254,317,713,769,960,783,195,23,0,4013
POA4312,4,0,4,8,5,7,0,5,0,32,7,0,12,0,10,12,8,0,0,43,53,43,94,149,238,250,77,16,4,923
POA4313,0,0,3,3,11,0,0,0,0,24,3,6,6,7,5,7,3,5,0,50,60,49,125,169,178,199,78,18,3,877
POA4314,0,0,0,0,8,3,0,0,0,22,3,0,12,10,6,14,10,3,0,59,67,43,123,137,218,230,106,32,5,951
POA4340,7,16,24,16,19,21,7,0,0,110,17,11,29,32,37,14,7,6,0,155,146,251,398,455,583,476,139,34,3,2498
POA4341,19,26,63,54,33,38,8,0,0,245,12,31,60,75,69,58,4,3,0,316,474,529,1169,1429,1472,1172,249,39,0,6531
POA4342,4,9,4,6,11,19,5,0,0,53,3,3,9,5,10,7,0,0,0,39,89,159,175,197,261,224,51,8,3,1171
POA4343,17,22,35,25,26,14,11,8,0,156,19,27,102,46,50,32,13,3,0,291,357,551,1501,980,958,778,217,43,0,5393
POA4344,0,8,9,10,9,16,0,0,0,53,0,5,8,10,9,7,8,0,0,56,80,85,236,209,296,263,67,13,3,1254
POA4346,0,3,10,5,5,0,0,0,0,24,0,4,0,3,0,6,3,0,0,24,19,31,81,123,111,82,32,8,0,490
POA4347,0,4,11,0,5,4,0,0,0,24,0,4,12,4,6,3,0,0,0,29,44,66,131,122,129,116,28,11,0,645
POA4350,151,271,552,427,402,330,106,27,4,2265,129,224,431,391,323,227,84,34,6,1848,3619,5729,12103,10524,10066,8019,2240,320,29,52655
POA4352,65,46,126,144,124,89,29,3,0,628,47,40,84,123,122,87,32,4,0,549,1320,993,2540,3477,3630,2783,718,108,15,15583
POA4353,0,0,0,0,3,0,0,0,0,6,0,0,0,0,6,0,0,0,0,5,8,18,21,28,37,36,11,3,0,171
POA4354,3,3,8,3,3,3,0,0,0,29,3,3,5,3,6,3,0,0,0,26,44,42,103,88,103,127,35,12,5,557
POA4355,0,4,3,4,4,6,5,0,0,29,3,3,7,14,3,11,3,6,0,53,47,53,144,149,215,220,72,21,0,925
POA4356,12,12,27,10,16,20,6,0,0,105,9,11,20,27,20,16,4,3,3,112,171,188,396,469,510,441,163,34,8,2379
POA4357,3,0,0,0,5,0,3,0,0,19,11,4,16,13,17,5,0,0,0,57,69,61,189,188,227,209,69,15,0,1028
POA4358,4,15,19,20,4,7,4,0,0,76,4,11,21,3,17,12,0,0,0,62,87,161,366,271,285,193,88,23,0,1474
POA4359,0,0,12,3,4,3,0,0,0,23,4,0,6,3,10,4,0,3,0,29,29,56,121,119,134,150,56,13,0,679
POA4360,0,0,0,0,4,0,0,0,0,13,3,0,0,0,4,0,0,0,0,10,15,18,36,45,60,49,12,3,0,236
POA4361,4,3,8,4,8,7,0,0,0,34,6,3,4,11,12,6,7,4,0,63,68,76,172,182,247,228,126,36,0,1131
POA4362,4,7,6,7,6,5,4,0,0,40,9,3,5,8,10,12,8,7,0,59,74,62,150,194,238,223,106,26,4,1082
POA4363,3,0,0,0,4,0,0,0,0,18,0,0,3,4,6,5,0,0,0,25,17,21,34,47,59,70,21,5,0,273
POA4364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,17,19,22,3,0,0,83
POA4365,0,0,0,6,0,0,0,0,0,0,0,0,0,4,3,7,0,0,0,15,10,16,28,33,39,56,10,3,0,190
POA4370,29,33,65,64,56,56,19,3,0,317,23,27,72,58,70,59,37,10,4,368,650,688,1481,1364,1657,1596,549,102,12,8105
POA4371,0,0,0,3,0,0,3,0,0,15,0,0,0,4,0,3,5,3,0,17,22,16,24,63,72,82,35,9,0,315
POA4372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,14,18,36,5,3,0,73
POA4373,0,3,0,5,3,0,0,0,0,12,0,0,0,5,0,7,4,3,0,16,33,42,29,51,92,88,46,13,0,389
POA4374,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,0,0,10,8,8,19,29,51,48,14,9,0,191
POA4375,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,3,0,0,14,5,0,19,13,15,18,11,0,0,85
POA4376,0,0,0,0,0,0,6,0,0,6,0,0,0,4,0,0,4,0,0,13,7,8,25,20,25,23,12,3,0,133
POA4377,0,0,0,5,3,4,0,0,0,8,0,0,3,0,0,0,0,0,0,9,13,19,33,42,58,57,18,3,0,241
POA4378,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,4,0,0,8,12,15,60,45,61,43,18,0,3,254
POA4380,14,10,26,25,19,31,12,0,0,141,7,8,9,20,28,23,16,8,0,124,234,184,484,590,691,689,268,33,6,3177
POA4381,0,0,3,7,0,5,0,0,0,14,0,0,0,0,0,0,0,0,0,9,23,13,39,56,50,57,24,9,0,266
POA4382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,14,11,13,20,31,60,52,33,8,0,242
POA4383,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,13,11,18,36,37,45,15,4,0,175
POA4384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,24
POA4385,0,3,0,3,0,0,0,0,0,7,4,0,0,3,3,8,0,0,6,32,31,24,63,75,104,94,38,10,0,449
POA4387,0,0,0,0,0,5,0,0,0,7,0,3,0,3,5,3,4,0,0,22,28,28,77,86,133,140,44,8,0,544
POA4388,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,7,17,16,20,33,19,15,0,0,132
POA4390,11,23,54,32,31,29,9,0,0,178,12,20,34,20,27,33,12,9,0,160,223,290,661,692,622,584,212,37,4,3319
POA4400,0,0,8,19,9,5,0,0,0,49,0,4,9,10,9,6,5,0,0,38,60,98,226,217,215,141,43,4,0,1001
POA4401,7,10,16,21,10,5,3,0,0,79,13,15,22,21,26,29,5,0,0,123,197,247,427,479,574,457,116,25,7,2536
POA4402,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,3,11,13,13,22,6,0,0,76
POA4403,0,0,0,0,0,3,0,0,0,10,0,0,0,0,4,0,0,0,0,19,24,33,49,72,60,89,45,24,5,388
POA4404,0,0,0,0,0,0,0,0,0,9,0,4,0,0,0,0,0,0,0,9,9,11,53,39,59,53,33,11,0,278
POA4405,37,37,64,69,57,46,14,4,0,325,20,27,66,57,62,51,21,0,0,309,547,627,1280,1282,1379,1045,328,75,3,6567
POA4406,4,0,0,8,4,6,3,0,0,24,3,0,5,3,9,10,4,3,0,39,47,52,128,155,186,179,86,31,6,881
POA4407,0,5,0,0,0,0,0,0,0,3,0,0,6,3,0,3,0,0,0,14,11,15,48,32,56,62,28,3,0,246
POA4408,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,23,12,8,33,43,50,45,34,8,0,245
POA4410,6,0,3,4,0,0,0,0,0,15,0,0,11,0,0,6,4,0,0,25,17,20,50,65,104,95,50,11,3,416
POA4411,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,3,12,7,15,28,29,24,16,5,0,129
POA4412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,23,15,27,18,6,5,0,107
POA4413,9,14,34,34,20,17,7,0,0,140,16,24,60,45,30,24,9,0,0,214,280,334,918,809,734,576,186,43,0,3886
POA4415,8,0,11,3,10,4,0,0,0,23,3,8,11,3,4,11,0,0,0,39,69,82,195,141,200,171,52,13,3,926
POA4416,0,0,0,0,0,0,0,0,0,4,0,3,4,0,0,0,0,0,0,18,10,27,40,55,50,37,20,10,0,247
POA4417,0,0,0,0,0,0,0,0,0,5,0,0,0,9,0,3,6,4,0,22,5,16,67,71,63,63,24,10,0,316
POA4418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,4,5,7,15,18,0,0,0,56
POA4419,3,0,0,0,4,0,0,0,0,10,0,7,11,4,9,0,3,5,0,37,16,36,151,81,81,91,48,34,4,537
POA4420,0,3,4,4,3,0,0,0,0,21,0,0,0,4,7,0,3,0,0,23,28,46,118,123,117,106,56,12,0,623
POA4421,0,0,7,6,9,0,0,0,0,14,4,0,7,3,5,7,0,0,0,32,23,53,96,88,127,136,56,10,3,591
POA4422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,12,15,25,38,68,39,27,6,0,219
POA4423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,19,23,22,18,13,0,0,106
POA4424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,20,37,22,21,14,7,0,117
POA4425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,7,24,12,20,19,3,0,92
POA4426,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,5,6,14,13,15,14,8,0,75
POA4427,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,6,4,7,17,13,24,29,10,5,0,112
POA4428,0,0,3,0,0,0,0,0,0,11,3,0,3,0,4,0,0,0,0,13,15,17,68,49,69,64,18,19,0,320
POA4454,4,0,0,0,0,0,0,0,0,6,0,0,3,0,4,0,8,0,0,20,16,25,77,63,91,79,38,8,4,387
POA4455,23,33,43,38,42,24,11,4,0,218,23,29,55,51,40,34,13,10,5,262,299,466,883,884,872,750,223,65,6,4451
POA4461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,11,3,0,0,19
POA4462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,11,13,18,5,10,0,69
POA4465,3,0,0,0,0,3,0,0,0,14,4,0,5,5,13,9,0,0,0,33,37,36,106,94,111,115,45,14,0,561
POA4467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,9,11,14,29,16,9,3,0,89
POA4468,0,0,0,0,0,0,0,0,0,4,0,6,0,0,4,4,0,0,0,20,8,17,24,15,31,46,10,0,0,141
POA4470,4,5,9,14,7,10,3,0,0,58,11,3,21,8,10,13,5,4,0,75,70,116,332,245,266,333,101,9,0,1468
POA4472,0,0,4,6,0,3,0,0,0,10,5,4,6,9,4,3,0,0,0,26,36,59,112,123,126,127,66,17,0,667
POA4474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,4,6,13,0,0,0,42
POA4477,0,0,0,3,0,0,0,0,0,7,0,0,7,4,0,0,0,4,0,17,8,13,35,48,66,48,20,12,0,254
POA4478,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,5,0,0,9,20,24,44,47,50,45,33,13,0,278
POA4479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,8
POA4480,0,0,3,0,0,0,0,0,0,8,0,0,3,4,9,4,0,0,0,18,12,23,76,57,78,80,21,4,0,350
POA4481,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,6,15,12,8,13,15,3,0,0,74
POA4482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,17,14,15,5,10,0,0,68
POA4486,0,0,0,0,3,0,0,0,0,9,3,0,0,0,3,0,5,0,0,18,19,24,52,58,68,70,38,3,0,343
POA4487,6,6,10,9,11,7,0,0,0,65,9,5,8,8,13,17,3,0,0,67,102,139,296,249,329,277,96,23,5,1519
POA4488,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,6,0,10,12,35,35,24,19,0,0,125
POA4489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,8,8,3,0,36
POA4490,3,0,0,0,0,3,3,0,0,12,0,5,7,5,6,0,0,0,0,20,14,43,115,91,117,118,53,10,0,557
POA4491,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,12,5,0,0,50
POA4492,0,0,0,0,3,0,0,0,0,7,0,0,0,4,5,0,0,0,0,6,16,30,41,45,24,38,15,0,0,210
POA4493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,11
POA4494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,22,20,14,8,8,0,0,83
POA4496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,20,31,21,12,12,3,0,103
POA4497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,11,28,30,37,39,14,6,0,180
POA4498,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,8,4,4,24,21,20,20,5,4,0,98
POA4500,65,118,239,261,214,151,39,0,0,1090,45,101,205,237,212,128,35,3,0,967,1496,2122,5030,5560,4926,3247,711,52,0,23133
POA4501,4,17,35,40,12,19,3,0,0,127,13,20,38,36,41,17,4,3,0,163,144,281,651,591,547,381,76,11,0,2688
POA4502,0,26,38,32,55,28,9,0,0,188,10,19,38,38,44,20,7,0,0,189,278,430,868,919,1033,697,133,10,0,4367
POA4503,45,144,364,216,187,121,33,0,0,1111,48,143,323,272,200,125,29,0,0,1141,1420,2679,6985,6090,4825,3074,639,47,0,25751
POA4504,26,60,104,88,92,63,10,3,0,453,21,53,116,103,114,47,9,0,0,458,938,994,2159,2591,2547,1289,229,12,0,10762
POA4505,27,69,148,113,116,75,28,0,0,585,43,72,144,153,132,74,18,7,3,643,914,1349,2771,2545,2652,1932,358,29,4,12556
POA4506,29,69,126,86,100,66,7,6,0,491,28,59,155,118,98,80,24,0,0,562,767,1312,2722,2176,2182,1668,338,30,0,11199
POA4507,12,22,43,41,58,50,22,0,0,249,18,23,35,34,69,77,22,5,0,280,385,345,610,969,1464,1671,529,60,3,6047
POA4508,29,45,68,62,82,49,9,0,0,354,24,34,83,99,75,61,20,0,0,403,511,765,1321,1683,1694,1375,295,25,4,7666
POA4509,44,79,188,186,151,57,12,3,0,721,56,61,229,233,151,67,13,4,0,806,1309,1703,4165,5497,4351,1901,385,36,0,19344
POA4510,44,89,234,188,169,112,36,7,0,881,61,147,317,257,226,163,37,15,10,1231,1430,2158,5188,4670,4353,3322,804,72,7,22003
POA4511,9,20,32,29,37,26,12,0,0,177,10,20,32,32,50,25,4,0,0,187,252,283,529,753,923,701,208,18,3,3675
POA4512,3,10,16,16,24,9,0,0,0,78,12,10,14,21,14,21,6,3,0,97,123,152,303,375,432,342,94,12,0,1838
POA4514,11,7,27,28,32,18,0,0,0,129,15,16,32,29,41,23,6,4,0,167,212,205,642,626,757,589,153,15,6,3204
POA4515,4,5,13,12,8,10,10,0,0,62,5,9,19,33,21,18,6,0,0,113,113,119,407,474,411,350,132,18,0,2028
POA4516,5,4,17,20,23,20,4,0,0,92,9,15,16,22,21,18,3,0,0,94,151,212,352,441,562,379,80,12,0,2192
POA4517,0,0,11,3,0,3,0,0,0,26,0,0,7,3,4,6,0,0,0,19,30,34,80,88,91,79,9,0,0,411
POA4518,6,7,30,18,21,15,3,0,0,99,4,10,27,26,26,26,11,0,0,135,186,208,465,566,610,457,119,17,0,2639
POA4519,17,18,49,29,32,21,4,0,0,176,6,19,26,41,41,34,10,0,0,175,292,367,833,897,897,728,184,25,0,4222
POA4520,23,14,22,48,60,45,18,4,0,237,13,18,29,74,81,59,8,8,3,291,518,480,652,1376,2173,1392,357,53,3,7008
POA4521,5,12,22,17,32,19,0,0,0,113,9,8,30,28,25,15,5,0,0,127,167,138,367,525,731,518,117,12,0,2580
POA4550,3,16,26,12,25,13,3,0,0,117,0,11,36,20,17,22,4,0,0,113,129,217,493,443,550,435,100,4,0,2369
POA4551,62,127,256,253,259,167,51,11,0,1188,90,118,274,299,300,178,48,19,6,1338,2262,2518,5639,6674,6997,5083,1260,150,12,30593
POA4552,7,6,14,19,24,22,10,0,0,110,20,15,20,28,40,36,21,0,0,182,208,159,364,566,856,891,376,57,9,3484
POA4553,25,30,68,49,36,25,3,0,0,235,25,26,40,48,55,39,9,0,0,244,426,579,1342,1309,1146,722,185,8,0,5712
POA4554,0,5,4,0,9,10,0,0,0,39,7,8,5,8,21,14,0,0,0,64,68,56,112,163,265,195,64,7,0,924
POA4555,8,18,23,24,33,27,9,0,0,126,22,17,37,46,38,36,9,5,0,198,269,281,561,757,921,724,179,26,4,3731
POA4556,46,72,164,182,173,123,41,0,0,798,74,85,176,182,170,123,39,17,5,860,1948,2104,3786,4536,5173,3653,1005,80,12,22286
POA4557,21,41,95,115,78,48,12,0,0,414,29,50,114,104,85,46,14,0,0,443,761,885,2046,2375,2393,1550,349,33,0,10394
POA4558,16,46,125,102,92,66,13,3,0,464,24,55,144,92,78,65,21,5,3,494,538,1137,2753,2006,1938,1826,534,50,4,10797
POA4559,14,19,26,19,28,23,4,0,0,133,3,23,27,42,28,18,7,4,0,159,287,281,554,736,939,658,168,27,0,3651
POA4560,36,69,176,168,148,110,30,0,0,732,44,60,152,140,145,109,31,11,4,698,994,1237,3208,3577,3442,2914,822,77,6,16284
POA4561,20,19,49,47,36,33,3,6,0,205,12,7,39,40,49,26,6,5,0,187,266,282,760,894,988,823,211,30,0,4250
POA4562,24,15,18,31,45,40,11,0,0,177,10,5,26,45,68,33,19,5,0,215,314,214,443,844,1191,932,278,35,4,4251
POA4563,10,22,31,41,53,30,8,6,0,205,14,4,24,34,37,40,7,3,0,173,294,258,496,842,1061,885,276,33,0,4141
POA4564,4,18,38,44,48,40,9,3,0,199,12,20,41,43,39,44,12,9,0,221,314,426,872,996,1215,1187,278,35,0,5325
POA4565,19,24,54,59,78,48,21,0,0,297,12,22,55,60,73,39,22,4,4,290,457,424,760,1164,1583,1321,390,59,0,6162
POA4566,11,12,22,16,43,29,4,0,0,145,8,9,23,30,34,26,24,6,0,148,225,204,386,640,894,733,344,61,4,3495
POA4567,7,13,30,30,48,36,8,0,0,167,8,20,40,72,66,34,15,4,0,264,376,300,763,1055,1428,1131,433,60,4,5550
POA4568,0,5,22,14,16,28,4,0,0,86,10,13,11,24,32,23,13,0,0,117,98,99,204,305,468,351,93,7,0,1624
POA4569,0,0,5,11,3,6,0,0,0,28,0,0,7,11,9,12,3,0,0,47,39,38,97,174,180,172,42,5,0,748
POA4570,61,91,183,181,139,134,43,4,0,831,58,70,170,177,184,165,71,15,8,912,1344,1364,3125,3460,4089,3648,959,142,21,18148
POA4571,0,0,4,5,4,0,0,0,0,16,0,0,5,8,5,4,0,0,0,26,24,14,48,68,106,92,38,6,0,392
POA4572,9,8,23,10,8,7,0,0,0,62,5,14,22,21,17,11,8,0,0,92,124,220,528,346,478,415,105,10,0,2235
POA4573,36,59,126,144,143,75,26,0,0,598,44,33,121,154,151,75,18,3,0,598,1082,954,2348,3646,3857,2561,642,61,0,15153
POA4574,0,0,3,3,11,7,3,0,0,25,0,0,5,3,3,10,6,0,0,32,33,30,101,109,143,155,58,8,0,643
POA4575,30,52,123,98,96,78,20,3,0,502,43,67,119,107,123,89,24,6,0,581,933,1161,2666,2763,2955,2294,577,69,0,13420
POA4580,4,0,10,10,8,10,4,0,0,39,8,5,9,14,10,24,3,4,0,81,85,61,143,187,274,339,127,14,0,1224
POA4581,0,0,0,3,7,3,5,0,0,27,0,0,4,7,5,13,4,4,0,37,23,35,83,90,136,160,47,12,0,583
POA4600,0,0,0,0,6,0,0,0,0,5,4,0,4,0,0,0,0,0,0,16,18,10,30,60,70,72,28,0,0,293
POA4601,0,0,4,4,0,0,0,0,0,8,0,0,0,3,0,6,4,0,0,15,35,22,65,78,102,103,39,17,4,468
POA4605,4,9,6,6,13,8,0,0,0,41,9,7,7,6,21,13,4,0,0,71,76,135,256,242,370,294,112,15,0,1493
POA4606,0,4,7,3,0,6,0,0,0,18,7,0,10,5,7,4,0,0,0,38,57,78,150,141,203,199,56,11,0,889
POA4608,3,0,3,0,3,3,0,0,0,13,0,0,6,0,4,5,0,4,0,26,36,17,42,64,92,87,32,12,0,385
POA4610,24,26,54,30,44,46,14,0,0,244,17,25,51,57,71,34,27,9,0,292,495,603,1306,1200,1233,1154,391,81,10,6476
POA4611,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,6,11,12,16,5,4,3,0,55
POA4612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,4,4,9,14,20,9,4,4,0,78
POA4613,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,3,4,6,0,20,5,13,37,46,51,57,31,21,5,258
POA4614,0,0,0,0,4,0,0,0,0,3,4,0,0,0,0,4,3,0,0,17,19,23,47,57,79,61,17,7,0,318
POA4615,4,3,10,11,21,21,5,0,0,79,8,12,19,26,19,20,9,4,0,114,166,137,310,390,515,462,162,37,7,2183
POA4620,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,7,9,12,21,16,28,51,18,8,0,157
POA4621,0,3,0,4,10,4,3,0,0,18,6,0,3,12,5,0,0,3,0,27,34,35,68,101,127,130,47,20,0,564
POA4625,8,7,10,4,5,11,0,0,0,43,6,10,3,8,13,7,9,4,0,64,72,105,184,167,262,257,92,34,9,1184
POA4626,0,0,3,9,9,3,0,0,0,29,5,8,30,15,12,11,8,0,0,86,48,84,232,155,204,179,93,25,4,1019
POA4627,0,0,0,6,0,0,0,0,0,8,0,0,0,3,0,4,3,5,0,19,17,27,36,70,71,82,34,13,0,352
POA4630,4,4,5,0,6,3,0,0,0,27,0,6,0,8,12,12,6,7,0,62,56,55,129,179,201,233,133,34,4,1022
POA4650,31,48,118,98,119,102,18,5,0,544,40,53,88,112,125,95,47,23,4,585,846,951,1899,2199,2737,2474,606,93,11,11816
POA4655,39,96,197,208,232,175,37,4,0,1000,75,69,149,187,212,171,47,18,10,938,1617,1672,3939,4692,5421,4610,1121,108,12,23193
POA4659,0,4,7,10,5,15,0,0,0,46,0,6,6,6,18,10,3,0,0,57,63,81,157,201,360,426,86,5,0,1380
POA4660,3,3,14,14,28,15,14,0,0,97,16,5,15,16,35,32,11,7,0,136,180,171,429,409,624,675,207,36,0,2726
POA4662,0,0,0,8,0,0,0,0,0,7,3,3,5,4,0,3,0,0,0,16,13,19,43,51,52,67,12,0,0,261
POA4670,73,141,289,271,267,209,62,3,0,1319,109,161,319,290,324,210,74,35,6,1535,2442,2972,6536,6566,7339,6279,1555,234,23,33942
POA4671,0,0,16,5,6,10,3,0,0,42,5,5,4,16,24,23,16,6,0,100,111,137,265,333,490,491,171,41,0,2049
POA4673,4,0,4,0,6,0,0,0,0,9,0,0,0,0,5,3,0,0,0,16,21,10,26,40,69,65,13,0,0,251
POA4674,0,0,4,0,6,3,0,0,0,9,0,0,0,0,5,10,4,0,0,24,27,18,33,64,129,129,44,13,0,456
POA4676,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,6,0,5,4,8,14,16,14,3,0,61
POA4677,0,0,8,14,16,8,0,0,0,51,9,9,9,17,30,17,4,3,0,92,71,68,182,339,431,375,86,17,6,1578
POA4678,0,0,0,0,0,4,0,0,0,4,6,0,3,0,3,4,4,0,0,23,20,11,33,44,85,104,29,8,0,338
POA4680,61,116,225,197,209,144,31,4,0,989,76,148,295,266,242,169,32,7,0,1231,1839,2096,5316,5611,5780,4079,794,84,0,25599
POA4694,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,4,4,4,6,17,13,0,0,0,57
POA4695,3,4,0,5,0,5,3,0,0,19,0,0,7,7,6,5,6,0,0,23,23,27,62,98,109,91,28,0,0,428
POA4697,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,4,19,10,3,3,0,44
POA4699,0,0,0,0,0,5,0,0,0,4,0,0,0,5,3,0,3,0,0,10,18,8,9,51,44,39,15,0,0,186
POA4700,22,44,79,52,51,46,22,0,0,315,29,30,70,36,38,31,19,4,0,245,617,830,1701,1397,1597,1292,346,37,11,7818
POA4701,51,111,236,207,154,126,36,0,0,923,54,79,182,129,118,86,21,3,0,678,1448,2031,4579,4404,3896,3142,700,61,7,20268
POA4702,55,64,135,115,66,83,29,0,0,540,48,46,97,106,94,92,39,26,3,550,895,1156,2618,2821,2598,2515,722,150,17,13500
POA4703,38,31,89,95,105,56,29,5,0,441,38,37,84,79,79,79,26,4,0,435,920,871,2015,2362,2570,2148,562,61,3,11513
POA4704,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,3,0,3,4,0,8,10,14,16,7,8,0,67
POA4705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,40,28,55,48,24,7,0,228
POA4706,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,6,4,8,10,0,0,36
POA4707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,19,17,23,29,5,6,6,108
POA4709,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,9,14,48,89,109,68,54,5,0,0,389
POA4710,0,3,17,15,17,19,3,0,0,88,6,9,15,18,9,19,0,0,0,83,123,98,334,384,410,446,123,15,4,1935
POA4711,0,7,4,7,16,12,0,0,0,54,6,0,6,3,11,3,0,0,0,27,70,77,124,173,252,202,39,6,0,943
POA4712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,30,10,31,28,16,0,0,122
POA4713,0,0,6,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,8,7,20,62,34,36,24,10,0,0,194
POA4714,0,4,7,8,4,8,0,0,0,34,3,6,6,7,10,8,3,0,0,39,39,53,94,129,160,212,64,0,0,754
POA4715,14,17,27,36,18,20,7,0,0,133,13,7,25,22,16,17,9,0,0,110,268,289,689,774,698,563,116,45,6,3455
POA4716,0,5,0,3,4,6,0,0,0,16,0,0,4,0,0,3,6,0,0,14,31,32,60,89,88,76,48,21,3,440
POA4717,6,13,25,20,15,6,0,0,0,73,6,10,17,15,12,0,0,0,0,59,159,208,575,575,446,273,49,5,0,2303
POA4718,4,7,14,5,4,5,0,0,0,39,0,4,7,13,4,7,0,0,0,37,53,118,240,248,194,188,77,8,0,1131
POA4719,3,0,6,5,0,4,0,0,0,15,0,0,0,5,0,5,0,0,0,21,17,40,107,99,95,104,56,12,0,536
POA4720,41,63,95,73,60,54,7,3,0,402,29,24,65,73,61,34,3,0,0,297,630,758,1825,1881,1532,1095,259,45,0,8035
POA4721,10,10,16,9,10,10,4,0,0,76,0,8,6,11,16,12,7,0,0,56,106,184,456,422,379,342,114,29,6,2045
POA4722,0,0,5,0,3,0,0,0,0,16,7,3,4,0,9,8,0,5,0,26,39,59,159,175,154,167,60,13,0,830
POA4723,6,6,7,4,4,9,3,0,0,29,3,4,11,0,4,7,4,0,0,40,46,52,151,146,135,147,60,9,0,750
