POA_CODE_2021,M_PoDe_PoDe_NFD_Mng,M_PoDe_PoDe_NFD_Pro,M_PoDe_PoDe_NFD_TTW,M_PoDe_PoDe_NFD_CPS,M_PoDe_PoDe_NFD_CA,M_PoDe_PoDe_NFD_Sal,M_PoDe_PoDe_NFD_MOD,M_PoDe_PoDe_NFD_Lab,M_PoDe_PoDe_NFD_IDNS,M_PoDe_PoDe_NFD_Tot,M_PoDe_DoctDe_Mng,M_PoDe_DoctDe_Pro,M_PoDe_DoctDe_TTW,M_PoDe_DoctDe_CPS,M_PoDe_DoctDe_CA,M_PoDe_DoctDe_Sal,M_PoDe_DoctDe_MOD,M_PoDe_DoctDe_Lab,M_PoDe_DoctDe_IDNS,M_PoDe_DoctDe_Tot,M_PoDe_MasDe_Mng,M_PoDe_MasDe_Pro,M_PoDe_MasDe_TTW,M_PoDe_MasDe_CPS,M_PoDe_MasDe_CA,M_PoDe_MasDe_Sal,M_PoDe_MasDe_MOD,M_PoDe_MasDe_Lab,M_PoDe_MasDe_IDNS,M_PoDe_MasDe_Tot,M_GrDiGrCer_GrDiGrCerNFD_Mng,M_GrDiGrCer_GrDiGrCerNFD_Pro,M_GrDiGrCer_GrDiGrCerNFD_TTW,M_GrDiGrCer_GrDiGrCerNFD_CPS,M_GrDiGrCer_GrDiGrCerNFD_CA,M_GrDiGrCer_GrDiGrCerNFD_Sal,M_GrDiGrCer_GrDiGrCerNFD_MOD,M_GrDiGrCer_GrDiGrCerNFD_Lab,M_GrDiGrCer_GrDiGrCerNFD_IDNS,M_GrDiGrCer_GrDiGrCerNFD_Tot,M_GrDi_GrCer_GrDi_Mng,M_GrDi_GrCer_GrDi_Pro,M_GrDi_GrCer_GrDi_TTW,M_GrDi_GrCer_GrDi_CPS,M_GrDi_GrCer_GrDi_CA,M_GrDi_GrCer_GrDi_Sal,M_GrDi_GrCer_GrDi_MOD,M_GrDi_GrCer_GrDi_Lab,M_GrDi_GrCer_GrDi_IDNS,M_GrDi_GrCer_GrDi_Tot,M_GrDi_GrCer_GradCer_Mng,M_GrDi_GrCer_GradCer_Pro,M_GrDi_GrCer_GradCer_TTW,M_GrDi_GrCer_GradCer_CPS,M_GrDi_GrCer_GradCer_CA,M_GrDi_GrCer_GradCer_Sal,M_GrDi_GrCer_GradCer_MOD,M_GrDi_GrCer_GradCer_Lab,M_GrDi_GrCer_GradCer_IDNS,M_GrDi_GrCer_GradCer_Tot,M_BaDe_BaDe_Mng,M_BaDe_BaDe_Pro,M_BaDe_BaDe_TTW,M_BaDe_BaDe_CPS,M_BaDe_BaDe_CA,M_BaDe_BaDe_Sal,M_BaDe_BaDe_MOD,M_BaDe_BaDe_Lab,M_BaDe_BaDe_IDNS,M_BaDe_BaDe_Tot,M_AdvDi_Di_AdvDi_Di_NFD_Mng,M_AdvDi_Di_AdvDi_Di_NFD_Pro,M_AdvDi_Di_AdvDi_Di_NFD_TTW,M_AdvDi_Di_AdvDi_Di_NFD_CPS,M_AdvDi_Di_AdvDi_Di_NFD_CA,M_AdvDi_Di_AdvDi_Di_NFD_Sal,M_AdvDi_Di_AdvDi_Di_NFD_MOD,M_AdvDi_Di_AdvDi_Di_NFD_Lab,M_AdvDi_Di_AdvDi_Di_NFD_IDNS,M_AdvDi_Di_AdvDi_Di_NFD_Tot,M_AdvDi_Di_AdvDi_AsDe_Mng,M_AdvDi_Di_AdvDi_AsDe_Pro,M_AdvDi_Di_AdvDi_AsDe_TTW,M_AdvDi_Di_AdvDi_AsDe_CPS,M_AdvDi_Di_AdvDi_AsDe_CA,M_AdvDi_Di_AdvDi_AsDe_Sal,M_AdvDi_Di_AdvDi_AsDe_MOD,M_AdvDi_Di_AdvDi_AsDe_Lab,M_AdvDi_Di_AdvDi_AsDe_IDNS,M_AdvDi_Di_AdvDi_AsDe_Tot,M_AdvDi_Di_Dip_Mng,M_AdvDi_Di_Dip_Pro,M_AdvDi_Di_Dip_TTW,M_AdvDi_Di_Dip_CPS,M_AdvDi_Di_Dip_CA,M_AdvDi_Di_Dip_Sal,M_AdvDi_Di_Dip_MOD,M_AdvDi_Di_Dip_Lab,M_AdvDi_Di_Dip_IDNS,M_AdvDi_Di_Dip_Tot,M_Cert_CertIII_IV_Mng,M_Cert_CertIII_IV_Pro,M_Cert_CertIII_IV_TTW,M_Cert_CertIII_IV_CPS,M_Cert_CertIII_IV_CA,M_Cert_CertIII_IV_Sal,M_Cert_CertIII_IV_MOD,M_Cert_CertIII_IV_Lab,M_Cert_CertIII_IV_IDNS,M_Cert_CertIII_IV_Tot,M_Cert_CertI_II_Mng,M_Cert_CertI_II_Pro,M_Cert_CertI_II_TTW,M_Cert_CertI_II_CPS,M_Cert_CertI_II_CA,M_Cert_CertI_II_Sal,M_Cert_CertI_II_MOD,M_Cert_CertI_II_Lab,M_Cert_CertI_II_IDNS,M_Cert_CertI_II_Tot,M_Cert_Cert_nfd_Mng,M_Cert_Cert_nfd_Pro,M_Cert_Cert_nfd_TTW,M_Cert_Cert_nfd_CPS,M_Cert_Cert_nfd_CA,M_Cert_Cert_nfd_Sal,M_Cert_Cert_nfd_MOD,M_Cert_Cert_nfd_Lab,M_Cert_Cert_nfd_IDNS,M_Cert_Cert_nfd_Tot,M_LE_ID_Mng,M_LE_ID_Pro,M_LE_ID_TTW,M_LE_ID_CPS,M_LE_ID_CA,M_LE_ID_Sal,M_LE_ID_MOD,M_LE_ID_Lab,M_LE_ID_IDNS,M_LE_ID_Tot,M_LE_NS_Mng,M_LE_NS_Pro,M_LE_NS_TTW,M_LE_NS_CPS,M_LE_NS_CA,M_LE_NS_Sal,M_LE_NS_MOD,M_LE_NS_Lab,M_LE_NS_IDNS,M_LE_NS_Tot,M_Tot_Mng,M_Tot_Pro,M_Tot_TTW,M_Tot_CPS,M_Tot_CA,M_Tot_Sal,M_Tot_MOD,M_Tot_Lab,M_Tot_IDNS,M_Tot_Tot,F_PoDe_PoDe_NFD_Mng,F_PoDe_PoDe_NFD_Pro,F_PoDe_PoDe_NFD_TTW,F_PoDe_PoDe_NFD_CPS,F_PoDe_PoDe_NFD_CA,F_PoDe_PoDe_NFD_Sal,F_PoDe_PoDe_NFD_MOD,F_PoDe_PoDe_NFD_Lab,F_PoDe_PoDe_NFD_IDNS,F_PoDe_PoDe_NFD_Tot,F_PoDe_DoctDe_Mng,F_PoDe_DoctDe_Pro,F_PoDe_DoctDe_TTW,F_PoDe_DoctDe_CPS,F_PoDe_DoctDe_CA,F_PoDe_DoctDe_Sal,F_PoDe_DoctDe_MOD,F_PoDe_DoctDe_Lab,F_PoDe_DoctDe_IDNS,F_PoDe_DoctDe_Tot,F_PoDe_MasDe_Mng,F_PoDe_MasDe_Pro,F_PoDe_MasDe_TTW,F_PoDe_MasDe_CPS,F_PoDe_MasDe_CA,F_PoDe_MasDe_Sal,F_PoDe_MasDe_MOD,F_PoDe_MasDe_Lab,F_PoDe_MasDe_IDNS,F_PoDe_MasDe_Tot,F_GrDiGrCer_GrDiGrCerNFD_Mng,F_GrDiGrCer_GrDiGrCerNFD_Pro,F_GrDiGrCer_GrDiGrCerNFD_TTW,F_GrDiGrCer_GrDiGrCerNFD_CPS,F_GrDiGrCer_GrDiGrCerNFD_CA,F_GrDiGrCer_GrDiGrCerNFD_Sal,F_GrDiGrCer_GrDiGrCerNFD_MOD,F_GrDiGrCer_GrDiGrCerNFD_Lab,F_GrDiGrCer_GrDiGrCerNFD_IDNS,F_GrDiGrCer_GrDiGrCerNFD_Tot
POA2251,3,3,0,0,0,0,0,0,0,9,11,48,0,0,0,0,0,0,0,61,100,211,4,9,22,6,6,0,5,366,3,3,0,0,0,0,0,0,0,10,21,36,6,7,5,0,0,0,0,70,6,19,0,4,0,0,0,0,0,37,281,722,61,87,73,49,15,40,18,1359,0,0,0,0,0,0,0,0,0,0,100,94,34,41,20,23,13,20,0,344,119,105,78,63,47,35,15,25,7,493,378,125,1158,123,92,92,131,207,46,2365,10,5,9,0,7,7,4,11,0,52,23,22,25,13,9,12,14,15,0,131,11,16,7,0,4,0,0,0,0,41,10,9,12,8,3,0,11,13,7,79,1073,1423,1392,365,288,226,215,339,92,5409,0,10,0,0,0,0,0,0,0,9,4,39,0,0,3,0,0,0,0,44,72,279,3,17,28,0,0,4,0,404,0,10,0,0,0,0,0,0,0,18
POA2256,0,5,0,0,0,0,0,0,0,5,3,23,0,0,0,0,0,0,0,30,43,83,7,3,3,0,0,0,0,151,4,3,0,0,0,0,0,0,0,5,9,16,3,0,6,0,0,0,0,36,6,10,0,0,0,0,0,0,0,16,105,263,31,14,44,15,15,7,5,503,0,0,0,0,0,0,0,0,0,0,21,31,10,12,17,6,7,7,5,103,42,34,33,23,12,21,14,13,3,197,96,47,443,57,47,42,88,93,10,911,0,3,9,5,0,3,3,12,0,46,7,12,7,9,6,3,8,8,0,52,4,9,3,0,5,0,5,0,0,27,5,4,11,5,3,4,5,4,7,58,346,543,560,130,136,96,136,154,32,2139,0,3,0,0,0,0,0,0,0,6,0,26,0,0,0,0,0,0,0,28,31,112,3,5,22,10,4,0,0,189,0,8,0,0,0,0,0,0,0,12
POA2257,0,10,0,0,0,0,0,0,0,8,11,42,0,0,0,0,0,0,0,55,72,122,3,5,13,6,4,0,0,222,0,0,0,0,0,0,0,0,0,5,8,42,3,10,3,0,0,0,0,73,10,10,0,0,0,0,0,0,0,18,211,435,54,54,51,34,17,17,25,894,0,0,3,0,0,0,0,0,0,7,61,64,44,17,17,15,6,9,0,248,73,92,67,40,14,19,15,12,0,345,290,92,962,113,82,86,166,211,35,2034,11,6,15,3,7,3,4,3,0,53,27,18,22,20,4,16,12,16,3,145,9,11,6,0,4,4,0,0,0,44,13,11,14,7,0,5,22,19,14,101,800,944,1188,272,202,197,247,303,87,4235,4,8,0,0,0,0,0,0,0,11,3,42,0,0,0,0,0,0,0,49,72,201,4,13,18,3,0,0,3,315,0,8,0,0,0,0,0,0,0,15
POA2258,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,11,10,35,3,3,5,0,0,0,0,61,0,0,0,0,4,0,0,0,0,8,0,11,0,5,0,0,0,0,0,19,3,0,0,0,0,0,0,0,0,5,53,103,8,19,13,3,5,4,9,221,0,0,0,0,0,0,0,0,0,0,12,11,9,10,6,5,4,3,0,51,25,25,17,3,4,9,5,0,0,93,72,19,189,27,22,18,46,35,8,431,9,0,10,4,0,0,4,5,0,24,6,0,3,0,3,0,4,0,0,19,0,3,0,0,0,0,0,0,0,12,0,7,4,0,0,0,4,0,4,17,195,233,238,67,63,36,70,53,17,966,0,3,0,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,0,8,15,40,0,5,3,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0
POA2259,0,0,0,0,0,0,0,0,0,5,7,47,0,0,0,0,0,0,0,55,103,166,12,20,16,8,9,12,3,340,0,4,0,0,0,0,0,0,0,7,10,50,5,6,3,0,0,7,0,81,16,11,6,3,5,0,0,0,0,34,235,650,92,124,79,51,41,48,14,1338,0,0,0,0,0,0,0,0,0,3,95,115,72,106,25,23,36,28,7,510,207,157,118,156,66,27,51,47,9,831,591,179,2450,310,212,219,587,556,105,5207,20,13,27,22,13,25,27,39,0,191,38,25,35,28,18,22,48,38,7,256,10,7,11,6,5,3,6,11,3,62,25,24,36,23,13,8,42,30,20,230,1356,1459,2857,803,457,397,844,809,165,9149,0,17,0,5,0,0,0,0,0,24,7,34,0,0,0,0,0,0,0,37,74,276,8,24,30,10,0,4,3,429,0,8,0,0,0,0,0,0,0,15
POA2260,0,3,0,0,0,0,0,0,0,3,4,77,0,4,0,0,0,0,0,84,125,218,13,10,10,4,4,3,3,399,0,5,0,0,0,0,0,0,0,12,19,56,5,4,0,0,0,0,0,82,9,13,0,3,0,0,0,0,0,25,347,734,65,81,65,49,13,10,12,1375,0,0,0,3,0,0,0,0,0,4,94,84,36,32,17,17,7,7,11,303,124,98,50,51,29,31,5,15,6,414,292,87,792,112,51,66,94,138,25,1654,11,6,4,3,0,7,5,7,0,49,32,21,25,12,6,16,5,6,3,118,9,19,6,3,0,3,0,4,4,51,9,22,12,3,3,5,0,3,4,71,1068,1439,1008,326,191,199,136,200,65,4645,0,5,0,0,0,0,0,0,0,5,10,47,0,0,0,0,0,0,3,62,70,312,12,10,28,8,0,0,0,438,0,19,0,0,3,0,0,0,0,25
POA2261,0,3,0,0,0,0,0,0,0,3,3,34,0,0,0,0,0,0,0,38,78,167,4,12,12,8,0,0,5,292,0,0,0,0,0,0,0,0,0,6,15,48,0,10,0,4,7,0,0,88,11,15,0,3,4,0,0,3,0,36,253,700,82,104,63,56,25,46,15,1353,0,0,0,0,0,0,0,0,0,6,92,82,59,60,33,29,21,26,0,402,162,118,117,106,67,40,30,38,8,693,541,147,2175,248,176,187,363,423,81,4338,5,6,14,7,8,18,25,32,0,120,24,24,34,32,17,15,36,42,7,232,10,10,19,8,6,6,7,11,0,77,20,22,19,15,0,10,17,30,27,168,1233,1392,2537,602,391,371,530,647,141,7847,0,15,0,0,0,0,0,0,0,14,0,29,3,0,0,0,0,0,0,32,62,289,9,31,25,16,0,4,5,436,0,17,0,0,3,0,0,0,0,28
POA2262,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,21,28,0,0,8,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,0,0,3,0,20,3,5,0,0,0,0,0,0,0,7,43,146,15,14,15,12,15,14,9,275,0,0,0,0,0,0,0,0,0,4,21,14,6,16,7,6,11,5,0,82,31,31,41,34,16,14,25,13,3,208,150,53,779,123,63,57,237,204,27,1695,0,6,14,8,3,9,8,9,0,61,8,5,11,9,9,7,23,24,0,91,0,4,4,3,0,0,0,7,0,18,8,5,14,5,7,4,4,12,9,68,287,314,887,222,125,106,322,291,51,2603,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,12,12,55,0,3,5,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0
POA2263,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,12,13,45,9,3,3,0,5,0,0,86,0,0,0,0,0,0,0,0,0,0,4,18,0,0,0,4,0,0,0,34,3,3,0,0,0,0,0,0,0,7,50,168,28,25,20,16,13,15,0,321,0,0,0,0,0,0,0,0,0,0,23,25,25,20,7,4,10,6,0,117,50,34,40,36,10,13,20,21,3,232,149,61,825,118,57,63,191,228,29,1718,4,3,9,3,5,5,11,16,0,57,12,7,12,15,4,8,14,9,0,74,3,4,3,0,0,0,0,3,0,21,12,4,16,3,3,9,11,17,16,81,323,375,968,222,107,122,275,313,51,2763,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,15,22,71,0,8,6,3,0,0,0,120,0,8,0,0,0,0,0,0,0,6
POA2264,0,0,0,0,0,0,0,0,0,0,12,22,0,0,0,0,0,0,0,35,27,55,0,5,4,3,0,0,3,94,5,0,0,0,0,0,0,0,0,5,9,14,0,4,0,0,0,3,0,26,4,8,0,0,4,0,0,0,0,16,47,164,23,15,14,18,4,14,4,289,0,0,0,0,0,0,0,0,0,5,27,27,15,16,0,5,7,4,0,100,36,34,23,28,14,8,10,13,3,172,167,52,598,52,43,36,144,132,22,1247,8,3,9,4,6,6,3,21,0,60,5,3,3,3,0,5,13,7,0,57,0,5,3,0,0,0,0,5,0,15,6,0,12,4,0,0,5,3,6,45,343,391,690,140,87,86,196,205,42,2165,0,3,0,0,0,0,0,0,0,5,3,14,0,0,0,0,0,0,0,18,11,90,3,0,12,0,0,4,0,117,0,5,0,0,0,0,0,0,0,11
POA2265,0,0,0,0,0,0,0,0,0,0,3,24,0,0,0,0,0,0,0,31,20,28,0,0,0,3,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,0,0,3,3,0,0,0,0,0,11,43,129,14,6,4,11,3,13,0,230,0,0,0,0,0,0,0,0,0,0,10,9,6,18,0,3,0,0,0,50,14,24,34,16,6,4,9,3,0,114,67,21,302,33,23,17,58,59,20,599,4,3,3,3,0,4,3,8,0,22,0,5,9,0,0,3,8,4,0,25,0,3,0,0,0,0,6,0,0,4,0,6,0,0,0,0,7,0,3,16,165,261,375,80,44,42,93,90,24,1165,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,13,10,88,0,0,9,0,0,0,0,108,0,4,3,0,0,0,0,0,0,6
POA2267,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,6,7,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,15,39,0,5,4,5,0,0,0,67,0,0,0,0,0,0,0,0,0,0,4,7,3,0,3,0,0,0,0,22,5,8,10,4,8,0,3,5,0,43,22,11,112,4,9,8,23,20,10,215,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,57,79,134,20,22,16,26,32,10,398,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,9,8,18,0,0,5,0,0,0,6,33,0,0,0,0,0,0,0,0,0,0
POA2278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,19,8,5,6,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,14,10,3,8,6,5,0,10,0,0,32,33,13,180,10,14,8,53,29,7,346,0,0,0,0,0,0,3,0,0,12,0,0,4,0,0,0,4,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,6,63,39,204,22,20,15,72,37,7,474,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,12,0,0,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0
POA2280,0,0,0,0,0,0,0,0,0,6,5,51,0,0,0,0,0,0,0,55,64,99,6,8,15,4,3,0,0,194,3,0,0,0,0,0,0,0,0,3,13,31,0,3,5,0,0,0,0,54,12,11,3,3,0,0,0,0,0,36,181,506,56,49,54,20,19,19,5,912,0,0,0,0,0,0,0,0,0,0,63,57,27,23,17,12,10,4,0,235,85,90,70,57,21,14,23,10,0,367,273,90,1156,111,90,76,218,220,35,2261,11,5,8,9,3,9,10,15,0,75,17,9,9,5,10,9,10,17,4,85,3,0,3,0,0,0,0,4,0,12,6,12,15,3,0,6,15,8,9,69,725,967,1358,277,225,149,309,293,58,4362,0,5,0,4,0,0,0,0,0,15,8,37,0,0,3,0,0,0,0,54,50,204,5,8,5,0,0,0,0,282,0,3,0,0,0,0,0,0,0,11
POA2281,0,4,0,0,0,0,0,0,0,3,0,12,0,0,0,0,0,0,0,12,22,55,5,0,0,4,0,0,0,91,0,0,0,0,0,0,0,0,0,3,5,15,4,0,0,0,0,0,0,33,5,4,4,0,0,0,0,0,0,14,79,190,27,33,22,15,5,3,3,382,0,0,0,0,0,0,0,0,0,0,24,33,26,22,5,6,5,8,0,130,42,50,32,27,5,12,11,10,5,200,170,56,618,70,32,29,124,120,20,1237,3,0,3,0,0,4,6,10,0,28,13,10,12,4,4,6,7,5,0,52,0,4,3,0,0,0,0,3,0,12,5,9,13,4,5,7,5,8,6,54,374,436,735,168,83,78,160,181,36,2252,0,0,0,0,3,0,0,0,0,8,0,14,0,0,0,0,0,0,0,15,22,87,0,3,11,5,0,0,0,130,0,3,0,0,0,0,0,0,0,3
POA2282,0,6,0,0,0,0,0,0,0,7,3,41,0,0,0,0,0,0,0,49,61,114,10,0,11,3,0,0,6,203,0,5,0,0,0,0,0,0,0,6,16,32,0,3,0,0,0,0,0,53,13,8,0,6,0,0,0,0,0,33,156,434,41,22,35,22,3,11,0,731,0,0,0,0,0,0,0,0,0,0,43,44,26,21,4,6,11,6,4,167,59,53,52,26,26,10,9,8,0,249,156,69,516,42,52,43,121,89,14,1110,5,4,3,8,0,3,0,7,0,38,12,8,12,9,0,0,9,0,0,52,0,7,3,0,0,0,0,0,0,15,14,6,5,8,0,0,3,4,3,35,551,835,662,145,144,92,169,122,34,2740,0,9,0,0,0,0,0,0,0,5,5,37,0,0,0,0,0,0,0,40,35,158,6,14,15,0,0,0,0,225,0,4,0,0,0,0,0,0,0,8
POA2283,0,0,0,0,0,0,0,0,0,6,7,29,3,0,0,0,0,0,0,41,35,79,10,0,9,4,0,0,5,141,0,0,0,0,0,0,0,0,0,5,9,24,5,4,3,0,0,0,0,47,4,13,3,5,0,0,0,0,0,23,113,323,42,42,36,16,17,9,4,604,0,0,0,0,0,0,0,0,0,4,52,47,38,25,9,11,10,0,0,199,61,61,79,34,23,10,30,11,4,308,210,70,928,89,64,73,254,181,39,1907,0,0,15,0,0,0,12,6,0,48,8,17,9,3,8,6,20,6,4,78,3,4,6,0,0,4,4,0,0,19,9,15,15,12,3,0,12,8,7,89,504,678,1142,223,164,137,358,234,66,3504,0,3,0,0,0,0,0,0,0,3,3,26,0,0,0,0,0,0,0,36,28,159,7,9,15,4,0,0,0,222,0,5,0,0,0,0,0,0,0,7
POA2284,0,4,0,0,0,0,0,0,0,4,0,14,0,0,0,0,0,0,0,19,24,43,0,3,9,4,0,0,0,81,0,6,0,0,0,0,0,0,0,4,0,11,0,0,0,3,0,0,0,20,3,6,0,0,0,0,0,0,0,9,60,195,18,21,13,7,10,13,6,340,0,0,0,0,5,0,0,0,0,4,18,29,17,15,8,9,3,4,3,103,43,30,36,25,16,6,5,9,0,169,103,43,520,59,56,37,144,87,18,1065,0,0,3,7,6,4,3,9,0,29,3,0,12,6,7,3,7,5,0,46,0,7,0,0,0,0,0,0,0,8,6,4,5,5,5,4,7,5,6,37,261,391,613,147,116,78,184,135,35,1953,0,6,0,0,0,0,0,0,0,6,0,17,0,0,0,0,0,0,0,16,11,96,0,6,8,0,0,0,0,118,0,8,0,0,0,0,0,0,0,6
POA2285,5,4,0,0,0,0,0,0,0,5,10,57,0,0,0,0,4,0,0,75,59,175,15,12,19,13,10,4,0,294,0,7,0,0,0,0,0,0,0,5,11,36,0,5,0,0,0,4,3,63,13,13,0,5,0,0,3,0,0,29,159,619,69,78,68,29,18,23,11,1073,0,0,0,0,0,0,0,0,0,3,53,57,58,39,18,0,10,6,0,251,100,89,106,78,49,28,29,31,11,513,291,106,1546,159,160,121,390,251,42,3076,9,5,26,13,13,14,20,22,0,112,16,10,18,3,7,9,22,16,4,114,3,3,4,6,0,5,7,6,0,30,7,7,15,15,4,9,21,19,14,112,737,1183,1853,418,342,232,533,382,84,5762,0,10,0,0,0,0,0,0,0,14,3,43,0,0,0,0,0,0,0,46,43,238,8,18,34,7,0,0,0,356,5,11,0,0,0,0,0,0,0,19
POA2286,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,10,41,3,6,3,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,10,6,10,3,3,5,0,0,0,36,5,13,16,15,6,0,4,0,0,66,34,11,266,26,20,16,70,56,10,506,0,0,5,0,0,0,4,4,0,22,0,0,0,3,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,5,0,3,3,3,0,0,9,3,0,18,70,98,300,59,31,24,86,74,13,760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,23,0,3,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0
POA2287,0,8,0,0,0,0,0,0,0,11,16,158,3,4,4,0,0,0,0,184,104,248,33,27,24,13,18,19,12,497,7,8,0,0,0,4,3,0,0,19,11,62,3,0,0,5,5,0,0,91,14,21,3,7,7,0,0,6,0,52,244,933,129,114,103,53,39,46,3,1657,0,0,0,0,0,0,0,0,0,0,64,70,59,33,27,21,18,12,3,311,111,107,122,73,43,23,50,33,9,578,264,113,1464,193,137,103,406,240,55,2977,11,0,9,16,0,12,22,22,3,102,13,14,19,17,13,12,22,29,0,143,3,14,4,9,4,0,8,10,3,57,8,24,19,10,5,8,10,15,28,125,879,1778,1871,501,382,251,601,416,120,6811,0,12,0,0,0,0,0,0,0,18,9,115,6,0,3,0,0,5,0,136,66,365,9,40,43,16,0,6,3,546,7,10,0,0,0,0,0,0,0,18
POA2289,0,5,0,0,0,0,0,0,0,8,0,68,0,0,0,0,0,0,0,72,95,197,9,9,17,3,4,3,5,340,0,7,0,0,0,0,0,0,0,9,16,55,0,0,0,0,0,0,0,83,12,20,6,0,5,0,0,0,0,40,239,729,58,58,63,29,21,20,11,1232,0,0,0,0,0,0,0,0,0,0,46,61,33,29,10,10,3,7,0,202,67,79,64,55,32,19,22,20,5,347,157,73,660,96,68,53,137,119,12,1376,7,4,8,8,7,0,3,10,3,47,11,6,4,12,7,7,5,10,0,66,0,5,4,5,0,0,0,3,0,18,12,8,18,3,3,0,7,7,8,68,660,1327,863,287,218,134,195,195,39,3912,0,5,0,0,0,0,0,0,0,15,3,82,0,0,4,0,0,0,0,92,67,276,6,13,27,5,6,3,0,400,4,10,0,0,0,0,0,0,0,16
POA2290,0,7,0,3,0,0,0,0,0,10,8,86,3,0,0,0,0,0,0,96,95,231,12,13,23,9,8,4,6,405,0,6,0,0,0,0,0,0,0,4,15,48,5,9,0,0,0,0,0,77,14,24,8,0,5,0,3,0,0,46,298,868,96,100,71,50,36,46,11,1578,0,0,0,0,0,0,0,0,0,0,68,85,58,35,21,9,7,13,0,310,79,128,120,83,40,23,29,19,11,531,268,118,1391,162,111,100,280,249,34,2712,16,3,18,13,9,5,8,17,0,86,20,10,24,13,15,9,16,16,0,124,11,14,4,4,4,3,3,6,0,44,16,17,15,10,0,5,14,18,10,104,904,1635,1751,447,298,218,390,393,80,6118,0,8,0,0,0,0,0,0,0,6,8,76,0,0,3,0,0,0,0,92,61,361,3,14,35,11,0,0,0,484,5,15,0,0,0,0,0,0,0,17
POA2291,4,12,0,0,0,0,0,0,0,14,4,96,3,4,0,0,0,0,0,106,102,201,7,7,12,5,4,3,3,341,3,3,0,0,0,0,0,0,0,7,22,42,0,0,8,0,0,0,0,69,5,17,0,0,0,0,0,0,0,22,249,680,58,59,63,40,14,18,16,1183,0,0,0,0,0,0,0,0,0,0,43,49,26,13,8,7,3,4,0,156,51,58,30,25,12,9,8,5,0,205,129,46,329,44,25,49,66,53,7,750,0,0,0,11,5,0,0,5,0,30,10,8,12,8,0,0,3,7,0,46,4,13,0,0,0,0,0,3,0,26,14,8,6,7,0,5,0,8,4,54,639,1218,474,178,144,121,104,107,27,3010,0,0,0,0,0,0,0,0,0,5,14,78,0,0,3,0,0,0,0,95,83,233,4,5,37,5,0,0,3,369,0,10,0,0,0,0,0,0,0,17
POA2292,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,14,10,24,0,3,3,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,4,25,79,15,11,10,8,4,5,0,155,0,0,0,0,0,0,0,0,0,0,7,8,3,3,0,0,0,0,0,26,12,12,14,6,0,0,0,3,5,49,18,15,93,17,7,13,16,17,3,194,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,74,160,123,41,22,25,23,34,12,506,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,3,27,0,0,6,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0
