POA_CODE_2021,M15_19_Managers,M15_19_Professionals,M15_19_TechnicTrades_Wrs,M15_19_CommunPersnlSvc_W,M15_19_ClericalAdminis_W,M15_19_Sales_W,M15_19_Mach_oper_drivers,M15_19_Labourers,M15_19_Occu_ID_NS,M15_19_Tot,M20_24_Managers,M20_24_Professionals,M20_24_TechnicTrades_W,M20_24_CommunPersnlSvc_W,M20_24_ClericalAdminis_W,M20_24_Sales_W,M20_24_Mach_oper_drivers,M20_24_Labourers,M20_24_Occu_ID_NS,M20_24_Tot,M25_34_Managers,M25_34_Professionals,M25_34_TechnicTrades_W,M25_34_CommunPersnlSvc_W,M25_34_ClericalAdminis_W,M25_34_Sales_W,M25_34_Mach_oper_drivers,M25_34_Labourers,M25_34_Occu_ID_NS,M25_34_Tot,M35_44_Managers,M35_44_Professionals,M35_44_TechnicTrades_W,M35_44_CommunPersnlSvc_W,M35_44_ClericalAdminis_W,M35_44_Sales_W,M35_44_Mach_oper_drivers,M35_44_Labourers,M35_44_Occu_ID_NS,M35_44_Tot,M45_54_Managers,M45_54_Professionals,M45_54_TechnicTrades_W,M45_54_CommunPersnlSvc_W,M45_54_ClericalAdminis_W,M45_54_Sales_W,M45_54_Mach_oper_drivers,M45_54_Labourers,M45_54_Occu_ID_NS,M45_54_Tot,M55_64_Managers,M55_64_Professionals,M55_64_TechnicTrades_W,M55_64_CommunPersnlSvc_W,M55_64_ClericalAdminis_W,M55_64_Sales_W,M55_64_Mach_oper_drivers,M55_64_Labourers,M55_64_Occu_ID_NS,M55_64_Tot,M65_74_Managers,M65_74_Professionals,M65_74_TechnicTrades_W,M65_74_CommunPersnlSvc_W,M65_74_ClericalAdminis_W,M65_74_Sales_W,M65_74_Mach_oper_drivers,M65_74_Labourers,M65_74_Occu_ID_NS,M65_74_Tot,M75_84_Managers,M75_84_Professionals,M75_84_TechnicTrades_W,M75_84_CommunPersnlSvc_W,M75_84_ClericalAdminis_W,M75_84_Sales_W,M75_84_Mach_oper_drivers,M75_84_Labourers,M75_84_Occu_ID_NS,M75_84_Tot,M85_ov_Managers,M85_ov_Professionals,M85_ov_TechnicTrades_W,M85_ov_CommunPersnlSvc_W,M85_ov_ClericalAdminis_W,M85_ov_Sales_W,M85_ov_Mach_oper_drivers,M85_ov_Labourers,M85_ov_Occu_ID_NS,M85_ov_Tot,M_Tot_Managers,M_Tot_Professionals,M_Tot_TechnicTrades_W,M_Tot_CommunPersnlSvc_W,M_Tot_ClericalAdminis_W,M_Tot_Sales_W,M_Tot_Mach_oper_drivers,M_Tot_Labourers,M_Tot_Occu_ID_NS,M_Tot_Tot,F15_19_Managers,F15_19_Professionals,F15_19_TechnicTrades_Wrs,F15_19_CommunPersnlSvc_W,F15_19_ClericalAdminis_W,F15_19_Sales_W,F15_19_Mach_oper_drivers,F15_19_Labourers,F15_19_Occu_ID_NS,F15_19_Tot,F20_24_Managers,F20_24_Professionals,F20_24_TechnicTrades_W,F20_24_CommunPersnlSvc_W,F20_24_ClericalAdminis_W,F20_24_Sales_W,F20_24_Mach_oper_drivers,F20_24_Labourers,F20_24_Occu_ID_NS,F20_24_Tot,F25_34_Managers,F25_34_Professionals,F25_34_TechnicTrades_W,F25_34_CommunPersnlSvc_W,F25_34_ClericalAdminis_W,F25_34_Sales_W,F25_34_Mach_oper_drivers,F25_34_Labourers,F25_34_Occu_ID_NS,F25_34_Tot,F35_44_Managers,F35_44_Professionals,F35_44_TechnicTrades_W,F35_44_CommunPersnlSvc_W,F35_44_ClericalAdminis_W,F35_44_Sales_W,F35_44_Mach_oper_drivers,F35_44_Labourers,F35_44_Occu_ID_NS,F35_44_Tot,F45_54_Managers,F45_54_Professionals,F45_54_TechnicTrades_W,F45_54_CommunPersnlSvc_W,F45_54_ClericalAdminis_W,F45_54_Sales_W,F45_54_Mach_oper_drivers,F45_54_Labourers,F45_54_Occu_ID_NS,F45_54_Tot,F55_64_Managers,F55_64_Professionals,F55_64_TechnicTrades_W,F55_64_CommunPersnlSvc_W,F55_64_ClericalAdminis_W,F55_64_Sales_W,F55_64_Mach_oper_drivers,F55_64_Labourers,F55_64_Occu_ID_NS,F55_64_Tot,F65_74_Managers,F65_74_Professionals,F65_74_TechnicTrades_W,F65_74_CommunPersnlSvc_W,F65_74_ClericalAdminis_W,F65_74_Sales_W,F65_74_Mach_oper_drivers,F65_74_Labourers,F65_74_Occu_ID_NS,F65_74_Tot,F75_84_Managers,F75_84_Professionals,F75_84_TechnicTrades_W,F75_84_CommunPersnlSvc_W,F75_84_ClericalAdminis_W,F75_84_Sales_W,F75_84_Mach_oper_drivers,F75_84_Labourers,F75_84_Occu_ID_NS,F75_84_Tot,F85ov_Managers,F85ov_Professionals,F85ov_TechnicTrades_W,F85ov_CommunPersnlSvc_W,F85ov_ClericalAdminis_W,F85ov_Sales_W,F85ov_Mach_oper_drivers,F85ov_Labourers,F85ov_Occu_ID_NS,F85ov_Tot,F_Tot_Managers,F_Tot_Professionals,F_Tot_TechnicTrades_W,F_Tot_CommunPersnlSvc_W,F_Tot_ClericalAdminis_W,F_Tot_Sales_W,F_Tot_Mach_oper_drivers,F_Tot_Labourers,F_Tot_Occu_ID_NS,F_Tot_Tot
POA2030,27,15,13,18,7,27,11,9,0,141,54,80,20,38,38,30,6,10,3,281,123,195,44,24,28,36,7,12,14,488,237,233,43,12,43,52,4,11,18,645,375,347,41,17,31,49,4,14,38,915,269,287,27,8,33,44,10,8,16,699,109,168,10,9,11,29,4,15,13,361,25,37,0,0,3,8,0,4,3,83,3,5,0,0,0,4,0,0,0,13,1231,1364,208,125,203,265,42,81,104,3625,4,10,3,40,12,46,0,4,0,123,17,87,11,49,45,32,3,3,0,254,84,244,11,40,67,38,0,4,14,496,153,304,13,34,98,32,0,7,19,663,180,318,19,51,152,58,0,12,22,813,96,225,11,47,118,22,0,6,0,532,30,82,3,14,59,23,0,0,4,218,7,27,0,0,10,5,0,0,0,55,4,0,0,0,0,0,0,0,0,8,571,1294,83,275,556,252,8,45,68,3149
POA2031,0,23,27,51,12,49,11,46,7,219,41,159,113,108,49,70,24,51,18,623,419,1117,488,136,154,148,73,149,39,2719,608,906,260,76,140,115,52,60,45,2257,528,713,148,62,106,81,48,50,31,1781,241,407,115,40,68,46,68,56,14,1043,62,146,43,17,27,25,20,27,5,378,3,18,7,4,9,7,3,0,3,55,0,3,0,0,0,0,0,0,0,9,1904,3495,1202,489,560,543,307,437,160,9090,3,14,10,80,32,91,0,18,3,261,30,236,16,157,139,94,3,33,14,725,498,1848,97,254,401,163,19,59,36,3364,542,1143,53,139,275,107,9,27,41,2350,410,789,42,120,308,90,12,18,10,1807,183,473,35,106,259,66,3,19,15,1163,26,122,9,38,85,25,3,11,11,328,7,18,0,0,14,3,0,3,0,44,0,0,0,0,0,0,0,0,0,3,1693,4650,272,902,1514,636,49,189,136,10041
POA2032,4,5,12,11,4,21,10,29,4,93,16,124,58,75,32,65,27,37,14,447,87,392,164,72,80,65,61,81,22,1024,148,286,111,33,57,43,43,44,14,770,141,207,82,20,58,39,45,41,9,641,83,120,55,22,33,20,36,43,8,420,23,45,27,7,11,9,20,7,0,148,3,9,9,0,0,0,0,3,0,20,0,0,0,0,0,0,0,0,0,5,503,1190,515,233,270,259,242,289,66,3566,5,14,4,25,9,53,0,13,0,130,24,131,20,93,74,76,7,21,9,464,81,396,45,106,112,52,15,42,13,873,122,330,24,69,112,34,3,24,17,735,95,236,18,71,120,25,3,27,16,616,40,148,18,41,114,24,4,17,10,409,13,36,7,16,37,4,0,11,0,124,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,384,1298,132,430,582,273,37,163,50,3357
POA2033,7,27,8,28,0,25,8,14,0,114,23,121,49,71,42,38,11,34,6,409,98,380,140,49,74,45,32,46,14,882,157,270,91,19,48,44,23,40,11,694,121,178,50,23,34,18,23,24,10,499,69,128,35,15,31,23,23,18,9,348,27,37,14,9,3,9,12,8,0,118,3,13,4,4,0,0,0,0,0,25,0,0,0,0,0,0,0,6,0,6,505,1154,399,212,239,202,136,189,56,3081,0,21,0,31,12,39,0,13,0,119,22,131,17,83,81,74,3,18,8,442,108,442,44,86,130,51,10,47,15,935,118,276,33,45,98,31,5,15,8,631,75,179,10,38,99,33,5,7,5,455,45,101,7,36,80,36,3,16,9,330,15,32,0,12,24,3,0,6,0,88,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,380,1187,122,323,532,275,30,115,39,3000
POA2034,0,9,28,19,7,10,5,31,5,118,12,78,48,42,30,39,15,27,10,304,275,679,304,90,93,107,36,72,45,1696,424,526,170,50,83,47,29,26,29,1393,310,362,104,42,41,50,13,19,19,963,203,272,61,29,46,38,29,36,11,728,42,88,21,8,21,7,8,9,11,213,11,15,0,0,3,0,0,3,4,39,0,0,0,0,0,3,0,0,0,3,1296,2035,735,274,322,313,127,220,131,5452,0,15,4,51,6,70,0,18,3,172,24,172,16,105,79,51,0,9,15,471,369,1126,63,172,264,124,10,36,36,2181,353,621,30,92,184,59,0,14,9,1369,251,476,30,82,182,46,5,12,19,1100,111,244,15,51,164,33,5,4,7,644,16,86,0,18,43,14,5,9,5,192,3,9,0,0,5,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,1139,2748,169,569,936,387,20,91,97,6143
POA2035,6,18,57,33,14,57,23,60,3,271,37,144,134,96,61,85,34,70,22,684,240,637,451,111,110,93,126,178,38,1990,504,697,310,97,123,94,94,119,34,2079,531,541,205,96,121,85,85,82,36,1785,304,352,197,69,81,56,99,78,17,1259,59,126,41,26,41,17,30,25,14,366,5,26,6,4,7,5,0,8,6,61,0,0,0,0,0,0,0,0,0,3,1686,2541,1401,536,554,490,492,621,175,8492,10,20,3,68,34,138,0,24,0,295,28,173,28,147,126,109,3,21,16,645,257,851,99,255,288,119,19,92,37,2012,425,887,54,159,304,114,11,48,26,2025,340,693,50,171,370,117,15,41,30,1830,155,385,34,132,357,82,8,47,12,1213,25,102,9,30,96,18,0,9,4,303,5,8,0,4,13,5,0,6,4,36,0,0,0,0,0,0,0,0,0,0,1234,3123,280,966,1586,698,56,276,131,8352
POA2036,12,11,83,31,3,72,18,61,0,287,28,111,173,98,62,75,54,81,21,704,204,418,447,105,112,107,138,169,27,1724,454,456,358,87,117,78,134,119,39,1847,447,363,278,93,126,73,158,115,37,1674,227,241,196,86,98,47,168,125,23,1210,51,97,61,30,35,20,51,47,9,413,9,15,0,8,0,6,9,9,3,51,0,0,0,0,0,0,0,0,0,0,1419,1716,1601,529,551,474,732,725,161,7917,5,17,16,65,26,124,4,29,0,278,32,159,30,172,99,115,10,33,4,646,191,684,74,242,290,116,31,73,30,1732,341,653,57,175,342,123,19,51,31,1793,264,499,45,211,429,141,15,80,23,1709,115,256,43,168,357,97,23,56,8,1119,25,60,5,52,105,30,0,13,8,299,0,15,3,0,10,0,0,0,3,31,0,0,0,0,0,0,0,0,0,0,971,2341,270,1077,1662,753,93,328,113,7611
POA2037,0,8,6,14,3,19,0,16,0,67,29,124,39,75,42,40,16,45,11,418,201,753,129,82,99,68,33,42,27,1433,258,509,87,45,67,38,19,30,31,1091,220,303,52,20,49,28,16,27,13,727,113,257,44,21,27,10,13,20,11,521,33,90,8,8,12,0,3,11,3,171,7,20,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,3,865,2064,363,257,304,212,112,191,93,4458,0,13,0,27,4,41,0,12,0,101,39,162,27,113,106,84,3,15,7,552,226,780,48,112,207,90,7,23,23,1508,237,502,28,51,116,41,11,21,12,1010,180,308,13,43,109,35,0,21,20,733,102,210,17,33,98,17,0,12,9,509,22,90,3,8,37,9,0,4,3,186,0,10,0,0,4,6,0,0,0,25,0,0,0,0,0,0,0,0,0,0,804,2083,135,395,677,309,29,106,78,4612
POA2038,0,11,13,14,0,11,0,13,0,67,4,61,12,32,30,21,3,12,0,182,111,292,70,41,48,41,12,19,9,638,177,311,51,11,47,24,15,10,14,665,204,243,45,13,30,19,16,10,9,584,78,143,32,17,20,13,9,13,3,327,28,59,11,0,10,9,10,4,0,127,5,5,0,0,0,0,0,3,0,15,0,0,0,0,0,0,0,0,0,0,613,1123,237,131,184,138,56,87,41,2614,0,10,0,17,8,31,0,9,0,78,11,72,9,40,41,34,0,7,3,223,115,360,30,48,77,45,0,3,7,689,171,339,19,31,88,28,0,5,4,682,146,270,23,32,100,27,0,3,7,607,80,184,5,32,62,14,3,7,3,385,14,57,9,3,24,9,0,0,0,114,0,7,0,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,532,1298,91,211,401,188,10,37,29,2788
POA2039,0,6,3,9,5,13,0,10,0,45,7,29,15,22,12,18,3,10,3,116,93,222,63,20,43,27,17,26,8,529,230,277,52,13,44,30,13,19,6,687,222,201,44,12,27,22,11,15,8,560,102,123,27,8,19,18,9,15,10,320,31,57,15,7,8,8,3,9,0,135,0,10,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,690,923,223,88,153,139,55,97,39,2411,0,4,0,5,5,34,0,9,0,54,10,41,6,22,24,17,3,3,0,127,134,301,19,28,73,29,5,4,6,604,222,315,14,24,79,28,0,0,7,695,160,226,14,28,96,40,0,9,3,575,80,163,8,23,81,9,0,5,0,369,13,64,4,7,21,3,0,0,0,119,0,10,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,620,1126,63,140,375,167,12,27,20,2558
POA2040,3,10,26,37,0,47,8,33,4,172,14,86,62,69,23,42,9,32,3,346,197,558,185,76,80,64,29,43,21,1262,533,713,159,56,102,81,29,25,25,1730,436,566,126,50,83,52,39,44,17,1417,203,286,78,23,52,50,54,28,12,792,44,100,27,11,6,12,13,19,5,232,0,6,4,0,3,0,3,0,4,18,0,0,0,0,0,0,0,0,0,0,1432,2332,671,323,352,357,182,229,80,5971,0,13,0,43,11,80,0,18,0,173,26,133,34,121,82,75,3,16,6,493,229,750,50,123,201,71,3,19,13,1454,461,819,36,88,224,54,7,13,19,1725,408,640,33,80,263,79,4,12,32,1543,165,366,27,63,157,35,3,15,7,843,30,112,8,20,56,12,9,7,3,252,6,7,0,0,3,0,0,6,0,18,0,0,0,0,0,0,0,0,0,0,1329,2841,183,534,993,405,29,109,77,6503
POA2041,0,8,10,20,7,23,0,22,0,91,10,45,35,40,32,18,4,14,5,197,151,319,79,39,56,42,9,23,7,730,321,442,60,21,66,48,6,17,16,1000,362,431,63,20,53,53,9,14,17,1027,213,294,57,11,50,28,15,16,14,699,84,171,24,3,6,19,6,8,5,323,17,38,0,0,5,0,4,0,0,64,0,0,0,0,0,0,0,0,0,0,1166,1741,327,163,273,235,56,110,66,4133,0,8,0,28,9,37,0,5,0,90,14,64,4,49,42,40,0,0,0,217,153,418,13,56,100,49,5,5,3,790,333,510,16,43,113,38,0,3,13,1074,346,426,21,49,133,55,6,7,12,1060,157,368,10,30,119,28,0,3,3,721,45,137,6,11,53,6,0,3,0,270,10,24,0,0,12,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,1052,1956,74,266,580,247,13,37,38,4263
POA2042,0,6,16,25,6,22,7,24,5,105,27,173,40,107,58,67,17,30,9,519,308,1025,257,137,159,96,56,92,34,2156,348,685,139,57,113,70,28,46,20,1499,267,437,86,31,79,47,44,23,16,1043,123,281,48,26,65,23,26,35,10,632,16,62,20,12,15,8,10,7,0,147,3,10,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0,0,5,1089,2672,613,388,495,319,197,260,99,6122,6,15,7,41,5,49,0,10,0,132,43,200,32,190,121,100,6,16,10,719,305,1131,94,203,275,94,17,32,29,2178,288,620,46,52,153,41,4,18,18,1243,226,426,38,51,148,48,3,13,5,968,104,234,22,28,96,23,0,13,4,529,25,62,0,5,27,0,0,3,0,119,3,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,993,2686,238,577,827,353,34,108,76,5896
POA2043,0,0,3,3,0,11,0,4,0,35,9,57,22,17,14,17,3,9,5,157,226,713,135,67,92,56,18,25,21,1356,293,519,67,31,87,39,12,14,10,1067,168,254,40,22,54,21,12,12,6,582,66,118,28,16,25,17,20,9,5,294,0,22,6,8,0,0,0,4,0,46,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,763,1682,303,164,272,165,61,78,46,3538,0,6,5,10,0,18,0,4,0,43,7,86,7,29,32,22,0,3,0,192,256,759,46,55,165,62,4,13,26,1380,244,429,19,34,107,28,3,6,12,890,115,205,7,26,78,17,0,0,3,458,46,112,3,23,44,7,0,7,0,241,3,20,0,3,9,3,0,0,0,46,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,677,1623,97,182,440,164,12,32,51,3267
POA2044,0,0,9,3,4,8,0,5,0,31,10,37,25,23,10,28,4,18,4,159,111,331,120,44,67,41,31,43,10,805,195,263,96,24,63,32,29,33,7,740,113,141,45,19,43,14,42,33,11,459,43,56,47,20,40,15,20,20,8,270,13,22,6,4,0,8,12,13,0,70,0,0,3,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,484,846,342,136,227,151,140,158,50,2535,0,0,3,13,0,20,0,4,0,38,12,49,11,35,25,22,0,3,5,158,122,343,36,62,126,52,6,17,7,777,170,274,23,54,102,27,6,11,11,677,105,150,17,28,70,15,9,15,5,410,31,89,8,16,59,12,0,11,6,233,0,19,5,7,11,3,0,12,0,62,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,437,934,100,212,397,151,21,75,29,2356
POA2045,3,8,13,12,7,14,0,19,0,81,4,33,28,25,21,24,8,9,0,150,31,81,33,19,19,17,10,11,0,222,68,106,35,11,13,18,9,16,3,278,153,149,40,9,21,26,14,12,0,423,72,146,43,10,14,14,13,11,0,327,24,53,10,0,3,5,5,0,0,114,3,8,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,360,586,196,94,111,118,62,83,14,1620,0,9,4,15,18,40,0,11,0,100,7,33,8,29,29,27,0,3,0,137,23,83,7,25,38,10,0,3,3,193,60,130,4,10,28,14,5,0,8,256,118,163,9,27,90,21,0,3,0,434,51,134,12,25,89,16,0,9,0,340,7,37,4,6,20,3,0,0,0,74,3,6,0,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,264,593,44,142,318,132,6,33,12,1550
POA2046,4,10,36,32,12,56,12,61,7,226,27,88,81,51,57,61,16,36,7,427,209,463,243,75,88,88,40,55,19,1278,528,597,193,42,96,97,63,53,35,1711,505,481,194,60,106,106,55,70,23,1606,311,312,125,36,100,69,67,69,12,1104,91,145,50,11,37,32,30,31,4,425,13,16,9,0,0,3,3,9,7,63,0,0,0,0,0,0,0,0,0,3,1688,2118,931,304,502,519,282,382,117,6846,0,20,4,71,30,93,0,11,4,240,25,130,20,77,87,68,5,12,4,422,183,642,51,118,226,83,6,14,27,1341,462,673,47,108,323,78,4,11,33,1739,441,605,52,103,401,92,8,24,30,1763,191,369,28,103,308,79,8,39,14,1143,42,119,17,21,102,20,4,17,9,351,0,4,0,0,16,3,0,0,0,24,0,0,0,0,0,0,0,0,0,3,1351,2565,212,603,1494,521,30,135,120,7028
POA2047,0,9,10,15,7,14,0,19,0,78,12,57,28,27,28,37,10,13,3,219,120,295,103,31,55,44,17,23,9,698,254,286,68,25,48,45,9,17,16,779,203,231,68,10,36,50,10,16,9,638,160,189,54,13,29,32,16,20,8,520,37,89,15,6,17,14,8,10,13,211,7,18,6,0,0,0,4,3,4,34,0,3,0,0,0,0,0,0,5,5,800,1172,342,128,231,233,74,130,67,3171,0,0,3,31,8,42,0,16,0,105,17,63,4,46,43,21,3,5,0,207,143,363,22,72,120,33,3,7,11,768,197,314,19,37,118,34,0,4,11,737,212,291,14,41,152,43,0,12,10,764,125,181,6,35,128,40,5,13,4,532,21,64,0,12,50,8,3,0,10,161,3,4,0,0,13,6,0,0,4,23,0,0,0,0,0,0,0,0,0,5,714,1280,70,267,628,225,17,59,54,3302
POA2048,0,10,6,10,0,18,0,6,0,54,15,53,10,28,19,22,4,14,0,172,86,330,69,51,40,38,22,15,11,672,117,247,56,33,35,19,13,25,4,552,129,194,46,28,39,20,7,14,0,481,48,116,25,5,20,11,13,13,0,254,12,27,14,5,12,3,8,8,0,85,5,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,405,988,222,162,170,133,72,92,20,2270,0,7,3,15,4,26,0,6,0,59,15,74,8,41,42,27,0,8,0,224,86,396,33,59,106,38,9,10,4,738,94,257,13,34,67,14,5,10,6,490,112,198,22,32,88,24,0,8,7,490,47,125,8,20,39,14,3,4,4,255,3,30,0,8,12,0,0,7,0,64,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,363,1088,93,195,362,139,13,56,22,2335
POA2049,0,0,10,13,4,15,7,18,0,66,18,80,45,40,35,23,7,20,3,275,142,547,130,69,115,52,31,41,23,1145,198,358,103,28,61,24,21,36,19,849,169,259,55,20,52,24,20,24,5,632,57,161,42,18,29,16,33,28,0,378,10,43,9,3,10,5,10,10,0,100,0,0,0,0,0,0,0,4,0,15,0,0,0,0,0,0,0,0,0,0,597,1452,388,194,305,158,129,180,49,3450,0,3,0,24,11,34,0,11,0,88,20,107,24,77,51,50,3,19,0,349,168,638,40,90,190,65,8,26,11,1233,208,426,34,62,112,28,0,18,11,903,175,318,18,34,114,24,0,12,0,695,53,158,3,31,78,21,0,9,0,365,7,42,0,4,22,3,0,8,0,92,0,5,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,627,1690,125,336,578,227,18,104,23,3729
POA2050,3,28,7,34,12,9,0,17,0,99,16,139,23,78,42,41,12,29,6,377,165,549,102,59,87,55,35,32,14,1089,217,328,59,24,38,36,6,6,9,727,116,210,37,18,32,23,6,9,5,444,57,117,18,11,16,14,9,11,4,253,13,37,4,0,8,3,3,4,0,73,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,589,1404,249,219,233,174,68,98,36,3068,3,40,3,53,26,42,4,14,0,182,16,105,30,92,58,41,0,10,4,359,151,603,40,71,119,46,3,6,12,1064,145,353,16,33,73,23,0,3,8,644,118,175,16,23,61,14,0,6,4,409,54,114,9,13,50,7,0,3,3,256,14,29,3,7,16,0,0,3,0,66,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,493,1418,110,293,407,174,12,43,35,2988
POA2060,3,7,11,11,5,13,6,17,0,70,20,103,39,37,35,26,6,16,7,288,242,791,131,63,117,79,20,28,29,1506,325,533,70,34,81,38,13,18,24,1144,228,280,42,25,56,22,5,14,8,674,168,237,35,7,36,33,14,11,11,544,61,126,7,7,15,6,9,10,3,241,19,40,0,0,7,6,0,3,0,84,0,0,0,0,0,0,0,0,0,0,1062,2120,339,187,348,220,67,122,86,4549,0,10,0,20,10,17,0,3,0,62,17,135,14,60,76,27,5,3,7,342,238,876,42,106,205,79,5,16,23,1599,262,479,30,59,163,53,0,17,21,1078,196,301,13,36,120,31,0,6,9,721,95,226,7,21,102,30,0,0,6,494,29,89,8,6,43,16,0,9,4,199,0,11,0,3,12,0,0,0,0,30,0,0,0,0,0,0,0,0,3,0,844,2135,119,311,736,250,12,56,75,4538
POA2061,0,0,0,0,0,0,0,4,0,9,11,43,5,6,10,8,0,0,3,94,98,263,38,24,41,31,5,8,17,526,122,182,21,6,30,18,7,7,0,392,109,110,7,12,22,10,5,4,3,275,111,101,6,5,10,17,5,4,9,268,53,70,0,4,9,3,6,0,0,140,21,23,0,0,0,3,0,0,0,53,0,3,0,0,0,0,0,0,0,0,520,798,88,48,115,100,18,29,39,1749,0,0,0,5,0,4,0,0,0,18,11,46,3,14,21,10,0,0,0,108,103,371,10,19,65,39,3,9,7,628,97,181,7,4,53,24,0,4,7,390,79,124,0,13,43,12,0,0,3,269,62,98,3,13,43,13,0,3,0,230,21,33,0,0,32,4,0,0,0,93,4,4,0,0,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,379,865,23,72,266,107,4,21,23,1751
POA2062,0,3,6,9,7,13,0,11,0,43,6,24,9,11,7,3,3,14,0,80,78,209,40,22,36,22,3,8,10,425,158,250,36,24,22,19,6,12,3,534,160,174,26,10,21,19,9,5,3,433,64,115,19,4,19,23,7,7,4,252,37,60,3,6,4,7,0,3,5,126,10,12,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,4,520,840,141,80,118,112,26,54,23,1926,0,5,0,8,4,22,0,3,0,44,11,36,3,18,22,12,0,0,0,110,99,268,18,37,52,31,6,3,7,520,142,271,16,22,72,26,0,0,6,556,140,195,10,30,79,23,0,5,3,478,49,104,3,24,77,5,0,4,0,267,12,35,7,5,36,6,0,0,0,100,0,4,0,0,7,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,461,916,56,143,346,124,5,23,20,2087
POA2063,0,5,6,12,0,11,5,11,0,62,4,44,15,12,16,16,4,8,3,121,31,53,17,4,14,11,0,3,6,138,99,131,17,13,18,23,6,3,7,310,146,192,28,3,29,10,0,6,12,426,117,139,12,3,7,16,6,7,10,319,36,66,0,0,7,4,4,0,5,126,12,16,0,0,0,5,0,0,4,36,0,0,0,0,5,0,0,0,0,4,451,648,97,60,86,101,25,39,44,1549,0,13,0,27,7,20,0,3,0,75,7,34,4,26,18,3,0,0,0,97,32,75,0,11,21,9,0,3,4,155,82,137,3,10,37,10,0,0,6,293,96,189,7,13,80,18,0,0,6,405,58,113,0,16,46,9,3,3,6,257,13,39,3,9,27,4,0,3,3,101,0,3,0,4,5,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,288,604,20,120,247,83,4,14,27,1404
POA2064,0,4,8,8,6,15,3,8,0,45,17,59,21,21,16,25,3,11,7,173,62,282,62,34,55,42,21,18,10,592,176,409,60,18,50,26,15,16,17,785,138,214,41,10,42,14,13,13,15,507,68,107,26,9,20,10,16,16,0,270,11,50,10,0,14,8,12,3,0,107,0,8,0,0,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,475,1129,239,101,200,141,81,86,46,2496,0,9,3,17,9,28,0,4,0,63,8,74,4,44,21,28,0,4,0,178,76,333,20,60,69,19,3,29,3,616,120,373,17,49,115,38,0,19,14,753,81,192,8,34,91,19,0,7,3,439,44,96,6,19,56,14,0,6,4,243,13,27,0,0,30,3,0,4,0,83,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,345,1103,61,223,392,155,4,79,32,2390
POA2065,7,18,15,28,8,40,6,37,4,165,30,218,58,92,57,60,20,29,7,569,512,1513,275,110,208,150,29,64,49,2914,770,1300,195,59,190,96,33,37,36,2715,557,719,127,47,112,69,18,31,26,1698,344,440,46,26,62,54,30,42,14,1065,113,190,28,15,25,20,5,15,9,424,25,40,6,3,3,0,0,0,0,84,3,0,0,0,0,0,0,0,0,4,2367,4448,757,379,665,491,150,248,145,9645,3,16,3,54,22,58,0,16,0,169,43,265,21,97,127,80,9,11,7,665,512,1698,88,178,405,141,9,34,40,3106,676,1235,65,124,335,95,4,20,35,2602,437,730,35,92,275,60,4,13,24,1680,194,429,21,84,232,48,5,27,10,1050,42,149,5,22,103,25,0,4,8,357,3,22,0,3,10,4,0,0,0,50,0,0,0,0,0,0,0,0,0,4,1913,4554,245,663,1527,500,26,125,130,9684
