POA_CODE_2021,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
POA2158,0,0,0,0,0,3,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,8,0,11,0,0,0,0,0,4,0,4,0,4,0,21,0,4,4,0,0,3,0,3,0,4,0,23,6,4,0,3,0,7,0,7,4,9,0,40,0,3,0,4,4,8,0,4,0,6,0,29,4,5,0,6,3,6,0,7,0,10,0,39,3,11,0,28,7,25,3,16,0,8,0,102,20,9,7,33,5,21,4,8,0,11,0,109,31,11,6,41,10,28,3,8,3,9,0,135,42,3,0,31,3,3,0,4,4,3,0,101,244,30,0,154,23,90,7,15
POA2159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,3,0,10,0,0,0,0,0,0,0,0,0,3,0,4,0,4,0,0,0,0,0,4,0,6,0,13,0,0,0,4,0,4,0,0,0,5,0,8,0,0,0,3,0,3,0,0,0,0,0,17,4,4,0,5,0,5,0,5,0,8,0,31,9,3,0,20,7,10,0,7,0,9,0,56,18,6,8,16,3,12,0,9,0,9,0,82,12,0,0,20,5,9,5,0,0,6,0,66,13,3,0,21,0,9,0,3,0,0,0,55,110,17,0,82,13,41,3,16
POA2160,0,0,0,0,0,0,0,7,0,62,0,73,0,0,0,0,0,0,0,0,0,9,0,7,0,0,0,0,0,0,0,5,6,30,0,36,0,0,0,0,0,0,0,4,3,17,0,28,0,0,0,0,0,3,0,0,3,44,0,60,0,0,0,0,0,6,0,11,17,62,7,100,0,0,4,0,0,5,0,28,25,121,0,186,0,4,4,0,0,38,4,48,31,120,3,243,0,9,11,3,5,79,5,50,32,172,3,371,7,21,7,23,13,94,4,54,40,143,0,402,3,10,6,19,9,81,15,37,45,118,3,337,14,14,12,42,12,79,20,36,18,95,0,338,61,25,28,96,40,124,20,55,36,149,3,639,78,20,10,86,21,76,20,29,28,91,3,457,72,15,10,65,34,49,12,18,11,57,0,341,50,4,0,39,16,31,0,20,8,36,0,208,170,20,11,76,49,98,27,31
POA2161,0,0,0,0,0,0,0,3,7,78,0,81,0,0,0,0,0,0,0,5,4,11,0,15,0,0,0,0,0,0,0,0,3,40,0,46,0,0,0,0,0,0,0,7,0,19,0,28,0,0,0,0,0,3,0,6,4,63,0,69,0,0,0,0,0,0,0,15,5,76,0,100,0,0,0,0,0,15,0,29,21,133,0,195,0,0,0,4,0,32,0,37,23,144,0,240,0,3,4,0,3,63,5,44,33,203,6,365,3,12,10,15,5,68,11,46,43,182,0,392,5,9,13,18,4,78,4,29,32,127,0,321,9,13,4,20,7,68,3,33,25,95,0,271,50,14,21,66,20,109,16,56,26,151,4,535,62,7,11,46,26,49,12,20,18,100,4,355,49,7,7,50,20,36,13,15,15,46,4,262,44,4,7,19,14,30,7,10,9,30,0,169,87,11,15,59,28,57,8,17
POA2162,0,0,0,0,0,0,0,0,0,44,0,50,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,17,0,18,0,0,0,0,0,0,0,0,0,8,0,12,0,0,0,0,0,4,0,6,5,21,0,37,0,0,0,0,0,3,0,7,4,28,0,38,0,0,3,0,0,16,0,17,12,68,0,107,0,0,0,0,3,16,0,12,11,66,0,106,0,3,4,3,0,30,3,27,12,90,0,178,0,11,10,6,6,41,3,34,32,95,3,250,4,6,5,20,8,41,6,18,32,75,0,216,7,9,0,16,3,41,10,21,16,50,0,168,36,12,10,39,19,76,14,36,12,75,0,330,47,13,11,41,8,45,10,15,7,52,0,250,43,0,5,33,21,29,6,8,6,31,0,179,35,5,6,18,9,14,0,15,0,14,0,118,92,8,6,53,27,41,12,10
POA2163,0,0,0,0,0,0,0,0,0,14,0,21,0,0,0,0,0,0,0,0,0,6,0,11,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,3,0,4,0,8,0,0,0,0,0,0,0,0,3,22,0,25,0,0,0,0,0,0,0,0,6,23,0,26,0,0,0,0,0,6,0,7,8,49,0,69,0,0,0,0,0,10,0,9,6,40,0,70,0,4,5,0,0,19,3,14,13,58,0,108,0,4,3,3,0,20,7,9,9,41,0,106,0,3,0,0,5,22,0,7,8,25,0,75,5,3,5,10,3,16,5,9,10,24,0,83,16,3,0,18,15,26,3,5,5,43,0,144,9,0,4,6,4,18,3,4,5,22,0,81,12,0,0,15,3,12,0,0,6,14,0,53,14,0,0,0,0,3,0,6,0,4,0,26,20,0,0,13,3,8,0,7
POA2164,0,0,0,0,0,0,0,0,0,60,3,62,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,18,0,19,0,0,0,0,0,0,0,0,3,12,0,13,0,0,0,0,0,0,0,3,0,49,0,54,0,0,0,0,0,0,0,0,4,34,0,43,0,0,3,0,0,5,0,22,13,98,0,135,0,0,0,0,0,13,0,22,15,96,0,150,0,0,5,3,0,35,4,19,16,115,0,196,0,5,5,9,4,39,0,25,19,132,0,241,5,9,4,15,11,37,6,18,10,86,0,190,4,12,5,12,4,39,9,11,18,78,0,184,26,16,14,27,24,70,20,23,20,111,3,362,40,8,11,43,20,47,16,14,19,61,4,271,41,9,3,38,16,32,11,13,9,53,0,223,33,0,5,31,12,26,8,12,5,16,0,155,100,11,7,54,31,46,14,10
POA2165,0,0,0,0,0,0,0,0,0,144,0,148,0,0,0,0,0,0,0,4,0,5,0,11,0,0,0,0,0,0,0,7,0,34,0,39,0,0,0,0,0,0,0,0,0,27,0,32,0,0,0,0,0,3,0,10,3,89,0,110,0,0,0,0,0,3,0,16,7,116,6,152,0,3,0,0,0,15,0,38,22,298,5,387,0,6,0,0,0,34,0,59,25,272,6,418,0,11,4,11,4,66,0,66,32,336,9,525,4,9,8,29,9,77,6,61,38,302,7,544,10,12,5,13,8,61,9,48,33,211,3,422,27,9,11,26,17,61,11,27,29,197,6,408,56,11,17,52,29,121,22,59,42,279,0,696,78,9,18,61,28,80,11,39,27,156,0,515,70,9,7,49,19,39,9,20,10,83,0,317,36,11,12,23,16,24,12,10,9,56,0,199,131,13,12,48,29,72,9,12
POA2166,0,0,0,0,0,0,0,3,0,95,0,99,0,0,0,0,0,3,0,3,0,13,0,24,0,0,0,0,0,0,0,7,0,30,0,36,0,0,0,0,0,0,0,0,8,43,0,49,0,0,0,0,0,5,0,15,7,70,0,96,0,5,0,0,0,13,0,18,9,94,3,131,0,6,6,0,0,36,0,37,32,183,0,289,0,14,4,3,0,73,8,50,30,176,4,367,3,20,7,13,6,107,4,68,41,228,3,513,10,30,12,32,9,130,15,83,37,218,5,589,25,15,21,33,18,115,7,53,39,173,0,508,42,31,18,46,10,92,16,34,24,153,0,461,104,29,35,74,40,182,25,75,33,228,4,819,90,17,24,51,33,129,22,36,23,144,0,564,85,17,9,45,41,75,15,32,18,94,0,434,72,15,7,30,16,38,11,15,15,43,0,270,149,20,24,61,40,66,5,25
POA2167,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,5,0,13,0,26,0,0,0,0,0,9,0,7,4,9,0,29,0,0,0,7,0,24,0,12,5,25,0,71,0,10,3,13,0,20,6,17,9,15,4,102,5,5,0,18,5,38,3,6,9,17,0,102,9,3,0,27,6,29,6,7,3,7,0,101,53,18,5,52,17,69,9,15,7,25,0,272,65,10,4,54,24,28,9,10,7,7,0,223,53,0,0,40,10,29,0,6,3,3,0,154,54,5,4,26,8,17,6,5,0,5,0,127,137,8,7,55,19,30,0,0
POA2168,0,0,0,0,0,3,0,0,0,82,0,91,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,4,0,0,0,31,0,33,0,0,0,0,0,0,0,11,3,24,0,37,0,0,0,0,0,3,0,5,5,62,3,77,0,0,0,0,0,0,0,20,5,76,0,107,0,5,0,0,0,18,6,29,12,166,0,226,0,0,5,3,0,31,5,42,29,179,4,298,4,5,14,5,5,83,3,62,37,255,7,463,8,15,4,22,10,99,16,52,44,224,5,513,6,4,11,24,11,107,7,50,39,158,0,414,34,12,11,25,15,83,19,30,24,120,0,380,90,39,18,100,48,177,39,68,39,178,0,796,99,30,17,90,41,93,18,50,35,91,0,564,86,16,19,65,29,65,9,20,23,63,6,395,65,12,5,37,25,46,9,16,9,35,0,273,169,30,24,105,52,85,17,23
POA2170,0,0,0,6,0,3,0,5,8,144,0,164,0,0,0,0,0,0,0,4,0,21,3,27,0,0,0,0,0,0,0,3,4,43,0,49,0,0,0,0,0,3,0,0,3,45,0,53,0,4,0,0,0,4,0,19,7,130,5,167,0,0,0,0,0,12,4,45,10,149,9,223,0,3,5,3,4,37,0,67,29,315,3,472,4,15,5,10,3,104,5,100,54,351,4,655,4,20,14,26,3,204,11,140,75,442,9,948,16,53,27,68,26,284,29,176,105,385,7,1175,29,30,27,78,36,250,30,118,82,291,4,967,54,63,34,118,41,229,41,114,75,277,10,1054,253,98,79,324,134,481,99,151,110,385,7,2129,340,75,47,347,125,277,71,102,62,228,7,1679,327,52,50,309,132,205,58,56,43,153,0,1380,316,22,35,171,87,93,25,35,29,76,3,887,852,64,47,377,186,295,43,60
POA2171,0,0,0,0,0,0,0,0,0,35,0,46,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,12,0,19,0,0,0,0,0,0,0,5,0,12,0,17,0,0,0,0,0,0,0,11,3,41,0,55,0,0,0,0,0,0,0,7,6,37,0,54,0,4,0,0,0,14,0,20,9,75,6,120,0,0,3,0,0,29,6,29,21,75,0,164,4,14,5,10,0,54,3,39,22,115,5,264,5,19,9,21,10,65,13,52,23,123,0,335,8,14,15,30,8,82,6,42,20,80,3,317,15,16,14,42,13,86,16,27,21,86,3,346,106,43,27,175,50,176,46,79,42,150,0,901,163,36,25,178,75,111,41,61,25,104,3,825,223,22,15,163,71,91,37,46,9,75,0,756,191,27,19,120,46,63,20,25,15,41,0,563,524,53,33,280,117,171,38,38
POA2172,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,5,0,13,0,0,0,3,0,3,0,0,0,5,0,12,0,0,0,0,0,0,0,0,0,0,0,10,3,0,3,5,9,16,0,7,0,0,0,46,12,5,0,16,13,5,0,0,3,6,0,57,9,3,0,18,11,8,0,0,0,0,0,55,11,5,0,7,8,4,0,0,0,0,0,42,99,3,3,63,21,19,0,11
POA2173,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,4,6,0,18,0,0,0,0,0,3,0,5,0,10,0,18,0,4,0,0,0,8,0,4,0,8,0,26,0,0,0,0,0,10,3,8,3,14,0,42,0,0,6,0,0,22,0,8,4,17,0,73,0,3,4,3,3,42,7,13,5,8,0,104,9,10,3,21,8,43,3,9,8,10,0,127,52,19,9,71,26,93,16,26,10,23,4,345,75,12,12,96,42,34,8,10,10,13,0,311,102,8,9,89,33,50,11,12,6,17,0,336,88,3,8,61,22,18,6,7,8,0,0,217,275,13,6,128,52,68,12,4
POA2174,0,0,0,0,0,0,0,0,0,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,11,0,15,0,0,0,0,0,0,0,8,5,11,0,21,0,0,0,0,0,5,0,14,5,24,0,41,0,3,0,5,0,11,0,13,5,21,0,61,6,5,5,12,0,21,0,18,9,19,0,100,7,3,3,16,5,28,3,12,10,15,0,96,11,3,4,20,3,31,0,8,12,13,0,115,42,26,9,48,28,81,19,22,11,22,0,309,68,12,4,77,22,34,9,11,11,20,0,278,84,7,7,66,25,48,11,3,6,8,0,260,73,6,3,47,25,17,8,5,5,8,0,190,233,20,3,77,42,54,7,10
POA2175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,3,0,0,0,4,0,7,0,0,0,0,0,0,0,0,6,0,0,8,0,0,0,0,0,5,0,0,5,0,0,9,0,0,0,0,0,0,0,0,0,4,0,14,0,0,0,4,0,6,3,0,0,3,0,20,0,0,4,3,3,0,3,0,0,6,0,23,3,0,0,6,0,0,3,0,5,7,0,24,5,0,4,0,3,0,0,0,0,0,0,19,20,6,10,12,0,9,0,7
POA2176,0,0,0,0,0,0,0,0,3,109,0,118,0,0,0,0,0,0,0,0,0,13,0,17,0,0,0,0,0,0,0,3,4,27,0,36,0,0,0,0,0,0,0,3,3,22,0,31,0,0,4,0,0,0,0,7,0,91,0,105,0,0,0,0,0,0,0,12,8,104,0,124,0,0,0,0,0,14,3,21,12,199,0,262,0,4,0,0,0,24,0,42,31,193,4,302,0,15,6,7,0,58,3,42,37,273,0,458,7,16,15,11,10,80,10,67,32,262,8,519,6,16,17,17,10,98,7,48,39,211,0,470,18,18,7,53,12,70,10,44,24,201,0,467,83,27,45,104,40,162,23,72,43,307,0,921,96,24,21,101,50,107,34,56,37,190,0,721,110,17,21,104,46,98,32,38,35,138,0,625,114,19,19,76,33,58,9,19,19,53,0,429,358,45,32,203,91,162,29,44
POA2177,0,0,0,0,0,0,0,0,0,17,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,14,0,0,0,0,0,0,0,0,4,7,0,6,0,0,0,0,0,0,0,3,0,24,0,29,0,0,0,0,0,0,0,10,5,26,0,37,0,0,0,0,0,5,0,11,4,56,0,83,0,0,0,0,0,16,0,16,7,62,0,104,4,0,0,4,0,25,6,23,9,70,0,144,3,3,3,9,5,33,5,19,12,92,0,187,5,6,7,12,0,26,0,17,9,72,0,156,6,10,5,15,5,27,3,14,6,63,0,149,41,11,10,31,19,61,9,20,23,85,3,321,46,9,5,26,13,43,11,17,10,70,0,248,39,3,7,29,11,30,6,7,12,57,0,207,27,4,4,17,5,14,5,3,8,22,0,108,79,9,9,44,16,49,5,15
POA2178,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,12,0,0,0,0,0,0,4,0,0,6,0,10,0,0,0,5,0,5,0,4,0,8,0,18,0,7,0,0,3,5,0,0,0,3,0,17,0,0,0,0,0,5,0,7,3,11,0,22,0,0,0,0,0,10,0,3,4,0,0,19,4,3,6,6,5,8,3,12,0,14,0,67,9,3,3,10,5,8,5,8,3,16,0,71,5,4,0,12,0,5,5,4,8,3,0,47,6,3,0,8,0,0,4,3,0,4,0,35,55,16,7,38,7,22,9,3
POA2179,0,0,0,0,0,3,0,0,4,13,0,18,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,8,0,15,0,0,0,0,0,0,0,3,0,16,0,19,0,0,0,0,0,3,0,14,0,27,0,42,0,3,0,0,0,10,3,14,7,18,0,56,3,7,0,5,3,30,0,21,11,32,0,114,6,0,5,9,6,42,9,23,10,32,0,143,9,6,4,23,5,44,7,18,6,26,0,149,3,16,5,27,11,53,9,15,10,24,0,178,59,28,20,86,37,100,21,27,16,36,0,432,77,22,18,89,37,29,13,11,9,22,0,334,86,13,3,70,29,29,6,8,4,13,0,268,74,9,5,45,25,14,3,7,0,9,0,204,157,17,9,69,38,46,8,16
POA2190,0,0,0,0,0,0,0,0,0,57,0,62,0,0,0,0,0,0,0,0,0,8,0,10,0,0,0,0,0,0,0,3,0,12,0,16,0,0,0,0,0,0,0,7,0,8,0,23,0,0,0,0,0,0,0,3,3,30,0,39,0,0,0,0,0,4,0,12,7,59,0,94,0,3,0,0,0,8,0,23,10,95,0,144,0,0,3,3,0,23,0,34,15,103,4,189,0,15,0,3,0,28,6,38,33,138,0,269,0,11,4,24,8,52,18,44,39,131,8,335,8,7,3,22,0,48,9,31,24,90,4,236,10,11,9,24,13,49,16,32,20,85,0,266,35,19,17,57,22,118,19,43,46,131,0,506,47,22,9,64,17,50,17,24,25,65,0,327,47,11,11,43,14,58,6,19,21,43,0,269,44,8,4,34,18,19,8,7,4,23,0,176,136,22,18,98,40,86,16,26
POA2191,0,0,0,0,0,0,0,0,0,14,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,3,9,0,15,0,0,0,0,0,6,0,0,3,12,0,18,0,0,0,0,0,4,0,13,4,21,0,45,0,5,0,3,0,12,0,7,0,23,0,52,6,8,0,5,0,12,7,10,5,18,0,59,3,5,0,9,0,7,5,7,11,9,0,60,8,10,5,17,12,20,10,8,5,19,0,112,13,5,6,32,6,13,3,3,3,6,0,87,13,8,3,32,8,10,5,0,5,6,0,94,19,3,4,13,8,6,0,0,3,6,0,65,64,11,4,39,26,19,3,4
POA2192,0,0,0,0,0,0,0,0,0,22,0,27,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,3,14,0,21,0,0,0,0,0,0,0,7,4,7,0,24,0,0,0,0,0,4,0,3,0,25,0,40,0,0,0,0,4,7,0,18,12,32,0,69,0,0,3,0,0,18,3,9,9,39,0,82,3,6,3,10,3,24,0,17,7,46,0,126,5,8,6,9,0,20,0,12,8,33,0,105,5,5,5,13,9,16,3,16,5,34,0,105,21,9,11,28,21,40,6,16,19,46,0,213,29,11,9,29,21,21,14,8,7,26,0,166,25,5,5,24,11,21,7,14,9,30,0,141,28,0,6,17,11,11,7,0,3,5,0,85,71,16,7,32,27,29,3,8
POA2193,0,0,0,0,0,0,0,0,0,16,0,16,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,3,0,4,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,3,0,0,0,7,0,18,0,0,0,0,0,3,0,9,0,17,0,28,0,0,4,0,0,4,0,5,3,25,0,44,0,3,8,0,0,14,7,17,10,33,0,81,0,5,5,9,0,16,4,16,14,42,0,111,3,7,0,5,3,25,0,14,7,21,0,83,7,0,3,20,9,20,6,13,6,30,0,125,23,20,10,38,17,52,17,18,11,48,4,253,35,20,9,54,20,33,12,3,15,25,0,219,40,3,7,62,21,25,6,15,4,23,0,205,62,3,5,45,16,20,7,7,0,15,0,189,266,19,14,161,60,77,23,18
POA2194,0,0,4,0,0,0,0,0,0,32,0,32,0,0,0,0,0,0,0,0,3,6,0,8,0,0,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,3,3,27,0,42,0,0,0,0,0,4,0,9,10,30,0,56,0,0,3,0,0,0,0,11,9,66,0,94,0,3,4,4,0,27,0,20,17,43,3,120,0,3,7,3,0,31,6,36,27,79,4,205,0,14,16,11,3,48,21,42,28,89,0,273,6,10,24,22,5,49,7,19,16,51,0,210,11,10,12,28,9,34,17,11,14,52,0,197,44,24,25,56,38,71,22,25,19,72,0,401,45,8,21,47,31,38,14,10,18,37,3,276,34,7,12,31,18,21,5,8,9,34,0,171,40,4,8,13,18,16,8,5,9,21,0,138,74,10,9,31,11,32,3,5
POA2195,0,0,0,0,0,0,0,5,0,70,0,73,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,3,21,0,23,0,0,0,0,0,0,0,8,0,17,0,27,0,0,0,0,0,4,0,16,4,50,0,77,0,0,0,0,0,3,0,34,18,92,0,154,0,10,0,0,0,27,6,55,33,170,0,298,0,0,0,0,0,52,0,80,29,152,5,329,5,12,4,3,0,118,7,86,37,147,3,429,3,24,3,16,15,114,13,76,46,128,6,450,7,11,8,26,10,89,7,38,23,66,0,275,9,10,4,30,7,79,3,26,11,55,0,236,31,12,11,58,19,121,9,39,23,79,0,402,24,9,4,33,18,41,5,17,10,47,0,213,21,6,0,13,5,25,0,5,9,27,0,127,19,0,3,7,8,9,6,5,0,19,0,73,40,8,6,27,20,29,0,10
