POA_CODE_2021,D_10_12_FPNLF_MPET,D_10_12_FPNLF_MPULFTW,D_10_12_FPNLF_MPULPTW,D_10_12_FPNLF_MPUT,D_10_12_FPNLF_MPTLF,D_10_12_FPNLF_MPNLF,D_10_12_FPNLF_MPLFSNS,D_10_12_FPNLF_T,D_10_12_FPLFSNS_MPEFT,D_10_12_FPLFSNS_MPEPT,D_10_12_FPLFSNS_MPEAW,D_10_12_FPLFSNS_MPEHNS,D_10_12_FPLFSNS_MPET,D_10_12_FPLFSNS_MPULFTW,D_10_12_FPLFSNS_MPULPTW,D_10_12_FPLFSNS_MPUT,D_10_12_FPLFSNS_MPTLF,D_10_12_FPLFSNS_MPNLF,D_10_12_FPLFSNS_MPLFSNS,D_10_12_FPLFSNS_T,D_10_12_FPT_MPEFT,D_10_12_FPT_MPEPT,D_10_12_FPT_MPEAW,D_10_12_FPT_MPEHNS,D_10_12_FPT_MPET,D_10_12_FPT_MPULFTW,D_10_12_FPT_MPULPTW,D_10_12_FPT_MPUT,D_10_12_FPT_MPTLF,D_10_12_FPT_MPNLF,D_10_12_FPT_MPLFSNS,D_10_12_FPT_T,D_13_14_FPEFT_MPEFT,D_13_14_FPEFT_MPEPT,D_13_14_FPEFT_MPEAW,D_13_14_FPEFT_MPEHNS,D_13_14_FPEFT_MPET,D_13_14_FPEFT_MPULFTW,D_13_14_FPEFT_MPULPTW,D_13_14_FPEFT_MPUT,D_13_14_FPEFT_MPTLF,D_13_14_FPEFT_MPNLF,D_13_14_FPEFT_MPLFSNS,D_13_14_FPEFT_T,D_13_14_FPEPT_MPEFT,D_13_14_FPEPT_MPEPT,D_13_14_FPEPT_MPEAW,D_13_14_FPEPT_MPEHNS,D_13_14_FPEPT_MPET,D_13_14_FPEPT_MPULFTW,D_13_14_FPEPT_MPULPTW,D_13_14_FPEPT_MPUT,D_13_14_FPEPT_MPTLF,D_13_14_FPEPT_MPNLF,D_13_14_FPEPT_MPLFSNS,D_13_14_FPEPT_T,D_13_14_FPEAW_MPEFT,D_13_14_FPEAW_MPEPT,D_13_14_FPEAW_MPEAW,D_13_14_FPEAW_MPEHNS,D_13_14_FPEAW_MPET,D_13_14_FPEAW_MPULFTW,D_13_14_FPEAW_MPULPTW,D_13_14_FPEAW_MPUT,D_13_14_FPEAW_MPTLF,D_13_14_FPEAW_MPNLF,D_13_14_FPEAW_MPLFSNS,D_13_14_FPEAW_T,D_13_14_FPHNS_MPEFT,D_13_14_FPHNS_MPEPT,D_13_14_FPHNS_MPEAW,D_13_14_FPHNS_MPEHNS,D_13_14_FPHNS_MPET,D_13_14_FPHNS_MPULFTW,D_13_14_FPHNS_MPULPTW,D_13_14_FPHNS_MPUT,D_13_14_FPHNS_MPTLF,D_13_14_FPHNS_MPNLF,D_13_14_FPHNS_MPLFSNS,D_13_14_FPHNS_T,D_13_14_FPET_MPEFT,D_13_14_FPET_MPEPT,D_13_14_FPET_MPEAW,D_13_14_FPET_MPEHNS,D_13_14_FPET_MPET,D_13_14_FPET_MPULFTW,D_13_14_FPET_MPULPTW,D_13_14_FPET_MPUT,D_13_14_FPET_MPTLF,D_13_14_FPET_MPNLF,D_13_14_FPET_MPLFSNS,D_13_14_FPET_T,D_13_14_FPULFTW_MPEFT,D_13_14_FPULFTW_MPEPT,D_13_14_FPULFTW_MPEAW,D_13_14_FPULFTW_MPEHNS,D_13_14_FPULFTW_MPET,D_13_14_FPULFTW_MPULFTW,D_13_14_FPULFTW_MPULPTW,D_13_14_FPULFTW_MPUT,D_13_14_FPULFTW_MPTLF,D_13_14_FPULFTW_MPNLF,D_13_14_FPULFTW_MPLFSNS,D_13_14_FPULFTW_T,D_13_14_FPULPTW_MPEFT,D_13_14_FPULPTW_MPEPT,D_13_14_FPULPTW_MPEAW,D_13_14_FPULPTW_MPEHNS,D_13_14_FPULPTW_MPET,D_13_14_FPULPTW_MPULFTW,D_13_14_FPULPTW_MPULPTW,D_13_14_FPULPTW_MPUT,D_13_14_FPULPTW_MPTLF,D_13_14_FPULPTW_MPNLF,D_13_14_FPULPTW_MPLFSNS,D_13_14_FPULPTW_T,D_13_14_FPUT_MPEFT,D_13_14_FPUT_MPEPT,D_13_14_FPUT_MPEAW,D_13_14_FPUT_MPEHNS,D_13_14_FPUT_MPET,D_13_14_FPUT_MPULFTW,D_13_14_FPUT_MPULPTW,D_13_14_FPUT_MPUT,D_13_14_FPUT_MPTLF,D_13_14_FPUT_MPNLF,D_13_14_FPUT_MPLFSNS,D_13_14_FPUT_T,D_13_14_FPTLF_MPEFT,D_13_14_FPTLF_MPEPT,D_13_14_FPTLF_MPEAW,D_13_14_FPTLF_MPEHNS,D_13_14_FPTLF_MPET,D_13_14_FPTLF_MPULFTW,D_13_14_FPTLF_MPULPTW,D_13_14_FPTLF_MPUT,D_13_14_FPTLF_MPTLF,D_13_14_FPTLF_MPNLF,D_13_14_FPTLF_MPLFSNS,D_13_14_FP_T,D_13_14_FPNLF_MPEFT,D_13_14_FPNLF_MPEPT,D_13_14_FPNLF_MPEAW,D_13_14_FPNLF_MPEHNS,D_13_14_FPNLF_MPET,D_13_14_FPNLF_MPULFTW,D_13_14_FPNLF_MPULPTW,D_13_14_FPNLF_MPUT,D_13_14_FPNLF_MPTLF,D_13_14_FPNLF_MPNLF,D_13_14_FPNLF_MPLFSNS,D_13_14_FPNLF_T,D_13_14_FPLFSNS_MPEFT,D_13_14_FPLFSNS_MPEPT,D_13_14_FPLFSNS_MPEAW,D_13_14_FPLFSNS_MPEHNS,D_13_14_FPLFSNS_MPET,D_13_14_FPLFSNS_MPULFTW,D_13_14_FPLFSNS_MPULPTW,D_13_14_FPLFSNS_MPUT,D_13_14_FPLFSNS_MPTLF,D_13_14_FPLFSNS_MPNLF,D_13_14_FPLFSNS_MPLFSNS,D_13_14_FPLFSNS_T,D_13_14_FPT_MPEFT,D_13_14_FPT_MPEPT,D_13_14_FPT_MPEAW,D_13_14_FPT_MPEHNS,D_13_14_FPT_MPET,D_13_14_FPT_MPULFTW,D_13_14_FPT_MPULPTW,D_13_14_FPT_MPUT,D_13_14_FPT_MPTLF,D_13_14_FPT_MPNLF,D_13_14_FPT_MPLFSNS,D_13_14_FPT_T,D_15_17_FPEFT_MPEFT,D_15_17_FPEFT_MPEPT,D_15_17_FPEFT_MPEAW,D_15_17_FPEFT_MPEHNS,D_15_17_FPEFT_MPET,D_15_17_FPEFT_MPULFTW,D_15_17_FPEFT_MPULPTW,D_15_17_FPEFT_MPUT,D_15_17_FPEFT_MPTLF,D_15_17_FPEFT_MPNLF,D_15_17_FPEFT_MPLFSNS,D_15_17_FPEFT_T,D_15_17_FPEPT_MPEFT,D_15_17_FPEPT_MPEPT,D_15_17_FPEPT_MPEAW,D_15_17_FPEPT_MPEHNS,D_15_17_FPEPT_MPET,D_15_17_FPEPT_MPULFTW,D_15_17_FPEPT_MPULPTW,D_15_17_FPEPT_MPUT,D_15_17_FPEPT_MPTLF,D_15_17_FPEPT_MPNLF,D_15_17_FPEPT_MPLFSNS,D_15_17_FPEPT_T
POA3150,311,5,3,3,318,71,0,394,5,0,0,0,5,0,0,0,5,0,4,11,1519,254,30,24,1825,22,18,40,1863,146,10,2023,450,57,5,4,518,8,3,15,537,12,0,549,311,79,4,0,400,4,3,5,399,21,0,425,16,0,5,0,19,0,0,0,19,0,0,27,3,0,0,3,10,0,0,4,9,0,0,11,786,141,12,11,947,10,7,18,967,42,5,1011,9,6,0,0,17,0,0,0,17,5,0,24,18,3,0,0,24,4,0,4,26,3,0,34,30,11,0,0,37,8,0,8,46,8,0,55,812,151,12,11,991,18,7,22,1012,47,5,1061,146,33,3,3,187,5,4,6,190,40,0,239,0,0,0,0,3,0,0,0,3,0,4,8,965,177,15,11,1178,23,9,32,1208,89,9,1302,604,68,10,3,682,13,3,14,700,33,0,737,459,107,8,0,573,7,4,9,585,28,0,615
POA3151,44,5,0,5,46,3,0,51,0,0,0,0,0,0,0,0,0,0,0,0,182,29,4,0,210,3,0,3,220,16,0,231,49,8,0,0,62,0,0,0,58,4,0,66,44,13,0,0,61,0,0,0,65,4,0,65,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,98,20,3,0,126,0,0,0,128,8,0,137,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,7,0,0,5,4,0,0,0,7,0,0,0,8,0,0,9,102,24,3,0,131,3,0,3,134,10,0,143,17,4,0,0,17,0,0,0,17,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,119,23,3,0,149,3,0,3,152,11,0,165,50,10,0,0,63,0,0,0,63,6,0,66,66,9,3,0,83,0,0,0,84,0,0,85
POA3152,160,0,0,0,162,25,0,189,0,0,0,6,6,0,0,0,6,0,4,11,774,122,15,19,926,9,5,14,943,55,8,1002,181,19,0,0,201,4,5,6,211,8,0,224,220,45,5,0,262,3,3,4,267,6,0,274,8,0,0,0,10,0,0,0,7,0,0,9,0,0,0,3,3,0,0,0,3,0,0,3,410,64,4,3,480,6,7,11,494,17,0,510,4,0,0,0,6,0,0,0,6,0,0,6,9,4,0,0,12,0,0,0,8,0,0,13,12,3,0,0,17,0,0,0,20,0,0,20,418,66,4,3,497,10,7,17,512,13,0,524,79,12,0,0,99,0,0,0,104,22,0,125,0,0,0,0,0,0,0,0,0,0,0,0,507,82,3,8,596,8,7,16,613,38,0,649,267,36,0,0,305,4,0,4,306,3,0,312,270,59,3,0,328,3,4,4,339,15,0,351
POA3153,68,0,0,0,71,9,0,83,0,0,0,0,6,0,0,0,6,0,0,5,389,56,13,6,457,4,0,4,463,26,3,496,74,7,5,0,81,0,0,0,81,8,0,92,102,10,0,0,116,0,0,0,116,4,0,122,4,0,0,0,7,0,0,0,7,0,0,10,0,0,0,0,0,0,0,0,0,0,0,6,181,23,3,0,211,0,0,0,211,9,0,229,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,4,0,0,0,3,0,0,0,3,0,0,3,189,22,3,0,216,0,0,0,216,9,0,233,34,5,0,0,44,0,0,0,44,16,0,53,0,0,0,0,0,0,0,0,0,0,0,0,217,27,3,5,257,0,0,0,257,30,4,281,100,16,0,0,123,0,0,0,123,3,0,125,128,15,4,0,149,0,0,0,152,4,0,160
POA3154,25,0,0,0,25,4,0,25,0,0,0,0,0,0,0,0,0,0,0,0,108,13,0,0,123,0,0,0,123,16,0,139,32,3,0,0,34,0,0,0,34,0,0,31,42,0,0,0,45,0,0,0,45,0,0,47,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,76,3,0,0,77,0,0,0,77,5,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,3,0,0,79,0,0,0,79,5,0,82,11,3,0,0,14,0,0,0,14,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,85,9,0,0,97,0,0,0,97,9,0,105,49,5,0,0,55,0,0,0,55,0,0,54,33,4,0,0,37,0,0,0,37,3,0,40
POA3155,71,0,0,0,74,14,0,88,0,0,0,0,0,0,0,0,0,0,0,0,393,62,3,6,474,5,3,10,478,28,0,513,95,20,0,0,115,3,0,3,118,8,0,127,109,19,8,0,138,0,0,4,137,17,0,154,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,5,0,0,0,5,0,0,5,209,41,9,0,259,5,0,4,263,19,0,281,5,0,0,0,5,0,0,0,5,0,0,3,5,0,0,0,7,0,0,0,7,0,0,7,7,0,0,0,12,0,0,0,12,0,0,11,219,39,9,0,269,5,0,4,273,22,0,295,26,5,4,0,35,0,0,0,36,12,0,50,0,0,0,0,0,0,0,0,0,0,4,4,246,42,11,0,303,0,0,6,312,34,4,350,110,15,3,0,125,0,0,0,123,4,0,133,137,18,3,0,168,3,0,9,170,0,0,170
POA3156,139,4,3,9,149,18,0,164,3,0,0,4,9,0,0,0,9,0,0,9,880,97,19,11,1005,16,5,16,1025,33,3,1061,195,26,3,0,221,3,0,3,223,7,0,233,276,27,4,0,317,0,0,0,315,11,0,329,7,0,0,0,9,0,0,0,9,0,0,9,4,0,0,0,5,0,0,0,5,0,0,5,484,52,7,6,547,5,0,5,556,17,0,577,5,0,0,0,5,0,0,0,5,0,0,5,3,0,0,0,4,0,0,0,4,0,0,4,8,0,0,0,9,0,0,0,9,0,0,9,489,55,9,6,559,5,0,5,566,17,0,588,60,10,0,0,73,0,0,0,73,14,0,87,0,0,0,0,0,0,0,0,0,0,0,0,549,61,11,6,635,5,0,5,645,33,0,677,283,28,5,0,308,5,0,6,320,11,4,339,371,42,8,3,418,9,0,9,426,20,0,445
POA3158,23,0,0,0,23,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,190,26,0,0,218,0,4,6,221,9,0,233,43,5,0,0,48,0,0,0,49,3,0,52,56,5,4,0,71,0,0,0,72,0,0,73,4,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,109,16,4,0,127,0,0,3,128,6,0,137,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,6,0,0,6,109,16,4,0,129,0,0,3,130,6,0,138,12,4,0,0,16,0,0,0,16,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,122,20,4,3,144,0,0,3,143,7,0,153,50,10,0,0,65,0,0,3,69,0,0,69,62,7,3,4,77,0,0,0,78,0,0,82
POA3159,10,0,0,0,12,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,59,9,0,0,73,0,0,0,73,4,0,78,20,0,0,0,17,0,0,0,23,0,0,22,23,3,0,0,32,0,0,0,32,5,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,6,0,0,52,0,0,0,54,4,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,6,0,0,51,0,0,0,55,4,0,58,5,0,0,0,5,0,0,0,5,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,57,6,0,0,61,0,0,0,60,7,0,71,21,0,0,0,22,0,0,0,22,8,0,34,15,3,0,0,22,0,0,0,22,0,0,26
POA3160,36,0,0,0,36,0,0,41,5,0,0,0,5,0,0,0,5,0,0,3,237,37,4,0,281,4,0,4,281,7,0,290,52,7,0,0,60,3,0,3,62,3,0,66,80,11,5,0,92,0,0,0,92,0,0,96,7,0,0,0,12,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,139,18,3,0,166,3,0,3,167,4,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,18,3,0,163,3,0,3,165,4,0,170,20,0,0,0,21,0,0,0,21,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,155,25,3,0,184,3,0,3,183,8,0,195,55,10,0,0,71,0,0,0,76,6,0,77,90,19,0,0,110,3,0,3,111,0,0,111
POA3161,66,0,0,0,69,3,0,72,0,0,0,0,0,0,0,0,0,0,4,3,361,52,3,5,418,3,0,6,424,17,3,444,77,5,0,3,83,0,0,0,88,0,0,92,118,12,0,0,132,0,0,0,137,0,0,138,0,0,0,0,4,0,0,0,4,0,0,4,3,0,0,0,4,0,0,0,4,0,0,4,202,24,0,0,225,5,0,5,232,3,0,239,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,6,0,0,6,6,0,0,0,6,0,0,0,6,0,0,6,208,24,0,0,229,5,0,5,238,3,0,240,45,4,0,4,48,0,0,0,53,0,0,54,0,0,0,0,3,0,0,0,3,0,0,3,256,27,0,8,287,5,0,3,288,3,0,296,97,14,0,0,111,4,0,4,115,7,0,121,156,30,0,0,188,0,0,0,188,3,0,198
POA3162,55,0,0,0,58,3,0,63,0,0,0,0,0,0,0,0,0,0,0,0,444,60,8,4,515,7,5,9,521,19,0,543,106,27,0,0,137,0,0,0,139,3,0,141,130,12,0,0,145,0,0,0,145,5,0,153,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,236,49,0,3,285,0,0,0,291,11,0,297,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,239,46,0,3,287,0,0,0,291,11,0,302,28,0,0,0,32,0,0,0,37,7,0,42,0,0,0,0,0,0,0,0,0,0,0,0,265,53,3,3,323,3,0,3,324,13,0,345,171,27,0,0,201,5,0,5,202,4,0,208,149,28,6,0,177,8,0,8,184,4,0,192
POA3163,82,3,0,3,90,3,0,94,0,0,0,3,3,0,0,0,3,0,0,8,598,65,14,13,694,8,0,11,699,23,5,731,176,14,3,0,189,5,0,5,196,12,0,205,143,21,0,0,173,0,0,0,170,3,0,176,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,318,35,4,5,364,5,0,3,365,15,0,387,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,7,0,0,0,8,0,0,0,8,0,0,8,332,35,4,5,368,5,0,3,376,15,0,393,49,10,0,0,57,4,0,4,64,3,0,65,0,0,0,5,5,0,0,0,5,0,0,5,377,44,9,4,435,6,0,4,440,16,0,458,219,15,5,0,235,5,4,5,243,15,0,259,204,37,4,3,241,0,0,0,241,6,0,244
POA3165,118,4,0,4,115,15,0,134,4,0,0,0,4,0,0,0,4,0,0,4,903,97,16,8,1023,25,3,24,1052,54,0,1100,259,26,8,0,286,6,4,7,293,13,0,313,234,29,0,0,266,0,0,4,274,3,0,276,7,4,0,0,7,0,0,0,7,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,500,56,11,0,572,10,8,10,581,23,0,602,6,0,0,0,6,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,8,0,0,9,506,56,11,0,577,10,8,11,585,21,0,609,56,11,0,3,72,0,0,0,72,3,0,79,4,0,0,0,4,0,0,0,4,0,0,7,565,68,9,10,650,10,8,11,665,24,0,690,343,39,3,0,384,9,0,8,395,24,0,418,272,38,3,0,313,3,0,11,323,16,0,338
POA3166,75,0,3,0,81,8,0,87,0,0,0,0,0,0,0,0,0,0,0,0,478,76,10,5,567,9,3,13,580,28,0,605,131,16,0,0,144,0,0,0,151,0,0,153,115,22,0,0,131,0,0,0,131,5,0,146,8,0,0,0,8,0,0,0,8,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,249,32,4,0,291,0,0,0,292,13,0,301,0,0,0,0,4,0,0,0,4,0,0,4,4,0,0,0,4,0,0,0,3,0,0,3,4,0,0,0,8,0,0,0,3,0,0,3,251,39,4,0,295,0,0,0,299,13,0,313,39,10,0,0,45,3,0,4,48,3,0,49,0,0,0,0,0,0,0,0,0,0,0,0,289,46,4,0,336,8,3,9,344,17,4,362,176,22,0,0,201,3,0,3,206,11,0,220,149,21,0,0,165,4,0,5,172,12,0,180
POA3167,31,0,0,0,31,3,0,40,0,0,0,0,4,0,0,0,4,0,0,3,210,32,3,0,245,0,0,0,246,8,0,258,39,11,0,0,49,0,0,0,49,6,0,52,50,9,0,0,59,0,0,0,58,0,0,56,4,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,94,21,0,0,114,0,0,0,113,3,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,20,0,0,115,0,0,0,116,3,0,117,19,3,0,0,27,0,0,0,27,6,0,26,0,0,0,0,0,0,0,0,0,0,0,0,111,24,0,0,141,0,0,0,138,14,0,149,63,11,0,0,76,3,0,5,81,6,0,86,61,14,3,0,76,0,0,0,76,0,0,77
POA3168,36,0,0,0,39,4,0,44,0,0,0,0,0,0,0,0,0,0,0,0,140,36,7,3,188,0,0,4,192,21,0,217,31,7,0,0,37,0,0,0,37,0,0,42,29,6,0,0,45,0,0,0,45,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,19,0,0,80,0,0,0,80,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,19,0,0,89,0,0,0,89,0,0,86,20,3,0,0,28,0,0,0,28,3,0,34,0,0,0,0,0,0,0,0,0,0,0,0,89,23,3,0,115,0,0,0,115,9,0,122,46,7,0,0,53,0,0,0,58,9,0,60,45,12,3,0,63,0,0,0,63,4,0,63
POA3169,67,3,0,3,72,27,0,99,0,0,0,0,0,0,0,0,0,0,0,4,265,54,8,14,333,12,3,13,343,46,0,392,64,10,0,0,77,0,3,3,74,7,0,86,55,11,5,0,66,0,0,0,72,6,0,77,4,0,4,0,7,0,0,0,7,0,0,7,0,0,0,0,3,0,0,0,3,0,0,3,123,24,9,0,148,0,3,9,157,14,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,3,0,3,5,0,0,5,0,3,0,0,5,3,0,3,5,0,0,4,122,22,9,0,158,3,3,8,161,19,0,175,31,12,0,0,43,0,0,3,50,18,0,63,0,0,0,0,0,0,0,0,0,0,0,4,156,36,9,5,194,6,5,11,211,35,6,245,103,19,0,0,119,4,3,4,124,14,0,136,77,15,9,0,97,0,0,0,104,4,0,105
POA3170,93,0,4,4,96,11,0,110,0,0,0,0,0,0,0,0,0,0,0,0,435,95,3,12,545,7,4,11,554,27,3,589,93,11,0,0,105,5,0,5,108,4,0,114,109,26,4,0,145,0,0,0,145,9,0,151,9,0,0,0,9,0,0,0,9,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,217,38,4,0,264,5,0,3,265,11,0,282,6,0,0,0,6,0,0,0,6,0,0,6,5,4,0,0,11,0,0,0,11,0,0,11,8,4,0,0,8,0,0,0,8,0,0,8,224,45,4,0,273,5,0,3,274,11,0,285,41,12,0,3,58,0,0,0,55,17,0,74,0,0,0,0,0,0,0,0,0,0,0,0,264,56,9,0,331,0,0,0,331,25,0,364,152,7,4,0,163,4,0,4,164,7,0,175,110,34,3,0,148,0,0,0,154,8,0,160
POA3171,108,0,4,0,113,58,0,168,0,0,0,0,0,0,0,0,0,0,3,3,211,65,9,7,288,9,4,20,306,71,3,384,50,7,4,0,59,0,0,0,67,12,0,76,42,12,0,0,54,0,0,0,55,9,0,58,0,3,0,0,4,0,0,0,7,0,0,4,0,0,0,3,3,0,0,0,3,3,0,6,96,23,4,5,122,0,0,5,126,22,0,146,3,0,0,0,3,0,0,0,3,0,0,4,0,0,0,0,6,0,0,0,6,0,0,4,4,4,0,0,7,0,0,0,5,0,0,8,101,24,5,5,130,4,0,3,135,22,0,157,41,16,0,0,53,0,0,0,55,38,0,93,0,0,0,0,0,0,0,0,0,0,6,4,133,41,5,5,179,6,0,3,189,63,6,251,90,12,5,3,113,0,0,3,113,10,0,119,38,18,3,0,65,3,0,3,68,13,0,76
POA3172,108,0,0,0,111,27,0,135,0,0,0,0,3,0,0,0,3,0,0,3,489,94,14,11,606,9,0,11,613,42,7,667,132,13,3,0,151,9,4,4,158,3,0,162,108,18,4,0,132,9,0,8,139,12,0,148,8,0,0,0,7,0,0,0,10,0,0,13,0,0,0,0,4,0,0,0,4,0,0,5,250,34,9,0,295,15,5,18,310,18,0,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,9,6,0,0,0,6,0,0,0,5,5,0,11,257,34,9,0,298,17,5,17,318,17,0,338,60,12,5,4,77,7,0,11,90,24,0,112,0,0,0,0,0,0,0,0,0,0,0,5,316,51,11,8,375,24,8,31,405,47,5,455,156,24,0,4,187,0,0,0,183,15,0,202,151,37,4,0,191,4,0,4,197,14,0,205
POA3173,187,10,9,14,206,49,0,254,3,0,0,3,6,0,0,0,6,0,0,3,649,125,11,11,803,17,9,21,824,78,3,905,201,27,3,3,227,0,0,4,235,15,0,248,122,31,0,0,151,0,0,0,150,15,0,169,7,6,0,0,17,0,0,0,17,6,0,17,0,0,0,0,4,0,0,0,4,0,0,0,331,59,0,3,395,0,3,7,401,31,0,433,3,0,0,0,3,0,0,0,3,0,0,5,6,0,0,0,6,0,3,3,9,0,0,9,11,0,0,0,11,0,3,3,11,0,0,13,335,59,0,3,402,0,5,5,406,35,0,446,86,22,0,5,112,0,3,3,119,39,0,153,0,0,0,0,0,0,0,0,0,0,4,5,425,84,5,8,518,0,8,14,528,69,4,604,250,38,3,0,294,0,0,4,296,15,0,313,146,25,0,4,172,3,3,5,184,19,0,203
POA3174,216,6,0,11,232,82,0,312,0,0,0,0,4,0,0,0,8,0,10,13,455,119,18,8,597,27,10,35,629,126,11,767,111,14,0,0,129,3,3,6,132,12,0,145,84,34,4,0,119,5,0,6,125,19,0,144,0,0,0,0,4,0,0,0,4,0,0,9,0,0,0,0,3,0,0,0,3,0,0,3,193,51,3,3,253,10,3,10,266,31,0,298,8,0,0,0,8,0,0,0,10,0,0,13,5,0,0,0,7,6,0,6,8,0,0,9,12,0,0,0,13,3,0,4,18,4,0,18,203,49,3,3,267,14,5,20,286,32,0,319,96,40,0,4,140,9,0,7,151,62,0,211,0,0,0,0,0,0,0,0,3,0,0,3,302,89,6,12,409,24,3,24,435,90,4,534,147,26,3,0,184,9,0,9,190,17,0,209,123,24,3,0,154,0,0,6,162,22,0,182
POA3175,387,25,3,29,424,174,0,598,0,0,0,8,6,0,0,0,6,3,11,21,800,166,21,20,1012,59,4,64,1073,235,18,1324,155,34,3,0,193,5,4,8,200,20,0,215,123,44,0,0,159,5,0,12,167,23,0,194,5,4,3,0,16,0,0,0,16,6,0,13,0,0,0,0,0,0,0,0,4,0,3,7,282,78,9,0,368,11,3,19,383,43,4,432,4,5,0,0,8,7,0,7,14,5,0,14,12,0,0,0,11,4,6,0,15,3,0,23,16,3,0,0,21,11,6,11,29,3,0,30,297,82,9,3,389,21,6,24,415,50,4,468,164,66,3,6,244,24,3,23,263,109,0,381,0,0,0,0,6,0,0,0,6,0,10,9,469,151,11,7,632,44,11,45,688,157,17,853,209,22,4,0,238,5,0,10,252,25,0,267,156,43,0,5,203,6,3,7,210,28,6,246
POA3177,108,8,0,11,113,47,3,167,0,0,0,0,0,0,0,0,0,0,0,4,161,59,6,3,223,10,4,15,236,58,4,300,25,4,0,0,29,0,0,0,29,6,0,33,17,4,5,0,31,0,0,0,31,6,0,35,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,47,6,5,4,63,0,0,0,63,11,0,76,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,4,3,0,0,3,48,11,5,4,61,0,0,4,64,11,0,75,41,19,0,4,61,6,0,8,65,37,0,104,0,0,0,0,0,0,0,0,0,0,0,0,88,26,0,8,124,5,3,7,138,49,0,185,29,3,0,0,32,0,0,0,31,3,0,37,23,14,0,0,36,0,0,0,34,10,0,44
