POA_CODE_2021,All_inc_NS_Emp_AW,All_inc_NS_E_T,All_inc_NS_UnE_lfw_FTW,All_inc_NS_UnE_lfw_PTW,All_inc_NS_UnE_lfw_Tot,All_inc_NS_T_LF,All_inc_NS_Notin_LF,All_inc_NS_LF_sta_NS,All_inc_NS_Tot,Tot_Emp_WFT,Tot_Emp_WPT,Tot_Emp_AW,Tot_E_T,Tot_UnE_lfw_FTW,Tot_UnE_lfw_PTW,Tot_UnE_lfw_Tot,Tot_T_LF,Tot_Notin_LF,Tot_LF_sta_NS,Tot_Tot
POA3856,0,0,0,0,0,0,0,0,0,13,7,0,22,0,0,0,20,11,0,38
POA3857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,9
POA3858,0,0,0,0,0,0,0,0,0,26,35,6,70,0,6,0,71,33,0,107
POA3859,0,0,0,0,0,0,0,0,0,9,3,3,13,0,0,0,13,4,0,21
POA3860,3,8,0,0,0,8,8,0,7,81,80,16,176,0,12,12,192,113,9,308
POA3862,0,0,0,0,0,0,0,0,3,26,36,5,68,0,0,6,72,31,0,105
POA3864,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,5,4,0,6
POA3865,0,0,0,0,0,0,0,0,0,4,7,0,9,0,0,0,9,4,0,13
POA3869,0,0,0,0,0,0,0,0,0,20,17,0,38,0,0,0,39,25,0,58
POA3870,0,0,0,0,0,0,0,0,0,13,7,0,21,0,0,0,25,22,0,46
POA3871,0,0,0,0,0,0,0,0,0,26,34,5,73,0,0,0,74,37,0,115
POA3873,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,13
POA3874,0,0,0,0,0,0,0,0,0,5,6,0,6,0,0,6,11,9,0,20
POA3875,0,7,0,0,0,7,7,10,25,216,218,35,467,10,22,29,498,357,27,873
POA3878,0,0,0,0,0,0,0,0,0,4,10,3,20,0,0,0,22,28,0,49
POA3880,0,0,0,0,0,0,5,0,7,33,35,9,83,0,3,3,80,53,0,136
POA3882,0,0,0,0,0,0,0,0,3,14,9,0,28,0,0,4,26,16,0,46
POA3885,0,0,0,0,0,0,0,0,0,14,31,3,52,4,5,8,59,19,0,82
POA3886,0,0,0,0,0,0,0,0,3,0,0,6,4,0,0,3,4,9,0,12
POA3887,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,3,0,10
POA3888,0,0,0,0,0,0,5,5,8,23,49,3,77,0,0,0,74,52,5,131
POA3889,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,5,0,0
POA3890,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,4,0,12
POA3891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3892,0,0,0,0,0,0,0,0,0,3,8,0,18,0,0,0,18,13,0,34
POA3893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3895,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,5,0,0,6
POA3896,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,3,10,0,16
POA3898,0,0,0,0,0,0,0,0,0,4,4,4,14,0,0,0,11,11,0,19
POA3900,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,8
POA3902,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,10,3,0,11
POA3903,0,0,0,0,0,0,0,0,4,8,8,0,15,0,4,4,18,10,0,28
POA3904,0,0,0,0,0,0,0,0,0,13,13,0,29,0,0,0,29,20,0,51
POA3909,0,0,0,0,0,0,4,8,11,72,88,26,185,13,7,25,206,162,3,370
POA3910,4,4,0,0,0,4,0,4,5,373,287,54,706,22,10,31,740,322,12,1070
POA3911,0,0,0,0,0,0,4,0,5,52,37,6,97,0,3,5,102,46,5,149
POA3912,0,0,0,0,0,0,4,3,12,186,207,38,429,6,5,15,441,206,6,652
POA3913,0,0,0,0,0,0,0,0,0,51,52,7,115,3,4,7,114,51,0,165
POA3915,0,0,0,0,0,4,11,8,22,148,173,20,344,8,13,21,367,277,12,657
POA3916,0,0,0,0,0,0,0,0,0,5,3,0,9,0,4,4,10,6,0,20
POA3918,0,6,0,0,0,6,0,0,0,38,54,12,98,3,0,5,101,55,0,157
POA3919,0,0,0,0,0,0,0,0,5,47,67,11,130,0,5,5,128,53,7,188
POA3920,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,3,3,0,5
POA3921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3922,0,0,0,0,0,0,0,0,7,88,116,26,230,6,3,7,241,171,8,418
POA3923,0,0,0,0,0,0,0,0,0,3,4,0,12,0,0,0,12,9,0,18
POA3925,0,0,0,0,0,0,0,3,4,41,47,7,96,5,4,3,99,48,3,155
POA3926,0,0,0,0,0,0,0,0,0,38,31,6,78,0,3,4,82,32,0,107
POA3927,0,0,0,0,0,0,0,0,0,19,15,4,41,0,0,0,34,14,0,52
POA3928,0,0,0,0,0,0,0,0,0,6,0,0,8,0,0,0,8,0,0,11
POA3929,0,0,0,0,0,0,0,0,0,4,8,0,13,0,0,0,10,7,0,23
POA3930,0,0,0,0,0,0,0,0,7,187,131,14,336,10,11,14,351,147,4,503
POA3931,0,0,0,0,0,0,11,3,21,365,317,45,727,11,12,22,744,415,10,1166
POA3933,0,0,0,0,0,0,0,0,0,17,10,0,27,0,0,0,26,10,0,34
POA3934,4,0,0,0,0,0,3,3,11,234,198,34,467,4,6,13,482,163,3,655
POA3936,0,4,0,0,0,4,7,3,11,187,156,32,372,10,12,20,389,181,9,581
POA3937,0,0,0,0,0,0,0,0,0,12,13,0,31,0,0,0,31,11,0,46
POA3938,0,0,0,0,0,0,0,0,0,28,43,6,77,0,6,4,82,51,0,125
POA3939,0,0,0,0,0,0,5,7,10,183,203,54,442,11,15,25,463,327,10,806
POA3940,0,0,0,0,0,0,6,0,7,56,75,19,153,7,4,11,160,119,5,292
POA3941,3,7,0,0,0,7,6,3,12,135,153,37,327,12,5,20,343,230,6,584
POA3942,0,0,0,0,0,0,4,0,5,16,13,0,32,0,0,0,32,35,3,64
POA3943,0,0,0,0,0,0,0,0,0,3,13,0,14,0,0,0,14,17,0,38
POA3944,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,3,0,8
POA3945,0,0,0,0,0,0,0,0,0,8,4,0,13,0,0,0,15,12,0,25
POA3946,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,3,0,9
POA3950,0,0,0,0,0,0,0,0,3,55,74,5,140,3,8,8,148,76,3,227
POA3951,0,0,0,0,0,0,0,0,0,0,6,0,10,0,0,0,10,7,0,17
POA3953,6,0,0,0,0,5,0,0,7,118,87,13,215,3,13,11,235,110,0,346
POA3954,0,0,0,0,0,0,0,0,0,3,4,0,7,0,0,0,7,3,0,10
POA3956,0,0,0,0,0,0,0,0,0,26,28,0,58,0,0,0,56,38,0,97
POA3957,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,8
POA3958,0,0,0,0,0,0,0,0,0,3,0,0,10,0,0,0,10,4,0,7
POA3959,0,0,0,0,0,0,0,0,0,9,10,5,23,0,0,3,26,7,0,31
POA3960,0,0,0,0,0,0,0,3,9,15,16,7,41,0,3,4,51,27,3,79
POA3962,0,0,0,0,0,0,0,0,0,12,11,0,23,0,0,0,24,16,0,42
POA3964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
POA3965,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,6,0,8
POA3966,0,0,0,0,0,0,0,3,3,3,3,4,10,0,0,3,12,5,3,16
POA3967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6
POA3971,0,0,0,0,0,0,0,0,3,32,39,8,73,5,4,7,76,70,4,150
POA3975,0,5,0,0,0,5,5,0,8,193,82,21,305,4,14,21,322,181,11,505
POA3976,0,0,0,0,0,3,7,11,24,354,255,52,660,29,21,54,720,533,18,1272
POA3977,13,22,0,0,0,22,32,36,87,1631,1102,208,2936,87,96,185,3125,1753,70,4948
POA3978,4,5,0,0,0,5,0,3,15,470,304,52,828,24,21,46,870,372,10,1256
POA3979,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,6
POA3980,0,0,0,0,0,0,3,0,3,39,46,3,95,0,0,0,95,32,4,127
POA3981,0,0,0,0,0,0,0,3,7,78,63,8,146,0,5,3,152,70,3,225
POA3984,0,0,0,0,0,0,4,5,3,72,75,17,166,3,0,3,170,138,0,306
POA3987,0,0,0,0,0,0,0,0,0,15,13,4,28,0,0,3,27,23,0,48
POA3988,0,0,0,0,0,0,0,0,0,12,0,0,12,0,0,3,15,9,0,23
POA3990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
POA3991,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,10,0,14
POA3992,0,0,0,0,0,0,0,0,0,17,19,0,40,4,0,4,41,14,0,54
POA3995,0,3,0,0,0,3,4,10,19,115,138,22,277,14,9,25,300,263,7,576
POA3996,0,0,0,0,0,0,0,0,3,41,55,6,106,0,0,0,110,60,3,171
POA4000,0,0,0,0,0,0,0,3,3,171,63,17,249,16,9,26,279,129,0,407
POA4005,5,4,0,0,0,4,0,3,10,196,76,25,293,6,7,12,311,101,0,413
POA4006,0,0,0,0,0,0,0,0,4,221,79,21,317,15,3,20,341,125,3,470
POA4007,0,3,0,0,0,3,0,0,6,205,79,27,306,6,7,12,316,137,4,457
POA4008,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,3,5,0,6
POA4009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4010,0,0,0,0,0,0,0,0,0,50,18,4,70,0,5,3,75,20,0,101
POA4011,0,0,0,0,0,0,0,5,0,248,119,30,396,9,7,17,407,145,0,561
POA4012,0,3,0,0,0,3,0,4,8,371,162,35,570,7,15,28,601,268,5,865
POA4013,0,0,0,0,0,0,0,0,0,68,32,13,116,0,4,7,115,66,0,184
POA4014,0,0,0,0,0,0,0,0,5,191,90,20,301,4,0,8,310,160,6,469
POA4017,0,3,0,0,0,3,9,13,21,616,382,90,1085,23,13,43,1126,589,24,1744
POA4018,0,0,0,0,0,0,3,0,3,266,133,33,440,9,13,24,463,208,4,674
POA4019,3,5,0,0,0,0,3,3,13,329,246,67,645,26,23,52,691,512,11,1213
POA4020,0,0,0,0,0,0,0,0,6,398,239,65,699,27,15,44,742,481,8,1229
POA4021,0,0,0,0,0,0,5,3,4,146,144,25,321,15,18,28,352,255,9,609
POA4022,0,0,0,0,0,0,0,0,3,113,105,28,241,11,19,23,265,174,0,441
POA4025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4030,0,0,0,0,0,0,0,4,5,250,99,32,376,4,0,9,389,143,4,538
POA4031,0,0,0,0,0,0,0,4,0,226,132,38,392,16,8,26,412,136,4,554
POA4032,0,0,0,0,0,0,4,7,13,262,163,54,488,28,13,43,528,305,7,843
POA4034,0,6,0,0,0,6,10,11,32,722,400,105,1223,43,40,83,1311,763,24,2104
POA4035,0,3,0,0,0,3,0,4,11,433,210,42,688,15,6,18,707,221,4,932
POA4036,0,0,0,0,0,0,0,0,4,125,76,19,220,6,6,11,233,116,0,354
POA4037,0,0,0,0,0,0,0,0,0,108,53,13,177,0,0,3,180,54,0,236
POA4051,0,4,0,0,0,3,0,0,7,436,204,41,682,14,13,25,711,281,4,996
POA4053,0,9,0,0,0,9,9,6,18,800,413,105,1319,43,21,63,1386,652,15,2048
POA4054,0,0,0,0,0,0,0,3,3,221,172,35,433,6,11,21,452,278,3,733
POA4055,0,3,0,0,0,3,0,0,9,361,175,44,582,6,7,14,604,186,4,794
POA4059,0,0,0,0,0,0,0,7,7,206,100,10,317,8,6,17,334,96,4,434
POA4060,0,0,0,0,0,0,0,0,4,198,93,25,319,4,5,15,333,96,0,427
POA4061,0,3,0,0,0,3,0,3,3,317,139,37,493,18,9,21,517,176,7,694
POA4064,0,0,0,0,0,0,0,0,0,156,57,15,226,3,5,6,231,74,3,313
POA4065,0,0,0,0,0,0,0,0,4,131,77,13,222,8,0,13,234,70,0,307
POA4066,0,0,0,0,0,0,0,3,3,226,100,22,352,9,5,11,361,119,0,483
POA4067,0,0,0,0,0,0,0,0,0,88,45,18,151,9,12,16,161,87,3,248
POA4068,0,0,0,0,0,0,3,0,0,320,167,53,544,21,13,38,583,288,4,871
POA4069,0,3,0,0,0,3,0,0,8,424,198,55,672,15,10,27,691,287,6,984
POA4070,0,0,0,0,0,6,0,3,7,184,112,30,329,8,6,18,350,115,3,464
POA4073,0,0,0,0,0,0,0,0,0,127,62,14,207,0,4,7,215,79,0,286
POA4074,3,3,0,0,0,3,3,0,5,358,187,52,597,17,15,33,627,300,4,933
POA4075,0,3,0,0,0,3,0,0,8,359,217,51,633,17,14,24,659,284,3,950
POA4076,0,0,0,0,0,0,3,3,8,80,49,12,137,3,7,13,149,127,3,282
POA4077,3,6,0,0,0,9,19,37,65,463,366,129,958,74,76,153,1107,1124,57,2289
POA4078,0,3,0,0,0,3,3,3,11,495,271,62,830,41,29,70,902,503,10,1415
POA4101,0,0,0,0,0,0,0,4,6,497,193,50,740,17,18,38,782,317,10,1103
POA4102,0,5,0,0,0,5,4,0,7,111,47,9,173,8,0,8,179,89,6,275
POA4103,0,4,0,0,0,4,0,6,7,154,104,26,291,11,12,28,311,168,5,485
POA4104,0,0,0,0,0,0,0,0,0,89,54,8,147,0,8,8,157,54,0,204
POA4105,0,0,0,0,0,0,0,0,0,187,123,12,318,9,22,31,350,153,0,501
POA4106,0,0,0,0,0,0,0,0,0,23,16,6,39,3,0,3,44,23,0,65
POA4107,0,0,0,0,0,0,0,0,0,93,54,16,165,8,7,9,173,109,0,284
POA4108,0,0,0,0,0,0,5,0,5,70,35,10,112,7,5,12,133,127,0,263
POA4109,0,0,0,0,0,0,5,4,11,386,291,65,745,37,40,72,816,730,19,1566
POA4110,0,4,0,0,0,4,3,4,15,203,139,41,381,25,31,48,433,341,17,791
POA4111,0,0,0,0,0,0,0,0,0,13,4,0,19,0,0,0,20,7,0,28
POA4112,0,0,0,0,0,0,0,0,0,83,48,14,145,5,3,12,158,106,0,272
POA4113,4,7,0,0,0,7,7,0,18,362,208,55,624,21,27,47,674,476,6,1149
POA4114,4,6,0,0,0,8,22,26,56,359,333,95,788,107,76,184,971,1204,42,2218
POA4115,0,0,0,0,0,0,5,6,9,289,175,45,508,21,20,43,551,267,7,833
POA4116,0,8,0,0,0,8,0,4,15,384,254,57,697,35,26,58,754,394,9,1162
POA4117,0,0,0,0,0,0,0,0,0,41,31,14,85,11,0,9,97,51,3,152
POA4118,4,10,0,0,0,6,7,17,31,554,315,98,970,50,43,88,1060,633,22,1709
POA4119,0,4,0,0,0,4,0,4,4,86,47,14,144,7,13,18,166,87,6,256
POA4120,0,0,0,0,0,0,0,0,3,144,58,17,213,9,3,11,228,83,0,314
POA4121,0,5,0,0,0,5,3,4,12,364,198,47,609,13,16,31,635,325,8,967
POA4122,6,9,0,0,0,4,16,15,30,683,434,107,1227,43,23,70,1293,719,20,2029
POA4123,0,3,0,0,0,3,4,5,14,315,202,40,558,14,22,27,591,305,8,903
POA4124,10,14,0,0,0,14,6,5,20,309,200,60,565,24,30,55,624,350,13,984
POA4125,0,5,0,0,0,5,0,8,17,168,112,40,327,11,13,30,351,193,18,561
POA4127,4,6,0,0,0,6,7,16,18,450,320,78,844,45,52,97,944,600,26,1572
POA4128,0,0,0,0,0,0,0,3,7,248,150,36,436,14,15,32,462,237,3,710
POA4129,0,0,0,0,0,0,0,0,6,114,100,42,250,5,5,11,262,123,4,393
POA4130,0,0,0,0,0,0,0,3,5,134,68,20,224,7,7,13,234,99,3,337
POA4131,0,0,0,0,0,0,3,5,7,164,160,30,354,34,28,57,413,355,6,774
POA4132,5,8,0,0,0,8,3,15,26,449,321,95,865,58,55,112,974,761,18,1760
POA4133,0,0,0,0,0,0,0,12,11,336,236,78,650,38,41,75,729,453,16,1204
POA4151,0,0,0,0,0,0,0,0,0,237,95,17,342,9,9,17,364,156,0,519
POA4152,5,14,0,0,0,14,4,8,18,725,379,89,1197,31,28,58,1256,554,17,1825
POA4153,0,0,0,0,0,0,0,0,0,61,31,10,105,0,0,3,109,53,3,165
POA4154,0,0,0,0,0,0,0,0,0,193,72,20,284,0,4,4,290,78,3,371
POA4155,0,0,0,0,0,0,0,4,4,12,14,0,26,0,0,0,26,15,4,44
POA4156,0,0,0,0,0,0,0,0,0,34,15,0,55,3,0,3,52,29,0,81
POA4157,0,4,0,0,0,4,4,10,18,305,224,55,580,16,22,32,617,339,16,972
POA4158,0,3,0,0,0,3,0,0,7,84,60,18,159,4,5,5,167,80,3,252
POA4159,0,0,0,0,0,0,6,4,3,237,132,40,403,7,14,20,423,183,5,606
POA4160,0,5,0,0,0,5,4,0,11,329,189,47,563,13,14,28,590,191,3,783
POA4161,3,7,0,0,0,7,5,5,18,275,182,58,516,19,13,35,552,325,12,893
POA4163,0,4,0,0,0,4,7,4,13,290,164,42,495,10,10,17,513,249,9,767
POA4164,0,3,0,0,0,6,4,0,13,331,183,46,565,10,15,32,597,183,7,787
POA4165,0,6,0,0,0,6,5,8,22,554,344,81,975,38,21,51,1028,469,8,1515
POA4169,0,0,0,0,0,0,0,4,7,167,66,22,253,15,4,20,269,108,4,383
POA4170,0,0,0,0,0,0,0,4,7,478,213,42,725,18,19,35,759,257,8,1030
POA4171,0,4,0,0,0,5,0,0,5,290,125,22,445,16,9,21,464,143,3,604
POA4172,0,0,0,0,0,0,0,0,0,88,44,11,139,5,5,8,148,67,0,220
POA4173,0,0,0,0,0,0,0,4,5,161,76,21,259,8,8,16,269,123,5,396
POA4174,0,0,0,0,0,0,0,0,0,38,19,8,74,4,4,9,76,46,0,125
POA4178,0,3,0,0,0,3,4,3,14,519,275,59,849,26,25,47,903,475,8,1391
POA4179,0,8,0,0,0,8,5,0,11,353,204,51,603,19,12,30,640,274,4,922
POA4183,0,0,0,0,0,0,0,0,0,14,24,12,48,0,0,0,51,30,0,86
POA4184,0,0,0,0,0,0,3,5,14,37,69,23,128,14,15,21,149,250,12,414
POA4205,0,0,0,0,0,0,4,0,9,95,72,21,192,8,9,14,210,136,6,341
POA4207,7,18,0,0,0,16,22,29,72,1054,782,251,2080,134,116,241,2324,1643,50,4016
POA4208,3,5,0,0,0,5,5,0,15,384,216,73,674,28,11,39,715,289,4,1006
POA4209,9,12,0,0,0,14,15,27,60,1344,962,261,2562,100,94,191,2757,1289,38,4086
POA4210,3,4,0,0,0,10,3,7,16,339,240,55,637,16,25,46,683,293,12,990
POA4211,10,11,0,0,0,12,18,27,58,988,818,222,2030,67,73,145,2169,942,37,3155
POA4212,6,4,0,0,0,4,4,6,18,462,258,75,790,29,19,47,838,401,13,1252
POA4213,0,7,0,0,0,8,3,10,24,415,347,66,822,24,29,48,871,468,18,1352
POA4214,3,6,0,0,0,6,13,6,23,551,408,116,1081,30,46,77,1152,667,19,1836
POA4215,0,4,0,0,0,4,12,19,34,748,693,176,1623,69,80,146,1769,1208,40,3014
POA4216,5,5,0,0,0,5,7,16,25,525,411,117,1045,24,45,77,1120,708,20,1852
POA4217,0,0,0,0,0,0,8,13,20,430,338,104,871,45,38,78,949,562,18,1534
POA4218,3,6,0,0,0,6,9,8,14,411,336,99,846,27,35,57,903,470,11,1385
POA4220,0,5,0,0,0,5,0,10,7,399,376,79,852,32,23,50,906,444,11,1357
POA4221,0,4,0,0,0,4,9,10,21,399,344,86,832,21,27,44,876,441,17,1335
POA4223,0,0,0,0,0,0,0,0,6,186,199,32,415,19,11,20,441,252,3,694
POA4224,0,4,0,0,0,4,0,4,3,103,93,17,208,4,10,10,219,110,8,336
POA4225,0,0,0,0,0,0,0,0,0,78,86,11,173,9,9,21,192,110,0,305
POA4226,5,6,0,0,0,6,7,3,13,614,479,91,1189,38,38,76,1265,576,15,1854
POA4227,0,4,0,0,0,4,3,6,19,456,324,74,859,24,25,46,899,354,14,1271
POA4228,0,0,0,0,0,3,0,0,4,47,49,6,107,4,3,5,115,43,4,164
POA4270,0,0,0,0,0,0,3,0,0,50,31,13,87,3,0,3,94,53,5,149
POA4272,0,0,0,0,0,0,0,3,4,70,83,21,173,6,3,9,179,124,8,308
POA4275,0,0,0,0,0,0,0,0,0,35,27,13,73,0,3,3,79,35,0,116
POA4280,4,10,3,0,3,15,6,12,29,294,181,45,516,32,17,45,561,319,19,899
POA4285,4,7,0,0,0,7,7,4,13,224,201,48,476,23,35,58,531,492,10,1034
POA4287,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,12,14,0,21
POA4300,3,11,0,0,0,11,15,13,41,1250,645,195,2087,86,76,167,2257,1129,29,3417
POA4301,5,10,0,5,5,13,12,14,38,641,455,141,1239,84,75,167,1405,934,25,2367
POA4303,0,0,0,0,0,0,0,6,5,55,41,11,108,16,10,25,132,161,3,294
POA4304,0,3,0,0,0,3,12,13,24,282,211,63,563,53,26,78,643,555,20,1212
POA4305,10,16,0,0,0,18,30,24,74,1194,791,248,2233,122,109,233,2469,1682,43,4198
POA4306,3,11,0,0,0,13,7,10,27,606,344,116,1059,32,42,68,1126,489,20,1639
POA4307,0,3,0,0,0,3,0,0,3,19,18,3,37,0,0,0,37,21,0,54
POA4309,0,0,0,0,0,0,0,0,4,26,24,8,55,3,0,7,60,54,0,118
POA4310,0,0,0,0,0,0,0,0,0,53,42,3,104,3,0,6,109,100,6,216
POA4311,0,0,0,0,0,0,0,4,7,98,84,24,207,18,8,22,231,312,4,550
POA4312,0,0,0,0,0,0,0,4,4,11,20,0,30,0,0,0,33,49,5,87
POA4313,0,0,0,0,0,0,0,0,0,18,27,10,54,0,3,3,56,45,7,113
POA4314,0,0,0,0,0,0,0,10,7,15,24,6,37,0,0,9,46,81,8,130
POA4340,0,0,0,0,0,0,0,3,3,69,63,27,159,10,13,23,180,123,3,308
POA4341,0,0,0,0,0,0,9,0,18,171,160,43,373,10,29,46,417,380,0,801
POA4342,0,0,0,0,0,0,0,0,3,29,26,7,63,6,4,12,75,58,3,132
POA4343,0,0,0,0,0,0,0,5,4,118,111,36,261,14,16,28,283,209,12,504
POA4344,0,0,0,0,0,0,0,0,0,28,23,4,56,0,4,3,58,54,0,113
POA4346,0,0,0,0,0,0,0,0,0,5,15,8,20,0,0,0,23,18,0,44
POA4347,0,0,0,0,0,0,0,0,3,15,8,5,25,0,0,0,26,27,3,58
POA4350,11,24,3,0,3,24,31,33,96,1734,1320,191,3242,132,152,283,3526,2085,66,5676
POA4352,0,0,0,0,0,4,4,5,12,305,203,28,534,17,19,29,565,250,9,825
POA4353,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,6
POA4354,0,0,0,0,0,0,0,0,0,15,13,3,34,0,0,0,36,22,0,54
POA4355,0,0,0,0,0,0,0,3,8,23,22,5,49,0,6,10,60,53,3,114
POA4356,0,0,0,0,0,0,4,0,3,59,56,8,125,0,5,8,128,57,0,190
POA4357,0,0,0,0,0,0,0,0,0,25,16,6,46,0,5,4,49,39,0,84
POA4358,0,0,0,0,0,0,0,0,0,37,31,7,76,0,3,0,78,37,0,121
POA4359,0,0,0,0,0,0,3,0,0,12,3,0,16,0,4,4,18,16,3,42
POA4360,0,0,0,0,0,0,0,0,0,7,8,0,11,0,0,0,11,12,0,23
POA4361,0,0,0,0,0,0,0,0,0,30,20,3,52,0,4,6,59,48,0,115
POA4362,0,0,0,0,0,0,0,0,4,21,32,3,63,4,0,4,61,35,0,99
POA4363,0,0,0,0,0,0,0,0,0,3,7,0,12,0,0,0,13,10,0,26
POA4364,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,7,0,9
POA4365,0,0,0,0,0,0,0,0,0,8,5,0,10,0,0,0,12,18,4,33
POA4370,0,0,0,0,0,5,6,14,23,244,218,36,492,30,29,56,554,392,14,957
POA4371,0,0,0,0,0,0,0,0,0,5,3,0,11,0,0,0,11,6,0,19
POA4372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
POA4373,0,0,0,0,0,0,0,0,0,4,7,0,12,4,0,4,15,19,0,41
POA4374,0,0,0,0,0,0,0,0,0,4,3,0,7,0,0,0,7,7,0,18
POA4375,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,3,3,0,9
POA4376,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,4,9,0,11
POA4377,0,0,0,0,0,0,0,0,0,6,3,0,7,0,0,0,7,9,0,13
POA4378,0,0,0,0,0,0,0,0,0,3,3,0,9,0,0,0,9,6,0,21
POA4380,0,0,0,0,0,3,3,3,4,62,84,10,155,4,8,14,173,136,3,308
POA4381,0,0,0,0,0,0,0,0,0,3,11,0,13,0,0,0,13,9,0,27
POA4382,0,0,0,0,0,0,0,0,0,9,0,0,6,0,0,0,6,6,0,15
POA4383,0,0,0,0,0,0,0,0,0,6,7,0,13,5,0,5,18,13,0,31
POA4384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4385,0,0,0,0,0,0,0,4,0,6,3,3,13,3,0,3,12,26,4,38
POA4387,0,0,0,0,0,0,0,0,0,9,23,0,32,3,3,7,34,34,3,81
POA4388,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,3,4,15,0,14
POA4390,0,0,0,0,0,0,0,0,6,85,71,14,170,10,3,13,178,61,4,249
POA4400,0,0,0,0,0,0,0,0,0,23,17,3,43,7,0,9,52,34,0,86
POA4401,4,6,0,0,0,6,0,4,10,80,73,16,165,14,3,15,184,133,11,329
POA4402,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,6,11,0,11
POA4403,0,0,0,0,0,0,0,0,0,10,0,0,15,0,0,0,15,8,0,24
POA4404,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,7
POA4405,0,4,0,0,0,4,3,10,14,176,156,33,363,14,21,39,400,267,10,679
POA4406,0,0,0,0,0,0,0,0,0,18,10,0,28,0,0,0,27,23,0,46
POA4407,0,0,0,0,0,0,0,0,0,3,5,0,5,0,0,0,9,0,0,14
POA4408,0,0,0,0,0,0,0,0,0,9,0,0,10,0,0,4,13,9,0,18
POA4410,0,0,0,0,0,0,0,0,0,5,7,5,17,0,4,4,15,23,6,43
POA4411,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,9,3,0,14
POA4412,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,5
POA4413,0,0,0,0,0,0,0,5,5,91,68,10,172,9,0,10,186,150,8,343
POA4415,0,0,0,0,0,0,4,0,4,31,17,5,56,0,0,0,55,35,0,90
POA4416,0,0,0,0,0,0,0,0,0,6,0,0,10,0,0,0,10,7,0,15
POA4417,0,0,0,0,0,0,0,0,0,0,8,0,13,0,0,0,13,10,0,26
POA4418,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,5,0,0,4
POA4419,0,0,0,0,0,0,0,0,0,5,6,0,9,0,0,0,10,15,0,23
POA4420,0,0,0,0,0,0,0,3,3,7,0,0,16,0,0,0,14,8,3,23
POA4421,0,0,0,0,0,0,0,3,4,14,20,0,35,0,8,9,44,68,3,112
POA4422,0,0,0,0,0,0,0,0,0,7,0,0,5,0,0,0,9,0,0,9
POA4423,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,6
POA4424,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,4
POA4425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7
POA4426,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,5,0,0,9
