POA_CODE_2021,Sme_Usl_ad_1_yr_ago_as_2021_M,Sme_Usl_ad_1_yr_ago_as_2021_F,Sme_Usl_ad_1_yr_ago_as_2021_P,Dif_Usl_ad_1_yr_ago_Sme_SA2_M,Dif_Usl_ad_1_yr_ago_Sme_SA2_F,Dif_Usl_ad_1_yr_ago_Sme_SA2_P,Dif_Us_ad_1_ago_Dif_SA2_NSW_M,Dif_Us_ad_1_ago_Dif_SA2_NSW_F,Dif_Us_ad_1_ago_Dif_SA2_NSW_P,Dif_Us_ad_1_ago_Dif_SA2_Vic_M,Dif_Us_ad_1_ago_Dif_SA2_Vic_F,Dif_Us_ad_1_ago_Dif_SA2_Vic_P,Dif_Us_ad_1_ago_Dif_SA2_Qld_M,Dif_Us_ad_1_ago_Dif_SA2_Qld_F,Dif_Us_ad_1_ago_Dif_SA2_Qld_P,Dif_Us_ad_1_ago_Dif_SA2_SA_M,Dif_Us_ad_1_ago_Dif_SA2_SA_F,Dif_Us_ad_1_ago_Dif_SA2_SA_P,Dif_Us_ad_1_ago_Dif_SA2_WA_M,Dif_Us_ad_1_ago_Dif_SA2_WA_F,Dif_Us_ad_1_ago_Dif_SA2_WA_P,Dif_Us_ad_1_ago_Dif_SA2_Tas_M,Dif_Us_ad_1_ago_Dif_SA2_Tas_F,Dif_Us_ad_1_ago_Dif_SA2_Tas_P,Dif_Us_ad_1_ago_Dif_SA2_NT_M,Dif_Us_ad_1_ago_Dif_SA2_NT_F,Dif_Us_ad_1_ago_Dif_SA2_NT_P,Dif_Us_ad_1_ago_Dif_SA2_ACT_M,Dif_Us_ad_1_ago_Dif_SA2_ACT_F,Dif_Us_ad_1_ago_Dif_SA2_ACT_P,Dif_Us_ad_1_ago_Dif_SA2_OT_M,Dif_Us_ad_1_ago_Dif_SA2_OT_F,Dif_Us_ad_1_ago_Dif_SA2_OT_P,Dif_Us_ad_1_ago_Dif_SA2_Tot_M,Dif_Us_ad_1_ago_Dif_SA2_Tot_F,Dif_Us_ad_1_ago_Dif_SA2_Tot_P,Difnt_Usl_add_1_yr_ago_OS_M,Difnt_Usl_add_1_yr_ago_OS_F,Difnt_Usl_add_1_yr_ago_OS_P,Difnt_Usl_add_1_yr_ago_Ns_M,Difnt_Usl_add_1_yr_ago_Ns_F,Difnt_Usl_add_1_yr_ago_Ns_P,Difnt_Usl_add_1_yr_ago_Tot_M,Difnt_Usl_add_1_yr_ago_Tot_F,Difnt_Usl_add_1_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
POA2118,11265,11526,22782,356,361,716,1475,1406,2878,39,33,75,15,25,44,9,17,24,7,10,16,3,0,8,5,9,8,6,3,9,0,0,0,1563,1501,3067,168,175,342,30,18,48,2118,2052,4168,348,372,718,13726,13947,27674
POA2119,5034,5691,10724,121,113,233,420,466,886,12,9,21,8,5,9,0,0,0,4,0,6,5,6,6,0,0,0,0,3,9,0,0,0,447,485,933,35,58,92,7,4,14,606,667,1276,175,195,373,5824,6552,12371
POA2120,8811,9126,17942,223,246,467,855,817,1670,20,14,29,9,14,22,6,3,13,0,0,0,0,0,0,0,4,7,3,0,8,0,0,0,893,852,1748,95,113,205,10,3,13,1217,1209,2430,232,221,456,10261,10560,20828
POA2121,12993,13763,26753,627,661,1287,2047,2128,4176,45,41,87,41,41,80,11,13,27,5,8,17,0,0,3,0,0,0,9,13,16,0,0,0,2162,2240,4398,286,320,606,26,20,41,3099,3244,6339,399,411,812,16486,17411,33902
POA2122,11882,12636,24519,619,663,1281,1674,1664,3347,53,34,85,27,26,55,8,10,18,15,5,21,6,6,5,6,4,4,18,5,21,0,0,0,1798,1756,3558,188,185,374,43,31,74,2652,2633,5282,560,555,1111,15098,15822,30917
POA2125,7203,7451,14649,113,99,215,606,566,1175,10,9,17,3,7,14,0,3,3,4,0,3,0,0,0,0,0,0,3,0,3,0,0,0,634,591,1224,51,49,105,6,4,11,808,745,1550,159,140,299,8163,8336,16499
POA2126,8202,8421,16623,161,151,314,663,661,1325,11,13,24,6,6,10,7,6,6,4,3,10,0,0,0,0,0,0,0,0,3,0,0,0,686,687,1374,99,79,184,14,5,15,961,922,1883,199,282,482,9369,9627,18988
POA2127,7549,7829,15379,719,791,1505,2091,2130,4219,55,56,118,41,59,100,15,9,23,15,6,21,5,3,14,6,0,5,12,10,23,0,0,0,2248,2289,4530,179,216,393,29,17,48,3175,3301,6476,453,481,934,11174,11611,22786
POA2128,896,825,1720,45,38,80,152,143,290,6,0,7,4,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,145,303,5,3,10,0,5,4,207,193,405,1194,246,1437,2299,1266,3563
POA2130,2571,2858,5427,90,111,202,509,614,1128,8,9,21,9,15,21,5,9,12,0,4,4,0,0,0,0,0,0,0,7,7,0,0,0,536,657,1192,32,30,59,15,13,28,665,813,1479,168,131,300,3402,3803,7206
POA2131,8195,8624,16822,468,502,973,1798,1786,3585,42,28,73,11,19,35,8,0,5,5,5,11,0,5,13,3,4,9,7,5,15,0,0,0,1878,1866,3737,129,144,277,40,27,66,2515,2539,5054,464,446,913,11178,11606,22782
POA2132,4214,4624,8835,81,89,168,481,543,1016,8,16,22,7,12,21,0,0,0,0,0,6,0,0,0,0,0,3,0,0,4,0,0,3,500,578,1075,48,44,88,5,0,5,635,710,1346,213,241,454,5060,5574,10638
POA2133,4434,4853,9288,124,107,231,404,425,832,6,3,6,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,7,3,6,0,0,0,421,437,857,21,19,42,8,6,10,572,570,1137,194,195,385,5203,5612,10819
POA2134,5697,6090,11792,553,556,1106,1729,1791,3519,56,52,106,16,19,40,4,3,14,6,4,10,10,4,11,0,0,0,13,8,25,0,0,0,1839,1888,3725,159,171,323,60,47,108,2606,2657,5270,523,497,1019,8831,9246,18078
POA2135,9448,9416,18864,881,612,1496,1869,1689,3555,37,36,74,31,28,63,8,6,12,6,3,10,6,5,8,5,0,4,9,8,17,0,0,0,1973,1772,3741,168,162,336,80,35,114,3107,2586,5690,609,569,1180,13158,12576,25733
POA2136,3052,3224,6274,67,58,125,411,418,829,6,7,10,0,4,3,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,429,858,27,31,59,12,10,14,524,530,1056,161,198,363,3735,3948,7689
POA2137,10822,11724,22547,465,491,957,1256,1282,2535,59,45,100,29,28,58,3,7,12,5,11,17,3,0,6,4,0,5,6,10,13,0,0,0,1373,1382,2746,92,97,187,25,31,51,1951,1998,3946,495,483,976,13267,14201,27473
POA2138,6578,6925,13501,519,581,1099,1594,1714,3313,50,60,106,22,33,56,7,3,12,10,5,20,9,4,13,0,3,3,16,15,29,0,0,0,1710,1845,3555,191,199,387,26,19,50,2453,2642,5090,424,410,840,9456,9974,19432
POA2140,7066,6566,13630,853,712,1560,1793,1552,3344,75,64,134,38,39,81,11,10,19,5,10,17,14,3,17,0,0,0,12,8,21,3,0,3,1953,1683,3639,195,214,406,59,37,92,3055,2649,5702,644,485,1134,10765,9704,20467
POA2141,12320,11710,24025,849,776,1622,2166,2001,4162,48,32,86,20,23,51,3,11,13,0,5,8,0,0,0,0,0,4,7,3,9,0,0,0,2253,2086,4334,180,188,371,84,61,138,3362,3107,6471,920,637,1552,16597,15456,32052
POA2142,10586,9724,20308,637,525,1163,1744,1461,3204,55,33,90,27,29,55,23,12,31,5,3,11,3,5,3,5,5,5,3,0,7,0,0,0,1858,1549,3404,143,145,282,56,28,86,2697,2241,4937,1314,1028,2343,14591,12999,27588
POA2143,4076,3989,8072,98,89,187,421,375,793,6,4,6,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,430,381,808,31,56,86,10,5,15,568,530,1099,231,242,479,4882,4769,9650
POA2144,15473,13275,28748,1244,864,2110,2404,1818,4218,67,30,99,21,13,30,11,11,20,8,6,17,9,6,17,9,4,16,5,3,8,0,0,0,2533,1893,4425,268,259,533,136,68,206,4184,3082,7269,1603,1238,2839,21258,17597,38854
POA2145,33736,33737,67469,1517,1347,2862,4632,4259,8887,144,86,226,64,64,128,14,16,35,7,11,17,13,6,21,9,4,13,28,38,64,0,0,0,4906,4489,9398,528,606,1135,92,84,176,7049,6532,13580,2689,2562,5248,43470,42827,86297
POA2146,7836,7839,15675,242,223,473,976,860,1830,32,18,52,12,8,24,3,0,7,3,3,6,0,0,0,0,0,0,6,4,12,0,0,0,1030,899,1928,70,68,142,20,20,42,1370,1216,2583,484,446,932,9692,9499,19185
POA2147,15400,15387,30779,322,304,626,1555,1582,3136,28,26,55,22,21,39,0,5,5,6,3,14,0,0,3,3,0,5,0,0,9,0,0,0,1619,1643,3259,119,107,230,35,27,59,2092,2085,4174,971,937,1906,18462,18408,36867
POA2148,26800,26469,53266,831,804,1636,3414,3302,6716,88,61,152,45,51,98,11,7,19,7,10,17,4,5,9,10,5,14,17,10,26,0,0,0,3601,3450,7055,237,286,526,83,70,146,4750,4616,9367,1983,1919,3902,33532,32998,66532
POA2150,11709,10965,22670,1358,1151,2513,3111,2707,5816,147,89,239,62,71,133,19,20,40,12,17,31,4,10,15,7,0,9,15,10,27,0,0,0,3381,2927,6307,475,509,988,55,52,110,5277,4639,9915,1139,988,2127,18125,16590,34713
POA2151,8324,8569,16896,336,323,656,1003,1018,2023,34,31,64,13,25,40,4,3,10,3,5,7,0,0,3,0,0,3,8,4,14,0,0,0,1076,1088,2165,97,96,194,23,20,39,1534,1533,3069,490,524,1016,10345,10628,20970
POA2152,4351,4808,9163,139,153,297,537,571,1110,13,3,11,4,7,8,0,3,3,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,560,590,1149,35,24,58,4,11,17,743,783,1520,202,247,448,5295,5840,11132
POA2153,25852,26717,52569,579,649,1223,2873,2938,5810,47,55,100,35,39,79,23,24,50,15,13,23,8,8,14,0,0,0,12,16,26,0,0,0,3010,3087,6098,260,277,544,25,38,65,3875,4054,7932,722,807,1531,30453,31577,62033
POA2154,16724,17845,34565,219,212,427,1843,1928,3775,30,20,48,20,16,43,3,4,13,8,7,12,0,4,8,0,3,3,11,3,16,0,0,0,1918,1999,3920,194,207,398,16,21,38,2340,2440,4781,544,684,1226,19608,20968,40574
POA2155,29974,30789,60768,684,725,1404,4735,5000,9734,76,73,151,50,52,99,16,11,25,20,21,43,5,0,3,3,0,8,17,15,36,0,0,0,4925,5178,10109,333,335,670,45,52,97,5983,6294,12276,939,817,1757,36903,37894,74798
POA2156,5895,5898,11790,64,96,161,471,478,953,3,6,12,0,3,7,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,481,492,977,21,26,49,15,17,31,580,629,1215,150,171,320,6631,6698,13330
POA2157,1720,1680,3401,57,58,118,177,189,371,0,0,4,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,197,379,8,11,19,0,0,0,250,263,520,49,42,91,2026,1979,4009
POA2158,3789,3900,7688,78,77,152,364,348,713,4,0,4,4,4,15,0,0,0,6,0,5,0,0,0,0,0,0,0,6,0,0,0,0,373,361,735,17,27,52,7,7,11,482,470,950,135,103,237,4402,4470,8872
POA2159,2191,2216,4409,36,32,60,211,201,409,4,4,7,0,5,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,213,211,424,9,7,19,0,0,0,256,249,506,100,93,195,2542,2568,5111
POA2160,15270,15093,30363,540,484,1027,1765,1614,3377,34,30,63,23,16,39,10,12,18,3,3,5,15,12,23,4,5,6,9,4,12,0,0,0,1856,1695,3553,189,186,373,52,39,98,2638,2412,5049,1795,1590,3385,19706,19091,38799
POA2161,13734,13366,27106,396,370,769,1288,1174,2467,27,20,47,19,13,37,22,13,30,12,4,14,6,12,16,0,0,0,3,0,4,0,0,0,1380,1237,2615,121,116,242,31,27,52,1926,1748,3679,1580,1497,3075,17248,16614,33859
POA2162,8160,8238,16401,222,201,426,651,650,1310,11,6,20,0,3,4,0,0,3,3,0,8,0,0,0,0,0,0,4,0,4,0,0,0,675,668,1342,66,79,147,14,18,36,979,974,1950,863,844,1704,10005,10055,20054
POA2163,3984,3899,7884,61,65,128,409,387,798,12,6,14,0,4,3,0,0,0,3,0,3,0,0,0,0,0,0,4,0,6,0,0,0,420,398,819,31,19,53,7,9,19,527,495,1019,975,542,1514,5487,4935,10420
POA2164,8827,9076,17901,206,235,440,746,767,1517,12,7,15,3,7,10,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,766,780,1544,59,59,119,18,18,34,1047,1099,2145,513,497,1008,10384,10666,21050
POA2165,18395,19034,37422,528,546,1080,1374,1334,2711,48,42,88,13,12,28,4,0,4,4,8,11,4,5,7,0,0,0,3,5,4,0,0,0,1459,1401,2860,107,128,237,38,27,64,2133,2105,4235,1470,1470,2942,21994,22604,44597
POA2166,22028,22712,44741,714,756,1475,1668,1709,3373,26,27,57,14,17,34,13,11,24,8,0,9,0,0,0,0,0,0,4,0,4,0,0,0,1733,1765,3500,187,242,432,39,40,81,2683,2806,5483,1759,1742,3503,26467,27257,53727
POA2167,4253,4321,8580,64,75,135,389,410,795,11,4,16,11,8,14,0,0,7,0,0,0,0,0,0,0,0,0,9,3,5,0,0,0,410,425,842,32,34,67,8,9,19,512,548,1065,298,448,744,5074,5319,10390
POA2168,18677,19118,37794,264,289,553,1327,1434,2759,19,17,43,13,17,31,6,4,9,0,0,3,0,0,0,0,0,3,4,3,8,0,0,0,1379,1483,2866,96,110,211,48,32,83,1785,1924,3711,1496,1475,2970,21952,22522,44471
POA2170,45651,46548,92196,1104,1202,2297,4547,4676,9218,73,63,134,62,64,124,26,17,41,22,19,34,6,11,22,4,9,14,9,11,23,0,0,0,4744,4875,9622,332,353,685,93,78,176,6272,6503,12782,3997,3980,7980,55924,57035,112955
POA2171,16916,17015,33938,173,156,328,1262,1385,2644,26,22,46,24,26,49,0,3,4,3,6,11,0,0,0,5,6,12,0,4,4,0,0,0,1318,1457,2775,53,53,106,13,8,21,1550,1678,3231,637,632,1271,19111,19332,38440
POA2172,1310,1265,2580,22,36,58,56,53,109,4,0,7,7,3,11,6,0,9,0,3,9,0,3,5,5,5,14,3,0,4,0,0,0,81,74,159,9,6,16,0,0,5,115,123,232,24,26,44,1439,1418,2855
POA2173,6061,6004,12068,195,183,382,459,422,887,45,24,67,137,72,206,18,5,31,17,7,29,7,3,9,21,8,32,37,21,57,0,0,0,747,568,1315,33,36,68,14,10,19,990,790,1782,312,183,500,7367,6978,14349
POA2174,4417,4508,8924,78,74,152,988,986,1979,12,17,28,11,13,24,4,6,4,5,0,0,3,4,5,3,3,6,0,0,4,0,0,0,1028,1022,2048,40,48,84,14,11,21,1154,1155,2309,306,303,602,5876,5966,11837
POA2175,792,782,1574,0,0,0,38,40,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,40,77,6,0,3,0,0,0,42,46,86,63,59,119,893,882,1780
POA2176,21412,22240,43652,297,291,586,1386,1518,2910,33,33,62,9,15,20,3,0,0,7,3,14,0,0,0,0,0,0,0,3,10,0,0,0,1444,1569,3012,98,81,171,27,28,47,1853,1966,3822,1041,1023,2072,24313,25232,49544
POA2177,7162,7611,14774,121,114,242,557,546,1099,0,4,4,17,6,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580,557,1136,29,35,65,12,16,26,744,724,1471,382,394,775,8287,8728,17015
POA2178,1877,1750,3628,23,14,32,99,116,213,3,3,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,118,222,0,0,4,7,0,9,135,134,270,129,108,239,2139,1996,4131
POA2179,5523,5595,11117,97,85,179,1720,1764,3482,27,14,44,22,18,36,0,0,4,0,0,0,0,0,0,0,0,0,3,3,7,0,0,0,1776,1802,3578,42,53,95,19,14,38,1936,1960,3893,494,365,860,7954,7917,15874
POA2190,11302,11472,22772,213,212,426,905,895,1803,10,6,22,7,12,17,5,6,8,4,3,5,3,0,4,0,0,0,3,0,4,0,0,0,938,920,1859,93,61,152,27,29,59,1264,1224,2494,976,985,1961,13549,13682,27227
POA2191,2722,2865,5586,56,52,106,223,227,456,3,3,8,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,234,468,11,9,22,9,8,12,298,301,600,149,135,291,3177,3304,6479
POA2192,5300,5285,10583,193,199,390,671,600,1276,12,7,20,6,5,10,0,0,0,0,0,3,0,0,0,0,3,5,0,4,5,0,0,0,692,622,1316,54,53,107,7,13,19,949,883,1831,621,587,1204,6865,6752,13623
POA2193,7012,7259,14275,235,225,453,929,960,1890,12,16,25,3,11,19,3,0,3,3,3,10,0,0,4,6,0,9,0,4,4,0,0,0,961,997,1960,54,67,131,25,11,29,1272,1299,2569,366,365,727,8653,8918,17570
POA2194,9911,9376,19287,563,511,1080,1575,1486,3064,23,16,45,16,10,24,13,7,17,3,3,8,5,7,12,0,0,3,7,13,24,0,0,0,1652,1542,3197,129,125,253,37,23,57,2389,2199,4588,1060,924,1986,13358,12503,25859
POA2195,10740,9423,20168,922,590,1511,1164,878,2041,46,21,71,20,17,38,9,7,19,6,6,10,0,0,0,7,10,15,6,8,14,0,0,0,1259,948,2209,171,198,373,52,11,66,2401,1750,4149,1289,1040,2330,14433,12218,26652
POA2196,14036,13723,27762,317,265,584,1303,1225,2531,26,11,36,11,15,21,6,0,11,13,3,17,0,0,7,0,0,0,5,7,16,0,0,0,1368,1264,2631,129,104,229,36,16,53,1849,1658,3511,1049,1031,2079,16938,16412,33346
POA2197,4028,4175,8200,103,97,202,329,294,626,5,0,8,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342,302,642,37,28,62,14,17,27,487,445,938,428,418,840,4936,5037,9976
POA2198,3914,4062,7974,107,71,175,316,315,629,0,6,5,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317,318,636,18,14,36,4,6,13,443,412,854,448,428,877,4804,4898,9709
POA2199,7965,8036,16005,142,147,288,727,775,1505,8,3,9,8,6,16,0,0,0,3,3,4,0,0,0,3,4,10,4,0,4,0,0,0,751,791,1543,53,67,125,39,15,50,986,1024,2011,690,657,1343,9644,9713,19358
POA2200,18456,18720,37176,597,655,1251,2295,2184,4483,44,27,66,23,31,49,11,15,19,5,0,3,0,3,10,0,5,5,8,3,9,0,0,0,2383,2260,4644,223,279,508,53,48,101,3257,3253,6510,1762,1807,3567,23480,23780,47257
POA2203,5090,5497,10590,217,240,456,824,1004,1832,15,29,44,10,22,33,0,4,0,7,0,10,0,0,0,4,0,5,4,8,12,0,0,0,869,1071,1932,56,48,99,10,15,28,1151,1366,2519,340,345,681,6578,7211,13790
POA2204,9874,10331,20207,299,326,627,1782,1880,3665,59,50,105,21,31,55,4,3,7,10,14,22,8,6,15,0,4,3,15,17,33,0,0,0,1900,2004,3905,114,123,237,59,45,106,2377,2493,4870,641,563,1206,12893,13394,26283
POA2205,8296,8169,16463,688,623,1307,2393,2321,4716,69,44,116,25,28,54,15,3,22,10,4,16,5,0,8,3,0,4,11,20,33,0,0,0,2527,2432,4957,183,195,381,49,47,90,3450,3294,6742,991,802,1792,12731,12260,24994
POA2206,8317,8566,16882,140,167,311,652,621,1270,10,8,20,4,3,13,3,0,3,0,3,4,0,0,0,0,0,3,5,5,7,0,0,0,679,648,1320,53,45,102,7,5,15,884,871,1752,400,495,893,9601,9926,19524
POA2207,11557,12160,23722,206,188,401,1093,1140,2230,9,11,27,14,17,31,0,0,0,0,3,3,0,0,0,0,0,0,7,5,10,0,0,0,1132,1174,2306,77,70,146,30,20,55,1446,1454,2903,717,706,1429,13726,14328,28051
POA2208,5415,5705,11115,86,79,168,457,465,919,4,7,13,3,3,8,0,0,0,0,0,0,0,8,7,4,0,4,0,0,0,0,0,0,471,477,947,30,32,61,10,3,12,594,602,1193,225,249,471,6231,6548,12779
POA2209,6443,6726,13167,136,156,295,721,696,1416,4,7,10,5,3,10,0,0,7,4,5,7,0,0,0,0,4,4,0,0,0,0,0,0,742,713,1451,47,51,93,11,8,21,931,926,1858,322,341,664,7696,7989,15688
POA2210,13423,14027,27450,308,308,618,1300,1298,2605,22,8,29,19,17,36,8,8,13,0,9,4,0,0,0,0,0,0,8,3,13,0,0,0,1358,1346,2709,100,115,216,48,44,90,1819,1818,3632,893,957,1851,16140,16800,32935
POA2211,7216,7576,14788,126,117,243,744,732,1472,11,8,21,5,6,9,4,0,9,0,5,5,0,0,0,3,5,0,0,3,3,0,0,0,771,754,1524,35,28,65,7,8,20,938,913,1850,399,388,785,8551,8872,17425
POA2212,6838,7226,14063,137,123,260,754,780,1536,13,8,21,5,3,9,7,3,12,0,3,0,0,0,5,3,3,10,0,3,0,0,0,0,788,808,1594,44,44,83,16,11,33,983,986,1970,422,519,945,8245,8737,16980
POA2213,9656,10115,19778,182,190,368,931,963,1893,20,12,30,8,8,10,4,0,7,0,0,0,0,0,0,0,3,4,0,0,8,0,0,0,964,991,1962,33,40,78,12,4,20,1198,1235,2430,381,414,791,11230,11765,22996
POA2214,1786,1862,3646,12,8,27,112,112,220,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,113,224,3,4,9,0,3,8,133,133,264,57,40,97,1978,2035,4009
POA2216,10618,10617,21231,768,604,1372,1512,1458,2972,20,14,35,18,22,38,4,4,8,9,3,11,0,0,9,5,0,3,8,0,9,0,0,0,1575,1509,3087,151,151,305,46,39,87,2540,2307,4845,844,774,1617,14001,13690,27699
POA2217,10559,10950,21512,567,532,1099,1796,1791,3589,24,25,52,26,21,44,7,10,19,5,3,11,10,5,13,9,7,10,7,9,12,0,0,0,1872,1866,3740,128,138,274,46,22,68,2617,2562,5180,759,857,1615,13934,14371,28302
POA2218,6378,6429,12811,257,239,495,958,852,1809,14,16,29,11,11,22,5,5,10,0,0,0,7,0,10,4,0,5,0,0,4,0,0,0,994,890,1884,60,82,145,13,5,25,1327,1219,2551,338,317,656,8046,7970,16017
POA2219,5387,5971,11358,165,181,344,483,524,1006,7,17,20,4,11,13,0,0,0,4,0,5,0,0,0,0,0,3,0,0,0,0,0,0,496,552,1048,39,34,69,6,9,15,704,778,1479,366,415,781,6454,7160,13616
POA2220,12307,12607,24919,827,756,1582,2521,2300,4819,39,30,71,25,23,49,8,7,22,5,3,8,8,11,22,3,10,13,11,8,17,0,0,0,2629,2388,5021,215,207,422,80,39,121,3755,3388,7146,683,706,1388,16745,16704,33452
POA2221,7158,7540,14691,135,142,274,565,583,1148,5,0,5,0,4,14,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,577,602,1180,52,41,95,10,12,22,775,799,1572,314,342,656,8244,8676,16921
POA2222,4995,5142,10141,170,167,341,617,612,1231,8,5,18,0,0,3,0,0,0,6,3,3,0,3,3,0,0,0,0,0,0,0,0,0,636,629,1265,44,47,93,21,8,32,873,861,1735,275,363,641,6148,6363,12512
POA2223,8695,9110,17807,254,282,539,961,980,1941,13,15,23,5,15,20,3,7,9,3,5,6,0,5,5,0,0,4,4,3,7,0,0,0,991,1024,2007,56,42,104,14,10,27,1312,1364,2678,321,397,717,10332,10874,21209
POA2224,5977,6381,12364,148,140,288,512,568,1078,8,6,19,16,9,27,0,0,0,3,0,3,0,0,0,4,3,8,0,4,9,0,0,0,546,591,1143,31,36,68,3,7,18,737,779,1510,264,283,551,6978,7445,14417
POA2225,2437,2480,4914,59,80,142,137,141,284,3,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,150,145,291,24,19,45,0,3,9,233,246,479,52,58,116,2719,2779,5502
POA2226,5512,5672,11185,128,121,252,459,481,935,0,0,0,4,5,9,3,4,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,474,485,963,28,32,64,3,12,11,641,651,1291,210,222,431,6361,6540,12903
POA2227,6355,6623,12974,144,135,278,664,719,1384,8,7,16,4,11,16,0,0,3,0,3,5,0,0,0,0,0,0,4,5,11,0,0,0,685,749,1432,32,30,61,14,9,21,871,921,1792,203,214,412,7432,7749,15176
POA2228,8033,8716,16745,250,282,528,1127,1227,2354,6,8,19,18,23,33,8,13,19,0,3,5,0,0,0,0,0,0,7,0,6,0,0,0,1164,1277,2437,57,59,118,16,21,37,1491,1636,3122,447,413,859,9964,10765,20731
POA2229,12217,12855,25078,294,338,635,1615,1605,3223,16,21,40,23,19,42,0,0,0,15,9,23,0,0,0,5,0,3,10,15,23,0,0,0,1691,1671,3361,89,77,163,16,8,19,2080,2097,4180,620,691,1309,14923,15643,30566
POA2230,11741,12118,23858,660,692,1352,1635,1746,3378,28,28,49,36,44,88,5,4,8,6,11,18,0,0,0,4,3,0,3,5,3,0,0,0,1719,1832,3554,108,118,221,29,33,64,2517,2681,5192,641,651,1292,14900,15446,30348
POA2231,1100,1101,2196,36,34,69,56,57,105,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,58,117,4,0,9,12,0,10,104,91,200,54,45,99,1251,1242,2489
POA2232,14090,14835,28924,419,460,883,1741,1808,3550,19,17,35,22,21,39,6,3,9,9,0,6,4,11,14,0,0,3,10,5,16,0,0,0,1805,1873,3676,54,89,143,30,29,57,2316,2451,4762,564,609,1168,16963,17892,34860
POA2233,12832,13440,26272,275,278,556,874,918,1794,7,14,22,7,4,19,0,0,0,3,5,7,0,3,4,0,0,0,0,0,3,0,0,0,900,947,1845,53,44,96,18,19,31,1252,1285,2532,350,446,791,14432,15168,29595
POA2234,13439,13790,27233,230,267,493,902,944,1843,5,7,17,10,10,22,0,0,0,0,0,0,0,0,0,0,0,0,4,6,6,0,0,0,919,970,1888,58,60,119,11,10,15,1221,1300,2527,289,301,594,14952,15399,30346
POA2250,27902,29439,57334,720,797,1516,3504,3603,7105,45,49,98,48,63,112,10,15,28,29,18,48,9,9,21,6,15,20,10,13,16,0,0,0,3657,3794,7452,145,154,295,98,75,170,4624,4820,9440,1702,1947,3647,34220,36201,70424
POA2251,13549,14707,28259,345,366,710,1371,1434,2805,13,18,29,24,18,36,5,0,7,4,5,9,0,0,0,3,6,10,3,8,5,0,0,0,1416,1493,2904,72,69,142,24,19,48,1856,1945,3802,615,729,1349,16026,17382,33413
POA2256,6168,6738,12905,146,196,344,680,735,1413,11,10,16,16,19,36,0,0,0,4,0,5,0,0,0,0,3,0,0,0,4,0,0,0,711,770,1484,26,31,59,31,17,50,918,1016,1938,501,545,1045,7579,8296,15881
POA2257,11657,12694,24353,566,591,1159,1169,1239,2408,31,28,57,25,46,65,3,5,4,4,3,11,9,7,20,3,7,12,0,0,0,0,0,0,1242,1337,2576,62,56,117,45,41,83,1914,2027,3943,872,940,1808,14443,15659,30104
POA2258,2222,2193,4413,21,24,50,217,239,459,0,6,6,6,0,5,0,0,0,3,5,3,0,0,0,0,0,0,4,0,6,0,0,0,232,248,479,6,7,14,5,4,6,266,289,560,119,108,225,2609,2589,5202
POA2259,25823,27148,52978,765,854,1620,3200,3381,6580,36,40,75,58,61,121,10,9,18,14,18,33,3,4,6,0,5,6,10,9,15,0,0,0,3332,3534,6862,91,95,185,105,80,189,4287,4564,8854,1746,1908,3652,31858,33625,65481
POA2260,10135,10545,20678,393,378,770,1322,1390,2712,25,27,51,17,27,48,3,3,5,9,8,20,5,3,10,3,0,5,12,4,18,0,0,0,1394,1466,2860,78,88,167,23,25,50,1886,1957,3844,534,543,1081,12560,13047,25605
POA2261,21294,22979,44276,681,779,1461,2375,2540,4923,32,32,59,44,50,92,3,3,8,9,8,21,0,4,8,0,5,11,0,8,14,0,0,0,2472,2654,5131,96,101,196,67,43,113,3318,3582,6897,1526,1775,3309,26144,28333,54479
