POA_CODE_2021,M_LPLFS_EFT_DC_0_4,M_LPLFS_EFT_DC_5_9,M_LPLFS_EFT_DC_10_12,M_LPLFS_EFT_DC_13_14,M_LPLFS_EFT_DC_15_17,M_LPLFS_EFT_DC_18_20,M_LPLFS_EFT_DC_21_24,M_LPLFS_EFT_T,M_LPLFS_EPT_DC_0_4,M_LPLFS_EPT_DC_5_9,M_LPLFS_EPT_DC_10_12,M_LPLFS_EPT_DC_13_14,M_LPLFS_EPT_DC_15_17,M_LPLFS_EPT_DC_18_20,M_LPLFS_EPT_DC_21_24,M_LPLFS_EPT_T,M_LPLFS_EAW_DC_0_4,M_LPLFS_EAW_DC_5_9,M_LPLFS_EAW_DC_10_12,M_LPLFS_EAW_DC_13_14,M_LPLFS_EAW_DC_15_17,M_LPLFS_EAW_DC_18_20,M_LPLFS_EAW_DC_21_24,M_LPLFS_EAW_T,M_LPLFS_HNS_DC_0_4,M_LPLFS_HNS_DC_5_9,M_LPLFS_HNS_DC_10_12,M_LPLFS_HNS_DC_13_14,M_LPLFS_HNS_DC_15_17,M_LPLFS_HNS_DC_18_20,M_LPLFS_HNS_DC_21_24,M_LPLFS_HNS_T,M_LPLFS_EW_T_DC_0_4,M_LPLFS_EW_T_DC_5_9,M_LPLFS_EW_T_DC_10_12,M_LPLFS_EW_T_DC_13_14,M_LPLFS_EW_T_DC_15_17,M_LPLFS_EW_T_DC_18_20,M_LPLFS_EW_T_DC_21_24,M_LPLFS_EW_T_T,M_LPLFS_ULFTW_DC_0_4,M_LPLFS_ULFTW_DC_5_9,M_LPLFS_ULFTW_DC_10_12,M_LPLFS_ULFTW_DC_13_14,M_LPLFS_ULFTW_DC_15_17,M_LPLFS_ULFTW_DC_18_20,M_LPLFS_ULFTW_DC_21_24,M_LPLFS_ULFTW_T,M_LPLFS_ULPTW_DC_0_4,M_LPLFS_ULPTW_DC_5_9,M_LPLFS_ULPTW_DC_10_12,M_LPLFS_ULPTW_DC_13_14,M_LPLFS_ULPTW_DC_15_17,M_LPLFS_ULPTW_DC_18_20,M_LPLFS_ULPTW_DC_21_24,M_LPLFS_ULPTW_T,M_LPLFS_U_T_DC_0_4,M_LPLFS_U_T_DC_5_9,M_LPLFS_U_T_DC_10_12,M_LPLFS_U_T_DC_13_14,M_LPLFS_U_T_DC_15_17,M_LPLFS_U_T_DC_18_20,M_LPLFS_U_T_DC_21_24,M_LPLFS_U_T_T,M_LPLFS_T_LF_DC_0_4,M_LPLFS_T_LF_DC_5_9,M_LPLFS_T_LF_DC_10_12,M_LPLFS_T_LF_DC_13_14,M_LPLFS_T_LF_DC_15_17,M_LPLFS_T_LF_DC_18_20,M_LPLFS_T_LF_DC_21_24,M_LPLFS_T_LF_T,M_LPLFS_NLF_DC_0_4,M_LPLFS_NLF_DC_5_9,M_LPLFS_NLF_DC_10_12,M_LPLFS_NLF_DC_13_14,M_LPLFS_NLF_DC_15_17,M_LPLFS_NLF_DC_18_20,M_LPLFS_NLF_DC_21_24,M_LPLFS_NLF_T,M_LPLFS_LFSNS_DC_0_4,M_LPLFS_LFSNS_DC_5_9,M_LPLFS_LFSNS_DC_10_12,M_LPLFS_LFSNS_DC_13_14,M_LPLFS_LFSNS_DC_15_17,M_LPLFS_LFSNS_DC_18_20,M_LPLFS_LFSNS_DC_21_24,M_LPLFS_LFSNS_T,M_LPLFS_T_DC_0_4,M_LPLFS_T_DC_5_9,M_LPLFS_T_DC_10_12,M_LPLFS_T_DC_13_14,M_LPLFS_T_DC_15_17,M_LPLFS_T_DC_18_20,M_LPLFS_T_DC_21_24,M_LPLFS_T_T,F_LPLFS_EFT_DC_0_4,F_LPLFS_EFT_DC_5_9,F_LPLFS_EFT_DC_10_12,F_LPLFS_EFT_DC_13_14,F_LPLFS_EFT_DC_15_17,F_LPLFS_EFT_DC_18_20,F_LPLFS_EFT_DC_21_24,F_LPLFS_EFT_T,F_LPLFS_EPT_DC_0_4,F_LPLFS_EPT_DC_5_9,F_LPLFS_EPT_DC_10_12,F_LPLFS_EPT_DC_13_14,F_LPLFS_EPT_DC_15_17,F_LPLFS_EPT_DC_18_20,F_LPLFS_EPT_DC_21_24,F_LPLFS_EPT_T,F_LPLFS_EAW_DC_0_4,F_LPLFS_EAW_DC_5_9,F_LPLFS_EAW_DC_10_12,F_LPLFS_EAW_DC_13_14,F_LPLFS_EAW_DC_15_17,F_LPLFS_EAW_DC_18_20,F_LPLFS_EAW_DC_21_24,F_LPLFS_EAW_T,F_LPLFS_HNS_DC_0_4,F_LPLFS_HNS_DC_5_9,F_LPLFS_HNS_DC_10_12,F_LPLFS_HNS_DC_13_14,F_LPLFS_HNS_DC_15_17,F_LPLFS_HNS_DC_18_20,F_LPLFS_HNS_DC_21_24,F_LPLFS_HNS_T,F_LPLFS_EW_T_DC_0_4,F_LPLFS_EW_T_DC_5_9,F_LPLFS_EW_T_DC_10_12,F_LPLFS_EW_T_DC_13_14,F_LPLFS_EW_T_DC_15_17,F_LPLFS_EW_T_DC_18_20,F_LPLFS_EW_T_DC_21_24,F_LPLFS_EW_T_T,F_LPLFS_ULFTW_DC_0_4,F_LPLFS_ULFTW_DC_5_9,F_LPLFS_ULFTW_DC_10_12,F_LPLFS_ULFTW_DC_13_14,F_LPLFS_ULFTW_DC_15_17,F_LPLFS_ULFTW_DC_18_20,F_LPLFS_ULFTW_DC_21_24,F_LPLFS_ULFTW_T,F_LPLFS_ULPTW_DC_0_4,F_LPLFS_ULPTW_DC_5_9,F_LPLFS_ULPTW_DC_10_12,F_LPLFS_ULPTW_DC_13_14,F_LPLFS_ULPTW_DC_15_17,F_LPLFS_ULPTW_DC_18_20,F_LPLFS_ULPTW_DC_21_24,F_LPLFS_ULPTW_T,F_LPLFS_U_T_DC_0_4,F_LPLFS_U_T_DC_5_9,F_LPLFS_U_T_DC_10_12,F_LPLFS_U_T_DC_13_14,F_LPLFS_U_T_DC_15_17,F_LPLFS_U_T_DC_18_20,F_LPLFS_U_T_DC_21_24,F_LPLFS_U_T_T,F_LPLFS_T_LF_DC_0_4,F_LPLFS_T_LF_DC_5_9,F_LPLFS_T_LF_DC_10_12,F_LPLFS_T_LF_DC_13_14,F_LPLFS_T_LF_DC_15_17,F_LPLFS_T_LF_DC_18_20,F_LPLFS_T_LF_DC_21_24,F_LPLFS_T_LF_T,F_LPLFS_NLF_DC_0_4,F_LPLFS_NLF_DC_5_9,F_LPLFS_NLF_DC_10_12,F_LPLFS_NLF_DC_13_14,F_LPLFS_NLF_DC_15_17,F_LPLFS_NLF_DC_18_20,F_LPLFS_NLF_DC_21_24,F_LPLFS_NLF_T,F_LPLFS_LFSNS_DC_0_4,F_LPLFS_LFSNS_DC_5_9,F_LPLFS_LFSNS_DC_10_12,F_LPLFS_LFSNS_DC_13_14,F_LPLFS_LFSNS_DC_15_17,F_LPLFS_LFSNS_DC_18_20,F_LPLFS_LFSNS_DC_21_24,F_LPLFS_LFSNS_T,F_LPLFS_T_DC_0_4,F_LPLFS_T_DC_5_9,F_LPLFS_T_DC_10_12,F_LPLFS_T_DC_13_14,F_LPLFS_T_DC_15_17,F_LPLFS_T_DC_18_20,F_LPLFS_T_DC_21_24,F_LPLFS_T_T,T_LPLFS_EFT_DC_0_4,T_LPLFS_EFT_DC_5_9,T_LPLFS_EFT_DC_10_12,T_LPLFS_EFT_DC_13_14,T_LPLFS_EFT_DC_15_17,T_LPLFS_EFT_DC_18_20,T_LPLFS_EFT_DC_21_24,T_LPLFS_EFT_T
POA3181,8,4,7,7,0,3,0,28,0,0,0,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,11,7,5,8,4,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,11,7,5,3,4,42,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,8,4,11,9,8,10,4,49,11,18,20,17,18,14,9,105,10,14,10,10,11,10,10,77,3,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,29,36,29,22,30,25,18,189,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,7,0,0,3,0,0,0,0,11,30,39,33,22,36,24,18,194,11,8,3,10,11,11,6,57,0,0,0,0,0,0,0,0,38,45,37,33,47,36,23,253,15,24,26,23,22,14,11,136
POA3182,5,5,0,9,5,6,3,39,0,5,0,0,5,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,9,8,10,8,48,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,10,8,3,9,10,13,8,56,0,0,0,0,5,0,0,12,0,0,0,0,0,0,0,0,9,12,9,9,17,18,8,69,9,19,19,20,17,18,11,119,10,24,12,7,10,8,11,84,0,4,6,0,0,4,0,15,0,0,0,0,0,0,0,4,21,52,37,29,26,31,18,216,4,0,0,0,3,0,0,4,0,4,0,0,0,3,0,8,8,4,0,0,6,3,0,16,23,51,37,29,33,33,21,238,22,11,9,11,3,5,5,68,0,0,0,0,0,0,0,0,43,65,49,42,36,41,26,308,15,23,26,29,22,25,16,153
POA3183,0,5,4,4,9,3,3,41,0,5,3,0,3,6,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,15,6,15,6,3,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,15,10,15,11,3,61,0,3,0,0,4,4,0,13,0,0,0,0,0,0,0,0,3,11,16,14,18,9,6,69,6,28,25,19,20,16,6,120,13,21,14,15,18,5,9,101,0,0,0,0,0,0,0,10,0,6,5,3,0,0,0,17,22,57,45,33,42,23,11,240,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,5,0,0,0,0,0,3,0,14,24,64,49,33,42,24,14,250,15,13,16,8,10,5,0,61,3,0,0,0,0,0,0,7,42,76,59,39,48,34,16,318,10,35,30,19,35,20,9,157
POA3184,0,12,11,15,11,3,0,52,0,0,4,0,0,0,0,12,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,15,18,14,7,7,0,64,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,15,20,14,7,7,0,66,0,3,0,0,6,0,3,7,0,0,0,0,0,0,0,0,0,16,23,14,15,8,5,78,22,30,21,22,22,9,10,131,17,38,15,7,12,9,3,100,9,6,0,0,0,8,3,14,3,0,0,0,0,0,0,6,41,69,33,31,32,22,14,246,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,0,4,4,0,0,0,0,6,41,72,40,31,32,23,14,253,8,14,11,9,9,7,8,66,0,0,0,0,0,0,0,0,49,90,49,42,44,33,16,323,20,43,37,35,29,10,11,182
POA3185,9,5,6,9,12,0,0,42,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,6,9,13,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,9,9,13,0,0,49,0,0,0,0,5,4,0,9,0,0,0,0,0,0,0,0,9,5,9,9,13,6,5,51,8,15,25,20,30,18,9,120,15,20,15,10,18,11,12,97,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,22,36,35,35,50,34,13,226,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,22,42,40,35,50,34,13,234,9,10,7,12,12,7,0,67,0,0,0,0,0,0,0,0,36,57,44,39,62,42,15,296,14,21,27,31,42,24,9,164
POA3186,12,20,13,4,14,16,7,87,0,0,0,5,5,0,0,13,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,16,22,16,11,15,10,9,103,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,22,17,9,15,10,10,108,0,0,0,5,6,4,3,17,0,0,0,0,0,0,0,0,16,22,17,12,24,21,13,123,7,20,30,22,53,46,25,204,14,30,26,26,29,18,26,174,4,5,0,4,0,0,0,17,0,0,4,0,0,0,0,5,29,57,63,52,83,66,52,403,0,3,0,3,0,0,0,3,0,4,0,0,4,0,0,10,0,3,5,3,4,3,0,14,29,59,68,50,90,68,52,415,15,28,37,28,19,28,8,165,0,0,0,0,0,0,0,0,39,91,102,84,114,93,62,581,20,36,47,28,70,55,33,291
POA3187,0,6,14,12,6,13,9,60,4,3,0,0,3,5,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,10,11,12,16,9,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,10,11,12,16,9,75,0,0,3,5,3,0,0,15,0,0,0,0,0,0,0,0,4,9,16,16,18,13,9,84,8,36,32,32,35,34,14,196,13,17,13,18,36,14,13,130,0,0,7,0,6,0,0,24,0,0,0,0,0,0,0,8,18,57,53,58,76,57,28,349,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,18,57,57,58,77,57,30,349,3,18,23,16,19,14,12,105,0,0,0,0,0,0,0,0,26,81,77,68,94,71,41,452,11,42,50,41,44,42,27,255
POA3188,4,14,10,10,16,4,5,58,0,4,3,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,14,15,8,16,7,6,69,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,17,16,11,20,10,6,80,4,3,0,0,6,0,4,17,0,0,0,0,0,0,0,0,5,18,17,14,18,13,12,95,9,24,25,20,37,31,13,150,15,26,34,25,38,20,10,168,0,0,0,3,0,0,0,7,0,0,0,0,4,0,0,3,23,52,58,45,71,52,30,328,0,3,0,0,0,5,0,8,0,4,4,0,4,0,0,12,0,6,7,4,3,4,0,18,23,53,58,48,80,58,28,346,21,29,16,15,26,9,7,130,0,0,5,0,0,0,0,4,43,81,77,66,107,68,41,484,15,36,34,24,49,36,17,208
POA3189,0,0,0,0,4,0,5,20,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,20,0,0,5,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,6,0,8,0,3,26,6,15,19,8,13,15,14,84,4,7,12,12,10,12,3,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,24,32,16,19,20,10,141,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,15,24,32,18,19,20,10,144,0,6,0,4,8,5,0,26,0,0,0,0,0,0,0,0,16,31,31,19,25,23,10,167,6,20,23,9,15,15,13,101
POA3190,0,8,7,9,7,6,0,28,0,3,0,0,4,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,10,6,9,0,42,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,9,6,11,11,7,0,46,0,5,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,16,7,11,14,7,0,60,10,28,26,15,38,20,8,135,4,23,15,13,18,17,8,98,8,0,0,0,0,3,0,14,0,0,0,3,0,5,0,7,21,55,46,26,53,40,15,262,0,3,0,0,0,0,4,12,0,5,0,0,0,0,0,5,0,7,0,0,0,0,4,18,23,62,50,30,55,43,19,274,18,21,8,12,11,6,4,82,0,0,0,0,0,0,0,3,43,79,57,38,70,47,24,359,10,29,23,21,46,19,12,166
POA3191,0,9,4,0,6,8,0,26,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,14,8,4,37,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,9,0,7,4,3,13,10,4,44,0,3,0,0,3,0,0,11,0,0,0,0,0,0,0,0,5,11,5,3,14,11,4,60,8,13,6,13,9,18,11,78,0,7,9,5,15,19,6,62,0,0,3,0,5,4,0,12,0,0,0,0,0,0,0,4,15,20,20,16,30,41,14,156,0,0,0,0,0,0,6,9,0,0,0,0,0,0,0,5,0,0,6,0,0,6,6,14,15,21,21,14,31,41,22,167,9,13,7,0,3,9,5,42,0,0,0,0,0,0,0,4,22,37,33,21,37,48,25,219,8,17,11,17,17,28,11,107
POA3192,4,14,12,16,18,13,8,85,4,4,3,3,10,3,0,29,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,7,20,18,25,24,17,8,110,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,3,7,23,11,26,24,18,7,116,0,7,0,0,4,0,0,12,0,0,0,0,0,0,0,0,7,24,18,28,29,19,7,134,17,44,42,36,50,35,13,241,33,63,46,38,44,27,18,267,10,8,3,0,5,0,0,21,0,0,0,0,0,0,0,0,59,116,87,72,100,68,29,534,0,0,0,0,0,3,0,7,0,6,3,0,0,0,0,11,0,6,3,0,0,0,0,10,56,123,88,72,104,70,29,543,19,39,17,19,27,14,4,145,0,0,0,0,0,0,0,3,80,164,108,90,133,78,37,692,22,66,50,49,70,47,20,325
POA3193,0,6,3,12,22,6,7,48,0,0,3,5,0,0,0,15,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,8,14,12,21,9,7,70,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,8,0,9,10,17,21,13,7,73,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,5,0,12,14,18,27,13,7,83,0,29,34,19,40,29,15,166,9,19,35,17,33,23,15,141,5,0,0,0,4,3,0,15,0,0,0,0,0,0,0,9,17,49,72,37,75,53,26,328,0,3,0,3,3,0,0,11,3,3,0,0,0,0,0,4,3,4,0,3,3,0,0,16,15,55,72,34,86,50,26,346,15,15,9,10,22,11,10,88,0,0,0,0,0,0,0,0,27,71,82,47,103,67,35,433,0,37,40,29,60,35,16,216
POA3194,7,10,3,11,11,9,5,51,0,4,0,0,0,0,0,13,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,16,15,12,15,11,5,70,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,13,15,12,14,11,5,69,0,0,0,0,3,0,3,10,0,0,0,0,0,0,0,0,8,16,13,12,19,12,9,78,16,33,34,31,26,26,12,169,12,31,27,19,12,14,4,113,0,0,0,3,5,3,0,7,4,0,0,0,0,0,0,3,29,65,56,50,44,42,19,299,0,0,0,0,3,0,0,3,0,3,3,0,0,0,0,6,0,3,6,0,3,0,0,13,29,66,63,48,45,41,19,312,13,21,13,7,9,4,3,65,0,0,0,0,0,0,0,3,40,89,70,59,56,47,19,379,17,45,38,33,36,35,14,227
POA3195,4,12,22,9,22,21,13,116,0,0,4,3,4,0,5,25,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,17,31,16,27,25,18,143,0,0,0,3,4,0,0,6,0,0,0,0,0,0,0,4,0,0,0,3,4,0,0,8,4,16,36,20,34,27,18,155,0,0,5,5,0,6,0,23,0,0,0,0,0,0,0,0,8,23,38,24,37,31,18,177,15,73,66,42,94,55,27,375,39,70,66,41,68,44,19,345,6,8,11,0,6,0,0,34,3,4,3,0,0,0,0,15,61,156,144,90,171,105,50,768,0,3,0,5,4,4,0,19,0,4,0,0,0,0,0,5,0,7,0,7,3,4,0,22,67,159,148,91,175,109,50,794,36,51,26,17,21,17,5,183,0,0,0,0,0,0,0,3,104,209,171,117,194,122,57,975,21,86,94,54,119,81,38,486
POA3196,9,20,25,13,23,8,5,99,0,6,4,0,4,5,0,14,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,23,27,18,27,11,3,119,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,11,0,3,0,3,3,0,0,11,9,29,28,15,25,11,3,128,0,3,3,3,0,4,3,15,0,0,0,0,0,0,0,0,9,28,32,23,31,12,6,141,18,42,50,35,68,29,28,275,32,83,48,42,51,22,3,283,13,7,0,0,0,5,0,25,0,0,0,0,0,0,0,4,66,132,96,77,124,55,34,592,0,0,0,0,0,0,0,7,6,7,3,5,0,3,0,24,12,8,3,5,0,0,0,32,75,143,100,80,130,61,36,619,50,72,20,24,31,11,5,214,0,0,0,0,0,0,0,5,121,219,122,104,158,73,41,834,27,62,70,55,95,39,32,375
POA3197,4,14,9,8,8,6,4,51,0,6,3,3,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,12,9,10,10,4,66,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,18,17,9,11,10,4,70,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,7,18,17,7,15,10,4,78,3,26,29,17,24,6,8,115,20,35,17,21,19,6,0,125,0,6,5,0,0,0,0,6,0,3,4,6,0,3,0,14,24,67,49,39,45,17,17,265,0,0,4,0,0,0,0,7,6,0,3,0,3,0,0,12,8,3,3,0,0,0,0,21,31,71,56,41,52,17,16,278,22,23,10,13,11,3,3,93,0,0,0,0,0,0,0,8,56,98,70,51,64,21,20,380,10,29,37,22,29,14,17,162
POA3198,5,11,6,8,13,6,3,60,0,0,0,3,0,0,0,9,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,17,13,10,12,9,3,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,13,10,12,9,3,67,5,4,10,3,4,0,0,29,0,4,0,0,0,0,0,5,13,27,17,15,22,7,3,102,13,40,27,28,46,16,5,173,35,66,40,25,43,12,3,231,4,4,3,6,0,0,0,14,4,3,7,0,0,0,0,16,52,117,69,60,87,28,7,427,5,5,3,3,5,0,0,12,7,7,7,3,4,0,0,34,7,10,11,7,7,3,0,45,58,128,81,68,99,34,7,474,61,54,28,32,34,11,4,228,0,0,0,3,0,0,0,8,124,180,112,101,134,46,9,709,17,51,35,34,58,23,3,229
POA3199,17,68,36,33,54,16,10,228,3,14,15,9,12,4,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,78,49,46,65,24,6,293,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,11,22,81,47,44,66,24,6,298,9,20,24,10,17,3,0,88,0,0,0,0,0,0,0,4,30,101,73,58,86,29,9,387,47,124,109,85,154,78,31,631,95,244,173,117,133,50,23,844,21,8,11,14,18,5,4,86,0,5,4,4,0,6,3,18,164,382,301,223,306,136,64,1574,0,11,11,11,11,0,0,38,8,10,10,8,9,0,0,54,10,25,22,22,20,3,0,93,176,404,322,246,325,133,62,1670,225,227,126,87,88,34,14,807,5,9,6,5,0,0,0,27,402,636,455,330,416,169,80,2496,59,187,147,122,206,95,43,860
POA3200,5,8,3,0,10,0,4,33,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,3,0,7,0,4,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14,3,0,7,0,4,37,0,10,3,0,0,0,0,16,0,0,3,0,0,0,0,3,9,16,11,4,15,0,0,57,8,12,8,0,7,3,0,42,15,27,15,3,12,5,0,83,4,3,0,0,0,0,0,9,0,0,0,4,3,0,0,12,24,43,27,10,24,8,0,144,0,3,4,3,0,0,0,13,0,11,0,0,0,0,0,16,0,14,4,6,0,0,0,24,27,59,28,17,29,8,0,170,64,71,36,29,30,9,4,238,3,0,0,0,0,0,0,3,91,125,71,44,56,18,6,411,10,15,14,4,15,5,0,75
POA3201,12,14,17,6,13,5,7,67,0,6,0,0,13,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,21,20,10,19,6,7,94,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,12,21,20,10,23,8,7,101,0,10,6,6,3,3,0,30,0,0,0,0,0,0,0,0,21,34,26,17,25,6,7,138,29,49,48,40,55,24,9,241,66,115,66,49,51,19,7,377,18,3,5,0,4,0,0,35,0,3,5,0,0,3,0,17,113,177,119,92,113,42,13,672,0,5,0,5,0,0,0,11,5,18,5,0,8,0,0,31,5,23,8,3,4,3,0,42,115,197,124,93,120,45,21,716,100,90,67,42,35,7,4,346,0,3,3,0,0,0,0,9,216,293,194,138,152,50,25,1064,40,63,64,45,64,27,15,310
POA3202,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,13,0,3,0,6,3,0,0,16,4,16,10,4,9,0,3,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,6,7,17,5,3,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,18,6,7,18,3,6,70,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,3,18,13,9,17,7,9,78,0,11,0,6,6,0,0,26
POA3204,8,20,22,22,24,12,10,121,4,4,7,8,3,4,4,26,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,10,22,29,27,32,18,12,153,0,0,4,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,9,13,27,35,32,32,18,15,163,0,8,8,3,8,3,5,32,0,0,0,0,0,0,0,4,13,34,41,36,36,17,18,192,21,64,62,49,95,75,32,405,28,51,67,56,65,43,18,322,5,7,5,4,6,6,6,43,0,0,0,0,0,0,0,5,59,120,143,111,166,125,62,774,0,0,0,0,0,0,0,6,0,0,7,0,9,0,4,17,3,0,9,0,10,4,4,25,57,121,143,114,174,131,63,798,19,26,30,32,47,39,10,212,0,4,0,0,0,0,0,3,83,148,178,148,220,166,75,1014,32,77,92,75,119,89,43,521
POA3205,0,3,0,3,4,3,5,21,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,12,0,6,4,3,5,30,0,0,0,4,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,9,0,12,0,10,7,3,5,29,0,4,0,0,6,0,0,17,0,0,0,0,0,0,0,0,0,12,4,8,10,3,4,48,10,10,11,11,18,11,7,80,11,15,11,5,18,9,7,76,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,25,35,17,21,34,21,10,164,0,5,0,0,0,0,0,12,3,6,5,5,0,0,0,17,0,17,6,5,0,0,0,29,30,46,21,20,36,23,13,190,25,32,21,14,9,10,5,113,0,0,0,0,0,0,0,0,58,75,41,37,47,36,19,313,10,17,15,18,20,11,6,105
POA3206,4,7,8,3,9,9,0,37,0,0,0,0,0,0,0,12,0,0,0,0,5,0,0,9,0,0,0,0,0,0,0,0,4,14,10,7,10,12,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,10,11,10,12,0,55,0,0,0,0,4,0,4,10,0,0,0,0,0,0,0,0,4,12,10,11,17,12,5,60,5,9,19,7,24,11,7,90,8,10,9,5,8,13,5,58,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,4,13,26,30,21,36,28,11,163,0,0,0,0,0,0,0,3,0,5,0,0,0,0,3,6,0,7,0,0,0,0,3,10,12,29,36,21,35,30,14,174,8,8,9,5,11,7,4,46,0,0,0,0,0,0,0,0,18,37,39,26,43,32,19,222,9,18,25,14,27,17,10,130
