POA_CODE_2021,I_4000more_1AW_OthNW,I_4000more_BNW,I_4000more_LFsta_NS,I_4000more_Tot,Part_inc_stated_BE_WFT,Part_inc_stated_BE_WPT,Part_inc_stated_BE_BAW,Part_inc_stated_1EFT_OthPT,Part_inc_stated_1EFT_OthAW,Part_inc_stated_1EFT_OthNW,Part_inc_stated_1EPT_OthAW,Part_inc_stated_1EPT_OthNW,Part_inc_stated_1AW_OthNW,Part_inc_stated_BNW,Part_inc_stated_LFsta_NS,Part_inc_stated_Tot,All_inc_NS_BE_WFT,All_inc_NS_BE_WPT,All_inc_NS_BE_BAW,All_inc_NS_1EFT_OthPT,All_inc_NS_1EFT_OthAW,All_inc_NS_1EFT_OthNW,All_inc_NS_1EPT_OthAW,All_inc_NS_1EPT_OthNW,All_inc_NS_1AW_OthNW,All_inc_NS_BNW,All_inc_NS_LFsta_NS,All_inc_NS_Tot,Tot_BE_WFT,Tot_BE_WPT,Tot_BE_BAW,Tot_1EFT_OthPT,Tot_1EFT_OthAW,Tot_1EFT_OthNW,Tot_1EPT_OthAW,Tot_1EPT_OthNW,Tot_1AW_OthNW,Tot_BNW,Tot_LFsta_NS,Tot_Tot
POA2175,0,9,0,76,0,0,0,0,4,0,0,0,0,0,6,20,0,0,0,0,0,0,0,0,0,0,3,13,38,14,22,30,17,30,12,12,12,53,10,246
POA2176,35,154,0,1152,13,6,13,16,16,35,6,13,15,100,120,362,4,0,0,0,3,0,0,0,4,25,32,78,823,207,190,713,319,972,180,547,390,2674,175,7188
POA2177,10,43,0,277,5,0,0,4,3,3,3,4,7,32,46,132,0,0,0,0,0,6,0,0,0,8,16,32,255,62,67,191,86,349,59,188,127,802,72,2255
POA2178,3,10,0,164,3,0,7,3,5,4,0,0,0,10,9,43,0,0,0,0,0,0,0,0,0,0,9,15,95,41,27,91,27,68,26,48,28,92,24,555
POA2179,11,7,0,379,6,0,4,7,0,10,0,5,3,13,52,110,0,3,0,4,0,0,0,0,0,0,14,23,476,136,81,433,195,405,93,185,97,313,72,2497
POA2190,13,41,0,487,17,11,9,11,4,19,9,15,19,46,106,254,0,0,0,0,0,0,0,0,4,14,30,54,332,131,91,388,128,569,121,357,301,1191,151,3751
POA2191,4,9,0,191,4,0,0,0,0,0,0,0,9,11,22,53,0,0,0,0,0,0,0,0,0,4,3,10,116,50,26,161,69,103,40,59,62,184,30,897
POA2192,11,16,0,220,5,3,4,6,4,6,0,7,10,26,34,98,0,0,0,0,0,0,0,0,0,4,4,14,184,64,56,170,109,223,40,135,104,421,43,1553
POA2193,7,15,0,659,18,0,0,7,5,10,0,4,6,16,44,107,0,0,0,0,0,3,0,0,4,3,5,13,455,89,62,399,149,296,87,146,89,345,57,2169
POA2194,4,25,0,207,4,0,9,8,6,0,4,3,8,23,67,133,0,0,0,0,0,0,0,0,0,3,17,25,267,102,147,265,137,375,112,219,193,694,99,2605
POA2195,7,24,0,179,3,4,3,0,3,10,0,6,10,37,89,171,0,0,0,0,0,0,0,0,5,10,26,38,158,106,54,225,104,734,65,512,275,1211,148,3594
POA2196,20,44,0,510,7,6,4,12,3,17,3,23,24,61,98,256,0,0,5,0,0,0,3,0,3,20,35,71,443,154,129,445,213,664,142,432,315,1371,147,4455
POA2197,4,19,0,155,6,4,0,0,5,0,0,3,3,18,37,84,0,0,0,0,0,0,0,0,7,4,18,31,137,44,46,127,53,180,34,124,96,394,59,1284
POA2198,8,10,0,228,10,0,3,3,0,4,0,4,3,9,36,73,0,0,0,0,0,0,0,0,0,0,11,15,192,61,39,184,75,174,60,102,84,270,47,1290
POA2199,4,28,0,295,7,0,8,5,0,16,3,9,15,27,60,149,0,0,0,0,0,0,0,0,0,8,33,50,252,97,70,235,111,388,89,255,190,724,105,2511
POA2200,24,67,0,540,18,8,15,8,7,35,3,13,21,67,151,344,5,0,0,0,0,5,0,0,0,13,54,86,572,195,188,488,235,1126,148,586,411,1785,231,5969
POA2203,0,10,0,627,9,0,0,3,5,3,0,0,0,4,13,49,0,0,3,0,0,0,0,0,0,0,5,9,392,76,15,359,100,206,36,52,22,138,20,1414
POA2204,3,24,0,986,15,0,7,8,5,9,3,7,5,22,45,122,0,0,4,4,0,0,0,0,6,3,6,18,620,132,34,553,180,379,43,135,52,329,57,2515
POA2205,0,22,0,446,7,9,0,13,3,11,0,4,7,25,53,123,0,0,0,0,0,0,0,0,0,5,9,17,385,110,41,344,157,335,69,202,99,460,74,2272
POA2206,18,44,5,947,9,4,7,18,7,14,5,4,10,22,45,149,0,0,3,0,3,0,0,0,0,8,13,33,562,128,83,545,221,354,125,162,110,447,65,2802
POA2207,21,30,0,994,12,5,9,15,6,23,5,0,10,34,67,179,0,0,0,0,0,3,0,0,0,5,31,47,771,194,80,751,199,590,127,285,156,617,97,3864
POA2208,5,24,0,497,10,0,4,4,3,4,0,3,4,18,24,78,0,0,3,0,3,0,0,0,0,5,3,19,346,86,55,333,112,224,77,123,74,291,35,1762
POA2209,10,28,0,496,7,0,9,12,5,12,3,4,5,18,53,125,0,0,0,4,0,0,0,0,0,0,5,13,388,88,67,331,139,349,58,144,123,381,63,2130
POA2210,13,30,0,1104,20,6,0,16,8,17,9,10,12,24,98,236,5,0,3,0,0,0,0,0,3,4,20,41,819,224,105,849,316,606,156,245,168,659,130,4286
POA2211,12,29,0,575,10,3,9,14,7,13,0,5,4,19,47,129,0,0,0,0,0,0,0,0,0,5,9,20,476,92,73,405,190,362,87,164,91,381,59,2379
POA2212,10,17,0,517,15,0,5,9,6,10,0,11,7,26,61,142,3,0,0,0,0,0,0,3,0,3,10,22,442,92,61,413,159,349,69,145,130,394,70,2325
POA2213,19,20,4,982,21,4,3,11,7,13,6,5,3,32,66,169,6,0,0,0,0,0,0,0,0,6,17,32,778,140,99,671,272,491,139,179,121,408,88,3390
POA2214,0,3,0,154,4,0,0,3,3,0,0,0,0,5,11,30,0,0,0,0,0,0,0,0,0,0,0,0,125,21,27,124,51,78,29,36,17,82,16,607
POA2216,9,23,0,617,13,0,4,7,3,12,5,4,3,23,60,129,0,0,3,0,0,8,0,0,0,4,20,38,576,159,43,560,181,497,107,264,112,436,83,3025
POA2217,8,42,3,837,16,3,10,14,6,17,0,6,8,22,84,181,4,3,0,0,0,0,0,0,0,0,10,19,747,192,81,638,226,572,108,257,121,432,105,3492
POA2218,5,13,0,395,7,0,4,3,3,9,0,6,3,11,47,88,0,0,0,0,0,0,0,0,0,3,17,28,368,105,54,374,145,327,52,157,74,314,72,2047
POA2219,8,21,0,556,4,6,0,11,0,7,0,6,4,15,34,86,0,0,0,0,0,0,0,0,0,0,5,11,336,108,40,374,130,232,56,116,50,198,47,1674
POA2220,8,34,0,666,12,4,8,6,6,16,4,8,16,39,116,229,0,0,0,0,0,0,3,0,0,0,15,26,608,210,115,529,212,625,143,325,190,732,150,3829
POA2221,9,31,0,897,13,7,7,21,3,13,3,6,5,17,59,168,0,0,4,0,4,0,0,0,0,0,15,22,516,144,73,498,160,370,96,169,94,337,80,2525
POA2222,0,22,0,381,22,0,3,5,0,17,0,0,0,9,40,104,0,0,0,0,0,0,0,0,0,0,7,14,338,77,55,316,103,264,53,99,60,207,52,1617
POA2223,14,30,0,1205,16,4,5,14,8,16,3,0,8,17,55,143,0,0,0,3,0,0,0,0,0,3,4,17,719,167,46,733,223,434,93,151,89,263,65,2982
POA2224,7,19,0,693,13,5,5,20,5,8,4,3,9,11,47,133,3,0,0,5,0,0,0,0,0,0,8,20,424,151,39,489,131,271,51,126,44,207,64,1988
POA2225,0,7,0,511,3,0,0,7,0,3,0,5,4,7,16,37,0,0,0,0,0,0,0,0,0,0,0,0,272,50,4,311,60,112,15,41,13,61,14,947
POA2226,4,13,0,884,19,0,0,15,10,10,0,5,4,4,33,88,0,0,0,0,0,0,0,0,0,0,3,4,544,92,19,595,158,270,42,83,32,103,36,1983
POA2227,7,11,0,968,27,3,5,23,0,11,3,3,0,9,57,137,0,0,0,0,0,0,0,0,0,0,9,11,578,116,23,702,182,286,52,108,30,127,67,2255
POA2228,10,15,0,867,17,5,9,20,5,11,6,4,0,14,67,162,0,0,0,0,4,0,0,0,0,5,10,17,537,145,55,738,205,387,93,136,53,197,81,2612
POA2229,11,27,3,1877,38,13,4,47,14,17,14,7,6,18,81,260,3,0,0,0,0,3,0,0,0,0,5,15,1022,269,67,1270,321,526,132,216,69,242,92,4230
POA2230,12,35,0,1553,49,5,10,29,16,18,3,14,4,8,75,238,3,0,8,0,5,0,0,0,0,0,12,30,779,249,57,967,271,443,98,210,54,206,91,3433
POA2231,0,0,0,80,5,0,4,4,0,0,0,6,0,0,11,26,0,0,0,0,0,0,0,0,0,0,0,0,62,20,15,96,30,55,22,25,12,22,11,362
POA2232,11,19,3,1596,29,8,5,34,10,27,6,6,0,20,103,249,0,0,6,3,3,3,0,0,0,0,9,23,1134,257,81,1413,372,601,146,176,81,268,118,4641
POA2233,7,19,0,1506,51,3,5,38,5,13,4,9,3,17,83,246,0,0,3,0,6,0,0,0,0,0,9,26,1138,238,61,1478,403,487,144,165,74,277,97,4560
POA2234,9,44,0,1925,36,25,6,43,12,26,3,9,7,27,97,283,3,0,0,6,4,0,0,0,5,4,13,48,1241,258,64,1405,327,615,141,244,88,358,121,4868
POA2250,11,28,0,1642,70,15,6,74,21,50,7,17,7,44,199,517,0,0,7,0,0,0,0,0,0,5,18,43,1615,492,143,2248,566,1255,278,510,160,611,232,8108
POA2251,7,9,0,1128,49,18,4,49,11,15,10,12,0,22,109,307,0,0,3,4,3,0,0,0,0,0,11,24,849,272,59,1371,283,487,144,218,79,290,123,4177
POA2256,4,3,0,256,13,5,0,12,4,7,3,10,0,12,44,112,0,0,0,0,0,0,0,0,0,0,0,5,259,85,16,337,119,234,44,105,32,168,51,1450
POA2257,8,10,0,624,17,3,0,26,6,16,8,5,7,17,52,161,6,3,0,4,0,0,0,0,0,0,6,27,535,209,59,789,226,455,89,198,67,269,69,2965
POA2258,3,3,0,159,5,0,0,5,3,5,5,0,0,5,17,47,0,0,0,0,0,0,0,0,3,0,6,11,129,39,9,211,50,101,29,39,9,43,17,675
POA2259,7,16,0,1150,83,21,8,69,27,32,17,20,6,46,238,578,4,3,11,0,8,4,5,0,4,3,27,70,1536,419,158,1989,594,1085,266,386,175,597,287,7488
POA2260,9,17,0,1185,38,10,4,35,11,20,9,4,0,14,84,228,3,0,8,5,0,0,0,0,0,0,8,23,775,211,53,1058,236,380,100,161,46,226,89,3343
POA2261,6,22,0,922,49,17,9,66,16,31,9,15,4,33,164,407,3,0,0,0,0,3,0,0,0,6,10,35,1063,376,121,1709,461,752,219,374,121,502,183,5887
POA2262,3,3,0,178,21,4,4,10,3,12,0,5,6,21,77,163,0,0,0,4,0,0,3,0,0,0,7,16,359,123,41,507,172,338,87,112,59,236,92,2134
POA2263,3,5,0,209,26,0,3,22,0,16,6,4,3,18,84,192,0,0,4,0,0,0,0,0,0,4,8,18,333,126,54,458,138,353,75,111,71,271,92,2086
POA2264,3,3,0,207,26,6,0,15,6,8,0,11,3,13,57,133,0,0,0,0,0,0,0,0,0,0,9,15,309,94,18,415,88,209,43,98,37,160,74,1543
POA2265,0,6,0,135,7,0,0,8,0,8,6,9,0,3,25,66,0,0,0,0,0,0,0,0,0,0,3,3,205,49,15,281,58,133,25,46,10,60,30,908
POA2267,0,9,0,50,8,0,0,4,0,0,0,0,0,4,13,39,0,0,0,0,0,0,0,0,0,0,0,0,59,12,4,76,19,24,3,13,4,36,15,260
POA2278,0,0,0,55,7,0,0,6,0,0,0,3,0,4,11,31,0,0,0,0,0,0,0,0,0,0,0,3,97,13,0,123,22,44,8,15,0,34,12,367
POA2280,4,12,0,772,27,3,4,29,6,18,0,5,0,15,102,214,0,0,4,3,0,0,0,0,0,0,8,19,740,150,38,1155,162,351,49,124,45,242,113,3175
POA2281,0,7,0,351,21,7,0,29,0,11,4,10,0,14,66,161,0,0,5,0,0,0,0,0,0,0,0,6,338,90,17,514,81,193,28,94,18,164,69,1621
POA2282,4,3,5,608,23,5,5,30,4,6,6,6,4,10,50,141,0,0,0,4,0,0,0,0,0,0,3,10,499,92,19,774,105,215,36,68,26,116,60,2004
POA2283,3,6,0,452,22,12,0,28,7,13,4,16,0,22,81,205,0,0,0,0,3,0,0,0,0,9,3,23,512,116,29,751,125,322,46,129,31,274,89,2435
POA2284,0,8,3,264,19,0,0,22,7,7,0,5,0,5,49,115,0,0,0,0,0,0,0,0,0,3,6,14,328,61,16,434,84,175,28,59,18,110,59,1371
POA2285,0,12,0,662,49,7,0,43,4,11,10,10,0,13,153,297,3,0,0,4,7,0,0,0,0,0,14,24,1119,204,37,1487,234,544,61,193,44,269,171,4372
POA2286,0,0,0,55,3,0,0,5,0,0,0,3,0,0,29,51,0,0,0,0,0,0,0,0,0,0,0,0,129,19,14,202,33,77,0,13,3,47,29,574
POA2287,6,14,0,865,61,7,5,56,7,21,6,10,3,18,165,350,3,0,0,9,0,0,0,0,0,4,9,29,1150,235,58,1607,254,671,94,234,67,391,194,4940
POA2289,7,6,0,813,23,0,0,20,7,13,0,7,5,10,81,159,0,0,0,3,0,0,0,0,0,0,4,9,673,139,24,998,130,262,52,101,24,136,80,2622
POA2290,4,18,0,997,38,0,0,43,5,12,5,8,3,21,133,281,3,0,0,7,0,0,0,0,0,0,4,17,926,230,39,1517,244,455,83,183,46,268,143,4144
POA2291,0,19,0,860,22,0,0,17,5,0,3,0,0,8,55,118,0,0,0,3,0,0,0,0,0,0,0,8,474,102,19,592,72,185,29,60,7,82,55,1680
POA2292,0,0,0,61,0,0,0,0,0,0,0,0,0,0,12,21,0,0,0,0,0,0,0,0,0,0,0,3,66,12,3,79,21,32,4,6,5,10,16,240
POA2293,0,0,0,69,0,0,0,4,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,44,20,5,98,19,31,9,12,0,6,4,250
POA2294,0,0,0,31,0,0,0,4,0,0,0,0,0,4,12,23,0,0,0,0,0,0,0,0,0,0,0,0,41,11,3,49,8,21,0,12,5,8,12,168
POA2295,0,5,0,205,7,0,0,12,0,5,0,5,3,7,41,80,0,0,0,5,0,0,0,0,0,0,3,6,214,30,14,287,53,104,16,33,13,66,46,862
POA2296,0,0,0,37,4,0,0,0,0,0,0,0,0,0,8,15,0,0,0,0,0,0,0,0,0,0,0,0,46,7,0,56,7,21,3,11,0,11,8,164
POA2297,0,0,0,54,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,32,14,0,59,16,19,5,14,5,10,4,175
POA2298,0,0,0,152,8,4,0,6,0,4,0,0,0,0,24,50,0,0,0,0,0,0,0,0,0,0,0,0,148,50,8,282,61,111,18,52,10,50,20,821
POA2299,0,0,0,245,14,4,0,5,0,6,0,3,0,3,41,75,0,0,0,0,0,0,0,0,0,0,0,3,202,70,8,377,45,169,16,85,17,100,51,1141
POA2300,4,4,0,335,12,0,0,10,0,3,0,0,0,0,27,70,0,0,0,0,0,0,0,0,0,0,0,3,195,48,0,247,37,107,10,44,7,35,24,753
POA2302,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,11,3,8,11,3,17,0,4,0,9,0,68
POA2303,0,7,0,398,15,0,0,10,6,0,0,3,0,3,19,61,0,0,0,0,0,0,0,0,0,0,6,4,235,58,10,316,45,94,12,42,11,72,20,917
POA2304,3,0,0,226,10,0,0,8,0,3,0,6,0,3,49,80,3,0,0,0,0,0,0,0,0,0,4,10,297,100,13,452,87,176,25,86,14,101,53,1418
POA2305,0,4,0,621,18,0,3,19,3,10,3,0,3,9,55,110,0,0,0,4,0,0,0,0,0,0,4,3,414,95,13,628,73,174,30,59,12,75,63,1632
POA2306,0,0,0,9,0,0,0,0,0,0,0,0,0,4,3,12,0,0,0,0,0,0,0,0,0,3,0,3,20,9,3,24,7,29,8,28,3,66,8,193
POA2307,0,0,0,23,4,0,0,0,0,0,0,0,0,5,12,23,0,0,0,0,0,0,0,0,0,0,0,0,68,16,7,117,20,60,4,15,6,34,16,373
POA2308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2311,0,0,0,12,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,19,4,0,29,10,13,3,8,0,12,8,96
POA2312,0,0,0,13,0,3,0,0,0,0,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0,0,0,24,9,0,47,11,21,0,14,5,12,4,153
POA2315,0,3,0,233,11,6,0,19,5,10,3,6,0,13,63,133,0,0,0,0,0,0,0,0,0,0,4,6,252,81,17,392,54,154,34,85,23,135,69,1296
POA2316,0,5,0,98,3,0,0,4,0,5,4,6,0,8,29,65,0,0,0,0,0,0,0,0,0,0,3,5,131,30,10,222,27,83,10,42,3,63,35,651
POA2317,0,0,0,70,7,4,0,9,0,3,0,0,3,0,19,48,0,0,0,0,0,0,0,0,0,0,0,3,99,35,6,165,27,89,10,25,11,52,22,536
POA2318,0,5,0,274,24,0,0,24,7,11,3,3,0,16,83,174,5,0,3,3,0,0,0,0,3,0,4,17,414,67,21,565,100,255,33,68,35,103,97,1758
POA2319,0,0,0,36,8,5,0,6,0,0,0,0,0,5,31,60,0,0,0,0,0,0,0,0,0,0,0,4,85,37,14,160,22,88,8,39,16,92,37,596
POA2320,6,12,0,989,65,10,6,61,9,29,9,13,3,27,215,451,4,0,3,3,0,0,3,0,0,3,12,31,1151,205,48,1591,290,670,81,171,70,309,246,4830
POA2321,0,10,0,441,31,5,0,36,3,23,4,3,4,3,131,246,0,0,0,4,0,3,0,0,0,4,11,22,611,131,30,854,163,384,53,98,33,150,146,2648
POA2322,0,3,0,475,41,0,6,29,10,13,3,0,4,10,137,255,4,0,4,3,0,0,0,0,0,4,10,20,766,124,33,958,173,472,51,150,42,183,153,3104
POA2323,0,4,0,516,29,4,0,33,0,15,4,10,3,10,123,230,7,0,0,0,0,0,0,0,3,0,4,16,680,124,30,896,133,433,54,153,47,206,133,2879
POA2324,0,5,0,264,25,9,5,36,6,19,0,10,7,16,105,225,9,0,0,0,0,0,0,0,0,3,10,20,476,100,28,601,121,323,38,127,48,278,125,2269
POA2325,3,8,0,404,20,5,6,35,7,21,3,7,4,29,112,245,0,0,0,0,4,0,0,0,3,0,10,22,531,155,38,835,173,429,74,170,72,330,131,2952
POA2326,0,0,0,102,13,0,0,11,0,9,0,3,0,10,40,83,0,0,0,0,0,0,0,0,0,0,5,8,175,34,18,267,37,125,13,50,15,99,42,872
POA2327,0,0,0,67,3,0,0,7,0,7,0,4,0,8,27,61,0,0,0,0,0,0,0,0,0,0,4,7,153,34,9,190,37,133,9,47,11,99,33,752
POA2328,0,0,0,49,6,0,0,5,0,4,0,0,0,0,16,40,0,0,0,0,0,0,0,0,0,0,4,4,74,9,4,93,11,37,5,7,3,7,17,274
POA2329,0,0,0,19,3,0,0,9,0,0,0,0,0,0,8,28,0,0,0,0,0,0,0,0,0,0,0,0,49,4,0,66,0,34,3,9,0,19,7,203
POA2330,0,4,0,602,36,0,4,31,4,20,5,4,3,18,137,257,5,0,6,0,0,0,0,0,0,3,10,27,574,79,50,853,144,456,52,84,33,150,150,2639
POA2331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2333,3,0,0,257,26,0,5,18,0,4,0,0,7,10,76,151,0,0,0,0,0,0,0,0,0,0,5,5,336,43,16,431,57,256,28,57,30,112,86,1454
POA2334,0,0,0,59,4,0,0,5,0,10,0,0,0,0,16,30,0,0,0,0,0,0,0,0,0,0,0,3,84,15,6,159,28,86,12,18,4,29,12,451
POA2335,0,0,0,246,14,7,0,14,4,7,0,3,0,0,62,116,0,0,0,0,0,0,0,0,0,0,6,5,272,32,14,361,76,160,29,36,21,52,66,1116
POA2336,0,0,0,52,6,0,0,4,0,0,0,0,0,0,25,36,0,0,0,0,0,0,0,0,0,0,0,0,74,13,0,74,12,43,10,6,3,20,27,283
POA2337,0,6,0,163,22,0,0,17,0,8,0,0,0,10,32,93,0,0,0,0,0,0,0,0,0,0,0,6,286,30,8,300,38,106,14,18,14,43,34,891
POA2338,0,0,0,10,0,0,0,0,0,5,0,0,0,0,9,20,0,0,0,0,0,0,0,0,0,0,0,3,25,4,0,30,4,11,5,8,0,10,6,118
POA2339,0,0,0,6,0,0,0,5,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,29,3,6,0,0,0,4,0,71
POA2340,3,11,0,752,86,14,5,45,3,14,3,9,6,13,224,424,4,0,3,0,0,7,0,0,3,8,14,38,1654,185,55,1581,265,669,60,201,57,348,251,5319
POA2341,0,0,0,5,3,0,0,0,0,0,0,0,0,3,6,13,0,0,0,0,0,0,0,0,0,0,0,0,23,4,4,26,6,16,0,5,0,19,9,114
POA2342,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,17,0,3,17,4,10,0,4,0,5,4,63
POA2343,0,0,0,56,11,3,0,4,0,0,0,4,0,3,20,48,0,0,0,0,0,0,0,0,0,0,3,0,112,13,7,126,17,74,9,15,7,31,24,432
POA2344,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,23,6,0,26,4,9,4,0,0,5,0,74
POA2345,0,0,0,7,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,22,7,0,24,6,13,0,3,0,3,0,82
POA2346,0,0,0,21,8,4,0,0,0,4,0,0,0,0,3,27,3,0,0,0,0,0,0,0,0,0,0,3,72,8,3,76,11,36,6,17,0,17,4,251
POA2347,0,0,0,0,4,0,0,3,0,0,0,5,0,3,3,12,0,0,0,0,0,0,0,0,0,0,0,0,26,5,0,56,3,15,0,10,0,15,4,138
POA2350,0,11,0,414,47,3,0,26,0,14,0,4,0,12,76,185,0,0,0,3,0,0,0,0,0,0,8,13,704,128,26,658,86,309,45,141,28,187,88,2399
POA2352,0,0,0,41,10,0,0,4,0,0,0,0,0,3,11,26,0,0,0,0,0,0,0,0,0,0,0,0,95,17,5,117,19,40,4,10,3,23,11,339
POA2353,0,0,0,11,0,0,0,0,0,0,0,0,0,0,9,17,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,37,3,13,0,4,0,12,12,111
POA2354,0,0,0,35,3,0,0,6,0,0,0,0,0,0,16,34,0,0,0,0,0,0,0,0,0,0,0,3,93,9,3,106,13,41,4,6,6,21,18,318
POA2355,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,14,6,6,0,0,0,4,0,49
POA2356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,13
POA2357,0,0,0,23,0,0,0,7,0,0,0,0,0,0,8,24,0,0,0,0,0,0,0,0,0,0,0,0,78,16,0,83,13,36,4,13,3,39,13,296
POA2358,0,0,0,35,7,0,0,6,0,0,0,0,0,4,4,28,0,0,0,0,0,0,0,0,0,0,0,0,87,21,5,105,12,22,3,29,4,37,4,339
POA2359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,20,0,8,0,6,0,8,3,62
POA2360,0,4,0,105,15,4,0,25,0,5,0,0,0,8,62,134,0,0,3,0,0,0,0,0,0,0,3,13,363,53,14,386,54,186,16,68,15,113,71,1341
POA2361,0,0,0,3,0,0,0,0,0,0,0,0,0,3,9,17,0,0,0,0,0,0,0,0,0,0,0,3,13,0,0,12,0,3,5,0,3,13,9,71
POA2365,0,0,0,31,11,0,0,6,5,0,0,3,0,0,16,43,0,0,0,0,0,0,0,0,0,0,0,0,101,20,9,90,18,37,6,11,10,19,19,333
POA2369,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,12,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,11,0,12,0,4,0,12,6,62
POA2370,0,0,0,53,15,0,5,9,0,5,0,4,0,0,37,66,0,0,0,0,0,0,0,0,0,0,9,12,165,32,5,155,24,61,5,38,6,64,44,598
POA2371,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,22,9,12,0,6,0,13,0,75
POA2372,0,0,0,22,6,0,0,3,0,0,5,0,0,3,15,37,0,0,0,0,0,0,0,0,0,0,0,0,86,11,0,92,13,47,5,20,3,40,18,332
POA2379,0,0,0,4,3,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,12,4,5,0,0,0,0,3,42
POA2380,0,7,0,223,17,0,0,11,0,5,0,4,3,3,58,105,0,0,0,0,0,0,0,0,3,0,4,8,341,38,7,374,65,158,25,24,12,66,66,1177
POA2381,0,0,0,9,3,0,0,0,0,0,0,0,0,7,0,19,0,0,0,0,0,0,0,0,0,0,0,4,41,3,4,32,9,19,5,4,0,12,5,129
POA2382,0,0,0,18,0,0,0,3,0,0,0,0,0,0,12,14,0,0,0,0,0,0,0,0,0,0,0,0,29,5,0,31,6,25,3,7,3,10,9,127
POA2386,0,0,0,6,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,8,0,4,0,0,0,0,3,26
POA2387,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,4,0,4,0,0,0,0,0,15
POA2388,0,0,0,18,7,0,0,3,0,3,0,0,0,0,21,29,0,0,0,0,0,0,0,0,0,0,0,9,58,4,0,72,15,32,4,10,7,8,21,239
POA2390,0,0,0,131,19,0,0,11,0,4,4,0,4,3,35,90,0,0,4,0,0,0,0,0,0,0,0,15,290,26,15,280,42,79,12,14,4,53,40,853
POA2395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,12,0,7,0,3,0,9,0,50
POA2396,0,0,0,5,0,0,0,5,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,28,0,10,0,9,0,4,5,66
POA2397,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,11,0,8,0,0,0,3,0,32
POA2398,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,9,0,3,0,0,0,0,0,20
POA2399,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,11,4,3,21,4,7,0,0,0,0,0,47
POA2400,0,0,0,139,40,5,0,14,5,10,4,0,0,0,32,106,0,0,0,0,0,0,0,0,0,0,8,9,273,22,12,259,57,96,8,24,4,41,45,835
POA2401,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,18,0,9,0,3,0,3,0,36
POA2402,0,0,0,16,0,0,0,0,0,0,0,0,0,0,11,19,0,0,0,0,0,0,0,0,0,0,0,5,32,4,3,41,0,20,4,8,0,18,13,144
POA2403,0,0,0,4,4,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,26,0,4,0,5,0,10,0,66
POA2404,0,0,0,3,9,0,0,0,0,0,0,0,0,3,10,23,0,0,0,0,0,0,0,0,0,0,0,0,30,3,0,33,8,7,3,6,0,15,10,108
