POA_CODE_2021,D_0_4_FPEFT_MPEFT,D_0_4_FPEFT_MPEPT,D_0_4_FPEFT_MPEAW,D_0_4_FPEFT_MPEHNS,D_0_4_FPEFT_MPET,D_0_4_FPEFT_MPULFTW,D_0_4_FPEFT_MPULPTW,D_0_4_FPEFT_MPUT,D_0_4_FPEFT_MPTLF,D_0_4_FPEFT_MPNLF,D_0_4_FPEFT_MPLFSNS,D_0_4_FPEFT_T,D_0_4_FPEPT_MPEFT,D_0_4_FPEPT_MPEPT,D_0_4_FPEPT_MPEAW,D_0_4_FPEPT_MPEHNS,D_0_4_FPEPT_MPET,D_0_4_FPEPT_MPULFTW,D_0_4_FPEPT_MPULPTW,D_0_4_FPEPT_MPUT,D_0_4_FPEPT_MPTLF,D_0_4_FPEPT_MPNLF,D_0_4_FPEPT_MPLFSNS,D_0_4_FPEPT_T,D_0_4_FPEAW_MPEFT,D_0_4_FPEAW_MPEPT,D_0_4_FPEAW_MPEAW,D_0_4_FPEAW_MPEHNS,D_0_4_FPEAW_MPET,D_0_4_FPEAW_MPULFTW,D_0_4_FPEAW_MPULPTW,D_0_4_FPEAW_MPUT,D_0_4_FPEAW_MPTLF,D_0_4_FPEAW_MPNLF,D_0_4_FPEAW_MPLFSNS,D_0_4_FPEAW_T,D_0_4_FPHNS_MPEFT,D_0_4_FPHNS_MPEPT,D_0_4_FPHNS_MPEAW,D_0_4_FPHNS_MPEHNS,D_0_4_FPHNS_MPET,D_0_4_FPHNS_MPULFTW,D_0_4_FPHNS_MPULPTW,D_0_4_FPHNS_MPUT,D_0_4_FPHNS_MPTLF,D_0_4_FPHNS_MPNLF,D_0_4_FPHNS_MPLFSNS,D_0_4_FPHNS_T,D_0_4_FPET_MPEFT,D_0_4_FPET_MPEPT,D_0_4_FPET_MPEAW,D_0_4_FPET_MPEHNS,D_0_4_FPET_MPET,D_0_4_FPET_MPULFTW,D_0_4_FPET_MPULPTW,D_0_4_FPET_MPUT,D_0_4_FPET_MPTLF,D_0_4_FPET_MPNLF,D_0_4_FPET_MPLFSNS,D_0_4_FPET_T,D_0_4_FPULFTW_MPEFT,D_0_4_FPULFTW_MPEPT,D_0_4_FPULFTW_MP_EAW,D_0_4_FPULFTW_MP_E_HW_NS,D_0_4_FPULFTW_MPET,D_0_4_FPULFTW_MPULFTW,D_0_4_FPULFTW_MPULPTW,D_0_4_FPULFTW_MPUT,D_0_4_FPULFTW_MPTLF,D_0_4_FPULFTW_MPNLF,D_0_4_FPULFTW_MPLFSNS,D_0_4_FPULFTW_T,D_0_4_FPULPTW_MPEFT,D_0_4_FPULPTW_MPEPT,D_0_4_FPULPTW_MPEAW,D_0_4_FPULPTW_MPEm_HW_NS,D_0_4_FPULPTW_MPET,D_0_4_FPULPTW_MPULFTW,D_0_4_FPULPTW_MPULPTW,D_0_4_FPULPTW_MPUT,D_0_4_FPULPTW_MPTLF,D_0_4_FPULPTW_MPNLF,D_0_4_FPULPTW_MPLFSNS,D_0_4_FPULPTW_T,D_0_4_FPUT_MPEFT,D_0_4_FPUT_MPEPT,D_0_4_FPUT_MPEAW,D_0_4_FPUT_MP_E_HNS,D_0_4_FPUT_MPET,D_0_4_FPUT_MPULFTW,D_0_4_FPUT_MPULPTW,D_0_4_FPUT_MPUT,D_0_4_FPUT_MPTLF,D_0_4_FPUT_MPNLF,D_0_4_FPUT_MPLFSNS,D_0_4_FPUT_T,D_0_4_FPTLF_MPEFT,D_0_4_FPTLF_MPEPT,D_0_4_FPTLF_MPEAW,D_0_4_FPTLF_MPEHNS,D_0_4_FPTLF_MPET,D_0_4_FPTLF_MPULFTW,D_0_4_FPTLF_MPULPTW,D_0_4_FPTLF_MPUT,D_0_4_FPTLF_MPTLF,D_0_4_FPTLF_MPNLF,D_0_4_FPTLF_MPLFSNS,D_0_4_FPTLF_T,D_0_4_FPNLF_MPEFT,D_0_4_FPNLF_MPEPT,D_0_4_FPNLF_MPEAW,D_0_4_FPNLF_MP_E_HNS,D_0_4_FPNLF_MPET,D_0_4_FPNLF_MPUEmpLfFTW,D_0_4_FPNLF_MPUEmpLfPTW,D_0_4_FPNLF_MPUT,D_0_4_FPNLF_MPTLF,D_0_4_FPNLF_MPNLF,D_0_4_FPNLF_MPLFSNS,D_0_4_FPNLF_T,D_0_4_FPLFSNS_MPEFT,D_0_4_FPLFSNS_MPEPT,D_0_4_FPLFSNS_MPEAW,D_0_4_FPLFSNS_MP_E_HNS,D_0_4_FPLFSNS_MPET,D_0_4_FPLFSNS_MPULFTW,D_0_4_FPLFSNS_MPULPTW,D_0_4_FPLFSNS_MPUT,D_0_4_FPLFSNS_MPTLF,D_0_4_FPLFSNS_MPNLF,D_0_4_FPLFSNS_MPLFSNS,D_0_4_FPLFSNS_T,D_0_4_FPT_MPEFT,D_0_4_FPT_MPEPT,D_0_4_FPT_MPEAW,D_0_4_FPT_MPEHNS,D_0_4_FPT_MPET,D_0_4_FPT_MPULFTW,D_0_4_FPT_MPULPTW,D_0_4_FPT_MPUT,D_0_4_FPT_MPTLF,D_0_4_FPT_MPNLF,D_0_4_FPT_MPLFSNS,D_0_4_FPT_T,D_5_9_FPEFT_MPEFT,D_5_9_FPEFT_MPEPT,D_5_9_FPEFT_MPEAW,D_5_9_FPEFT_MPEHNS,D_5_9_FPEFT_MPET,D_5_9_FPEFT_MPULFTW,D_5_9_FPEFT_MPULPTW,D_5_9_FPEFT_MPUT,D_5_9_FPEFT_MPTLF,D_5_9_FPEFT_MPNLF,D_5_9_FPEFT_MPLFSNS,D_5_9_FPEFT_T,D_5_9_FPEPT_MPEFT,D_5_9_FPEPT_MPEPT,D_5_9_FPEPT_MPEAW,D_5_9_FPEPT_MPEHNS,D_5_9_FPEPT_MPET,D_5_9_FPEPT_MPULFTW,D_5_9_FPEPT_MPULPTW,D_5_9_FPEPT_MPUT,D_5_9_FPEPT_MPTLF,D_5_9_FPEPT_MPNLF,D_5_9_FPEPT_MPLFSNS,D_5_9_FPEPT_T,D_5_9_FPEAW_MPEFT,D_5_9_FPEAW_MPEPT,D_5_9_FPEAW_MPEAW,D_5_9_FPEAW_MPEHNS,D_5_9_FPEAW_MPET,D_5_9_FPEAW_MPULFTW,D_5_9_FPEAW_MPULPTW,D_5_9_FPEAW_MPUT,D_5_9_FPEAW_MPTLF,D_5_9_FPEAW_MPNLF,D_5_9_FPEAW_MPLFSNS,D_5_9_FPEAW_T,D_5_9_FPHNS_MPEFT,D_5_9_FPHNS_MPEPT,D_5_9_FPHNS_MPEAW,D_5_9_FPHNS_MPEHNS,D_5_9_FPHNS_MPET,D_5_9_FPHNS_MPULFTW,D_5_9_FPHNS_MPULPTW,D_5_9_FPHNS_MPUT,D_5_9_FPHNS_MPTLF,D_5_9_FPHNS_MPNLF,D_5_9_FPHNS_MPLFSNS,D_5_9_FPHNS_T,D_5_9_FPET_MPEFT,D_5_9_FPET_MPEPT,D_5_9_FPET_MPEAW,D_5_9_FPET_MP_E_HNS,D_5_9_FPET_MPET,D_5_9_FPET_MPULFTW,D_5_9_FPET_MPULPTW,D_5_9_FPET_MPUT
POA2425,4,0,0,0,3,0,0,0,3,0,0,3,34,4,0,0,36,0,0,0,36,0,0,38,7,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,47,4,0,0,49,0,0,0,49,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,4,0,0,53,0,0,0,53,0,0,58,15,0,0,3,21,5,0,5,24,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,64,4,0,6,75,5,0,5,76,4,0,82,20,9,0,0,30,0,0,0,30,0,0,30,20,5,0,0,28,0,0,0,28,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,12,0,0,55,0,0,0
POA2426,5,0,0,0,5,0,0,0,5,0,0,5,7,0,0,0,6,0,0,0,6,0,0,6,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,4,16,0,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,4,16,0,0,0,16,0,0,16,6,0,3,0,16,0,0,0,16,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,23,3,3,0,33,0,0,0,33,0,0,28,5,0,0,0,5,0,0,0,5,5,0,10,10,0,0,0,8,0,0,0,8,0,0,8,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,15,0,0,0,22,0,0,0
POA2427,7,0,0,0,11,0,0,0,11,0,0,11,14,3,4,0,16,0,0,0,16,0,0,24,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,28,6,4,0,33,0,0,0,33,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,3,0,3,5,0,0,0,5,0,0,0,5,3,0,3,28,6,4,0,35,0,0,0,35,3,0,39,8,0,0,0,9,0,0,0,9,4,0,16,0,0,0,0,0,0,0,0,0,0,0,0,41,5,4,0,49,0,0,0,49,7,0,58,12,4,0,0,19,0,0,0,19,6,0,19,15,5,4,0,19,0,0,0,19,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,6,4,0,34,0,0,0
POA2428,55,15,4,3,72,3,0,3,75,0,0,79,201,44,16,5,258,3,0,4,259,7,0,273,35,10,3,0,53,0,0,0,54,0,0,54,4,4,0,0,4,0,0,0,6,0,0,6,295,73,16,9,387,3,0,6,394,10,0,405,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,7,0,0,0,7,0,0,0,9,0,0,9,299,73,16,9,391,6,0,5,402,10,0,415,86,28,3,0,114,11,0,11,117,16,0,135,0,0,0,0,0,0,0,0,0,0,0,0,382,99,21,9,510,16,0,18,524,32,0,550,138,41,0,0,185,0,0,0,191,3,3,193,224,55,3,4,289,0,3,4,296,20,0,317,8,5,3,0,15,0,0,0,15,3,0,24,4,5,0,0,10,0,0,0,10,0,0,10,377,104,13,13,502,0,3,8
POA2429,34,5,0,0,43,0,0,0,43,3,0,45,83,20,0,0,106,0,0,0,103,0,0,113,20,0,3,0,24,0,0,0,24,0,0,29,5,4,0,6,12,0,0,0,12,0,0,12,140,31,0,6,178,0,0,0,181,8,0,187,0,7,0,0,7,0,0,0,3,0,0,10,5,0,0,0,0,0,3,3,4,0,0,4,4,0,0,0,6,0,3,8,12,0,0,15,140,32,0,6,190,0,0,7,192,6,0,203,35,14,6,4,59,5,0,5,60,14,0,69,0,0,0,0,0,0,0,0,0,0,4,4,177,48,14,9,240,8,0,7,257,18,4,276,58,15,5,0,74,0,0,0,74,14,0,94,100,20,3,0,117,0,0,0,117,3,0,129,4,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,165,35,6,0,206,0,0,0
POA2430,147,25,5,0,171,3,0,3,183,11,0,189,371,80,3,0,455,0,4,4,462,10,0,474,83,17,4,0,107,0,0,0,105,0,0,107,8,0,0,5,19,0,0,0,19,0,0,16,602,125,14,5,751,3,8,10,757,29,0,784,4,0,0,0,4,0,0,0,4,0,0,4,4,0,0,0,7,7,0,9,12,3,0,15,4,0,0,0,8,7,0,9,11,3,0,17,608,125,14,5,756,7,7,18,772,30,0,802,158,54,5,17,231,16,5,18,249,63,0,310,0,0,0,0,0,3,0,3,3,0,7,9,770,177,22,23,991,26,11,38,1027,89,10,1127,251,36,3,3,292,3,0,3,300,17,0,318,404,81,7,5,498,5,0,10,507,26,3,534,24,7,3,0,33,0,0,0,33,4,0,36,5,0,0,4,9,0,0,0,9,3,0,6,679,126,12,17,833,13,0,11
POA2431,21,0,0,0,20,0,0,0,20,0,0,26,31,18,0,0,52,0,0,0,52,0,0,59,21,0,6,0,24,0,0,0,24,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,77,24,6,0,104,0,0,0,104,8,0,111,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,5,3,0,0,0,3,0,0,0,3,0,0,5,85,24,6,0,106,0,0,0,106,5,0,114,27,7,0,0,43,8,0,8,44,5,0,49,0,0,0,0,0,0,0,0,0,0,0,0,110,32,4,3,145,8,0,8,150,7,3,164,30,5,3,0,39,4,0,4,46,6,0,50,49,11,0,0,68,0,0,0,67,4,0,73,5,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,92,18,4,0,118,3,0,3
POA2439,12,0,0,0,15,0,0,0,15,4,0,17,44,3,0,0,46,0,0,0,46,0,0,48,6,0,0,0,13,0,0,0,13,0,0,13,0,0,0,3,3,0,0,0,3,0,0,3,61,5,0,3,76,0,0,0,76,4,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,5,0,3,76,0,0,0,76,4,0,78,19,9,0,3,33,0,0,0,30,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,89,13,0,3,106,0,0,0,109,8,0,112,41,11,0,0,52,0,0,0,52,0,0,57,51,4,0,0,55,0,0,0,55,3,0,61,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,3,3,0,0,0,3,0,0,3,97,13,0,3,118,0,0,0
POA2440,90,18,6,0,111,0,0,4,114,13,0,128,171,58,0,0,228,4,0,4,229,20,0,249,49,8,3,3,66,0,0,0,66,8,0,71,3,0,0,3,6,0,0,0,6,0,6,7,309,88,6,10,411,3,0,5,421,34,6,453,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,11,3,0,13,7,0,0,0,7,0,0,0,11,3,0,14,316,88,6,10,422,10,0,9,428,36,6,467,98,46,11,7,159,5,6,12,172,45,0,217,0,0,0,0,0,0,0,0,0,0,4,9,414,136,20,18,581,15,9,21,606,80,7,689,153,26,0,0,185,0,3,7,188,11,0,201,168,57,6,0,226,6,0,6,224,17,0,248,11,0,5,0,22,0,0,0,22,0,0,18,0,0,0,5,5,0,0,0,5,0,3,12,332,87,7,9,429,4,3,8
POA2441,11,3,0,0,21,0,0,0,21,0,0,19,28,11,6,0,46,0,0,0,50,4,0,53,8,0,5,0,12,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,53,12,12,0,78,0,0,0,77,3,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,15,12,0,83,0,0,0,83,3,0,87,26,15,0,0,41,0,0,0,37,13,0,53,0,0,0,0,0,0,0,0,0,0,4,4,77,29,13,0,122,5,0,5,125,14,4,139,34,9,0,0,39,0,0,0,39,0,0,41,37,9,4,0,54,0,0,0,59,8,0,61,0,0,0,0,6,0,0,0,6,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,71,18,4,0,103,0,0,0
POA2443,26,4,4,0,31,0,0,0,31,0,0,31,51,10,0,0,62,3,0,3,61,3,0,70,16,3,0,0,19,0,0,0,19,4,0,21,4,0,0,0,6,0,0,0,6,0,0,6,92,14,4,0,118,3,0,3,118,9,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,14,4,0,118,3,0,3,118,9,0,124,26,11,0,0,40,0,0,0,41,4,0,45,0,0,0,0,0,0,0,0,0,0,0,0,122,23,6,0,158,0,0,0,161,12,0,172,41,8,0,0,52,0,0,0,50,4,0,57,60,9,0,0,62,0,0,0,66,8,0,73,3,0,0,0,3,0,0,0,3,0,0,11,0,0,0,3,3,0,0,0,3,0,0,3,107,12,0,0,120,0,5,5
POA2444,223,54,3,0,277,5,0,5,284,21,0,305,555,127,11,6,697,6,0,6,698,25,0,726,165,17,18,0,205,5,0,5,209,6,0,216,4,3,0,7,17,0,0,0,17,0,6,18,950,197,31,17,1194,9,0,9,1206,57,3,1267,9,0,0,0,12,0,0,0,12,4,0,14,3,0,0,0,11,0,0,5,8,0,0,8,16,3,0,0,22,0,0,5,20,4,0,23,966,202,32,17,1215,9,0,11,1227,59,3,1291,256,72,13,6,350,8,0,8,357,23,0,381,0,0,0,0,0,0,0,0,0,4,6,13,1221,273,48,22,1563,16,4,19,1585,87,10,1682,504,86,8,0,602,6,0,4,607,27,0,632,701,163,19,3,886,5,0,5,891,30,0,924,42,14,11,0,66,0,0,0,66,4,0,75,4,0,0,9,13,0,0,0,13,0,5,18,1258,263,40,7,1567,9,0,6
POA2445,25,4,0,0,22,0,0,0,22,3,0,27,80,8,3,0,93,3,0,3,94,3,0,93,20,3,5,0,28,0,0,0,28,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,124,13,6,0,143,3,0,3,147,6,0,151,4,0,0,0,4,0,0,0,4,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,5,129,13,6,0,148,3,0,3,152,7,0,157,22,10,0,0,35,0,0,0,38,8,0,46,0,0,0,0,0,0,0,0,0,0,0,0,155,27,7,0,188,3,0,3,189,13,0,209,72,17,0,0,91,0,0,0,91,6,0,95,125,12,4,0,144,0,0,0,141,4,0,150,3,0,3,0,5,0,0,0,13,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,199,29,7,0,239,4,0,5
POA2446,77,24,0,0,99,0,0,0,98,12,0,112,201,30,5,4,238,0,0,0,238,5,0,240,47,9,6,0,62,0,0,0,62,0,0,62,8,0,0,0,8,0,0,0,8,0,0,10,326,62,14,4,398,0,0,5,409,15,0,422,0,0,0,0,4,4,0,4,5,0,0,5,7,0,0,0,7,0,0,0,7,0,0,7,8,0,0,0,10,4,0,4,14,0,0,14,336,62,14,8,413,5,0,3,417,15,0,434,96,25,9,4,127,8,0,8,129,16,0,146,0,0,0,0,0,0,0,0,0,0,3,3,430,84,20,4,538,7,0,7,553,32,4,585,122,20,3,0,147,4,0,4,152,23,0,172,240,29,12,0,275,0,0,0,280,12,0,287,13,0,0,0,12,0,0,0,12,0,0,14,4,0,0,0,9,0,0,0,9,4,0,12,377,50,13,4,447,4,0,6
POA2447,30,0,0,0,35,0,0,0,35,4,0,36,62,23,0,0,86,0,0,0,86,6,0,96,19,12,0,0,30,0,0,0,30,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,110,38,7,0,148,0,0,0,148,17,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,5,0,8,107,32,7,0,152,0,0,0,152,19,0,172,69,11,3,0,87,5,0,5,86,13,0,100,0,0,0,0,0,0,0,0,0,0,0,0,180,45,10,0,237,5,0,5,243,27,0,266,56,15,0,0,70,0,0,0,70,4,0,73,82,34,3,0,117,0,0,0,117,5,0,129,7,0,0,0,9,0,0,0,9,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,149,41,3,0,196,0,0,0
POA2448,34,5,0,0,38,0,0,0,45,4,0,49,75,21,0,0,93,0,0,0,93,9,0,105,8,11,4,0,26,0,0,0,26,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,114,37,4,0,154,0,0,0,156,15,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,113,37,4,0,153,3,0,3,159,16,0,174,46,24,4,0,69,4,4,3,72,14,0,87,0,0,0,0,0,0,0,0,0,0,0,0,159,60,5,0,226,8,4,10,236,27,0,268,51,9,5,0,61,0,0,0,60,6,0,65,68,16,0,0,85,0,0,0,88,9,0,95,5,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,122,23,3,4,156,0,0,0
POA2449,7,0,0,0,10,0,0,0,10,0,0,6,15,0,3,0,21,0,0,0,20,0,0,19,4,0,0,0,6,0,0,0,6,4,0,8,0,0,0,4,3,0,0,0,3,0,0,3,28,0,3,4,37,0,0,0,33,3,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,3,4,37,0,0,0,36,3,0,41,20,10,0,0,29,0,0,0,29,6,0,34,0,0,0,0,0,0,0,0,0,0,0,4,50,7,3,3,67,0,0,0,70,13,0,81,0,3,0,0,7,0,0,0,7,3,0,4,10,9,0,0,18,0,0,3,21,8,0,25,0,6,0,0,4,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,14,14,5,0,32,0,0,3
POA2450,238,27,9,0,274,0,0,0,277,21,0,302,501,115,10,3,631,6,0,6,637,28,0,668,123,21,13,0,168,0,0,0,168,4,0,168,10,3,0,5,15,0,0,0,15,0,4,19,869,171,34,15,1090,6,0,4,1097,53,5,1156,9,0,0,0,7,7,0,7,10,0,0,10,8,5,0,0,15,4,0,4,18,0,0,18,14,9,0,0,16,5,0,9,27,0,0,28,879,179,34,15,1109,8,6,14,1122,60,5,1180,275,94,16,28,417,18,9,23,442,102,0,544,5,0,0,0,5,0,0,0,5,0,9,11,1161,272,51,40,1525,27,10,39,1565,160,11,1739,451,91,11,5,565,6,4,8,569,42,0,612,640,147,18,4,809,7,0,9,817,33,0,853,29,10,6,0,50,0,0,0,50,6,0,51,8,4,0,9,19,0,0,0,19,0,0,20,1132,252,36,17,1438,14,3,18
POA2452,63,19,0,0,80,0,0,0,81,0,0,85,175,23,10,5,210,0,3,6,217,4,0,223,48,4,5,0,59,0,0,0,59,0,0,59,0,0,0,5,9,0,0,0,9,0,0,9,293,48,13,6,363,5,3,3,368,11,0,375,0,0,0,0,3,0,0,0,3,0,0,3,4,4,0,0,6,0,0,0,6,0,0,6,4,3,0,0,10,0,0,0,10,0,0,10,298,54,14,6,369,5,3,3,373,11,0,381,88,26,10,5,126,10,0,10,130,20,0,153,0,0,0,0,4,0,0,0,4,0,0,5,384,77,20,16,493,7,3,11,508,31,0,537,123,24,0,0,146,0,8,8,151,9,0,157,187,38,6,0,230,0,3,7,236,8,0,243,20,3,3,0,27,0,0,0,27,0,0,27,0,0,0,5,5,0,0,0,5,0,0,5,325,66,8,7,406,0,8,9
POA2453,5,5,0,0,13,0,0,0,13,0,0,12,23,11,0,0,36,0,0,0,37,0,0,37,3,0,0,0,3,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,34,19,0,0,51,0,0,0,53,3,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,19,0,0,51,0,0,6,55,3,0,57,9,3,5,0,19,0,0,0,19,6,0,25,0,0,0,0,0,0,0,0,0,0,0,0,40,21,5,0,69,0,0,6,72,11,0,86,19,5,0,0,23,0,0,0,22,3,0,30,34,11,0,0,45,0,0,0,45,6,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,54,13,0,0,68,0,0,0
POA2454,22,4,0,5,28,0,0,0,28,0,0,30,69,15,0,0,85,0,0,0,87,7,0,95,18,0,6,0,21,0,0,0,21,0,0,23,3,0,0,3,3,0,0,0,3,0,0,3,110,23,6,4,140,0,0,0,140,11,0,154,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,7,0,0,7,7,0,0,0,7,0,0,0,7,0,0,7,114,23,6,4,143,0,0,0,143,11,0,158,56,25,5,0,82,5,0,5,83,10,0,98,0,0,0,0,0,0,0,0,0,0,0,0,172,43,3,6,223,5,0,4,228,19,0,252,44,17,0,0,63,0,0,0,63,0,3,67,104,30,0,0,132,0,0,0,136,14,0,147,7,0,0,0,15,0,0,0,15,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,160,44,0,0,205,0,0,4
POA2455,3,0,0,0,8,0,0,0,8,0,0,8,37,7,3,0,53,0,0,0,51,0,0,57,10,0,0,0,10,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,52,15,3,0,65,0,0,0,66,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,51,15,3,0,63,0,0,0,69,4,0,69,20,0,0,4,18,0,0,0,18,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,70,12,3,4,87,0,0,0,85,3,0,92,10,0,0,0,15,0,0,0,15,0,0,17,38,4,0,0,45,0,0,0,45,4,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,10,0,0,61,0,0,0
POA2456,110,15,3,0,130,0,0,0,130,7,3,139,220,38,8,5,276,0,0,5,276,6,0,282,57,3,14,0,73,0,0,0,73,3,0,77,4,0,0,4,5,0,0,0,5,0,0,5,394,57,22,8,483,0,0,5,484,14,3,504,7,0,0,0,7,0,0,0,7,5,0,7,8,0,0,0,3,0,0,0,3,0,0,3,8,0,0,0,7,0,0,0,7,5,0,10,401,62,22,8,492,0,0,5,498,17,3,514,106,28,5,3,145,10,0,10,156,20,0,180,4,0,0,0,5,0,0,0,5,0,10,14,516,91,26,15,646,11,0,12,657,42,13,708,186,30,4,0,221,0,0,0,223,18,0,241,254,57,7,8,333,0,4,4,332,10,0,348,14,0,3,0,17,0,0,0,17,0,0,20,3,0,0,8,9,0,0,0,9,0,0,9,467,84,20,17,584,0,4,0
POA2460,137,18,3,0,159,0,0,0,159,11,0,171,297,42,8,0,346,0,0,3,352,8,0,359,85,10,10,0,106,0,0,0,106,6,0,105,6,0,0,7,10,0,0,0,10,3,0,14,517,75,27,3,621,0,0,3,622,29,3,651,3,0,0,3,3,0,0,0,3,0,0,3,8,0,0,0,10,3,3,10,13,0,0,13,13,0,0,3,15,3,3,10,19,0,0,19,530,73,27,10,637,7,0,11,646,29,3,670,228,42,8,8,286,11,3,14,304,41,0,344,4,0,0,0,4,0,0,0,4,0,7,11,756,117,27,19,921,16,9,22,951,70,17,1032,242,39,4,4,282,0,0,0,282,14,0,299,340,35,11,0,391,0,0,0,389,23,0,410,27,5,5,0,36,0,0,0,36,3,0,36,6,0,0,7,13,0,0,0,13,0,0,12,610,84,17,12,714,3,0,4
POA2462,10,0,0,0,7,0,0,0,7,0,0,7,26,0,0,0,30,0,0,0,25,3,0,31,9,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,41,0,0,0,44,3,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,42,0,0,0,46,3,0,47,11,5,0,0,14,0,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,52,6,0,0,55,0,0,5,57,3,0,58,10,8,0,0,20,0,0,0,20,0,0,20,31,0,0,0,31,0,0,0,31,4,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,8,0,0,51,0,0,0
