postcode,ato_income_year,ato_state,ato_sa4_name,ato_sa4_is_state_other,ato_individual_count,ato_taxable_income_reporter_count,ato_taxable_income_or_loss_total,ato_salary_recipient_count,ato_salary_or_wages_total,ato_net_tax_count,ato_net_tax_total,ato_taxable_income_or_loss_per_reporter,ato_salary_or_wages_per_recipient,ato_salary_recipient_share,ato_net_tax_payer_share,ato_min_derived_denominator,ato_small_denominator,ato_nonpositive_taxable_income_total,ato_any_feature_missing,ato_quality_issue
2113,2021-22,NSW,Sydney - Ryde,False,18305,18020,1444078179,15135,1247037329,13839,360642347,80137.52380688125,82394.27347208458,0.8268232723299644,0.7560229445506692,15135,False,False,False,False
2114,2021-22,NSW,Sydney - Ryde,False,16766,16544,1234490259,13610,1053084448,12688,293110754,74618.60849854932,77375.7860396767,0.8117618990814744,0.7567696528689013,13610,False,False,False,False
2115,2021-22,NSW,Sydney - Parramatta,False,7303,7218,498628218,5999,433683448,5454,111391553,69081.21612635079,72292.62343723954,0.8214432425030809,0.7468163768314391,5999,False,False,False,False
2116,2021-22,NSW,Sydney - Parramatta,False,4243,4184,278887208,3546,247050602,3189,60820771,66655.64244741874,69670.22053017485,0.8357294367193023,0.75159085552675,3546,False,False,False,False
2117,2021-22,NSW,Sydney - Parramatta,False,13038,12830,884855022,10103,704014909,9380,203988790,68967.6556508184,69683.74829258636,0.7748887866237153,0.7194354962417548,10103,False,False,False,False
2118,2021-22,NSW,Sydney - Parramatta,False,17133,16841,1129893325,12783,926477821,11963,258020015,67091.81907250163,72477.33873112728,0.7461040098056383,0.6982431564816436,12783,False,False,False,False
2119,2021-22,NSW,Sydney - Ryde,False,7786,7682,812620166,5593,553565724,5694,240741806,105782.3699557407,98974.74056856785,0.7183406113537117,0.731312612381197,5593,False,False,False,False
2120,2021-22,NSW,Sydney - North Sydney and Hornsby,False,13583,13438,1154519765,10685,958023968,10163,300406442,85914.55313290669,89660.64277023866,0.7866450710446882,0.7482146801148495,10685,False,False,False,False
2121,2021-22,NSW,Sydney - Ryde,False,22812,22438,1763051486,17545,1434566252,16473,445150522,78574.35983599251,81764.9616414933,0.7691127476766614,0.7221199368753288,17545,False,False,False,False
2122,2021-22,NSW,Sydney - Ryde,False,20564,20183,1488432415,15447,1115752297,14146,372512471,73746.83718971412,72231.00258949958,0.7511670881151526,0.6879011865395838,15447,False,False,False,False
2124,2021-22,NSW,NSW other,True,350,341,18999604,153,10809396,193,3981388,55717.3137829912,70649.64705882352,0.43714285714285717,0.5514285714285714,153,False,False,False,False
2125,2021-22,NSW,Sydney - Baulkham Hills and Hawkesbury,False,11085,10936,1104550052,8201,782821987,8106,323063566,101001.28493050476,95454.45518839166,0.7398285972034281,0.7312584573748309,8201,False,False,False,False
2126,2021-22,NSW,Sydney - Baulkham Hills and Hawkesbury,False,12073,11942,1043835058,9307,869512224,8795,278529147,87408.73036342321,93425.61770710218,0.7708937298103206,0.7284850492835252,9307,False,False,False,False
2127,2021-22,NSW,Sydney - Parramatta,False,15503,15217,1113238561,13000,1014230847,11906,256211903,73157.5580600644,78017.75746153847,0.8385473779268529,0.7679803908920854,13000,False,False,False,False
2128,2021-22,NSW,Sydney - Parramatta,False,1403,1374,81734809,1142,71565853,1052,16121343,59486.76055312955,62667.12171628721,0.8139700641482538,0.7498218104062723,1142,False,False,False,False
2130,2021-22,NSW,Sydney - Inner West,False,5094,5056,476076873,4335,392476778,4200,127313360,94160.77393196203,90536.74232987313,0.8510011778563016,0.8244994110718492,4335,False,False,False,False
2131,2021-22,NSW,Sydney - Inner West,False,15301,15096,1040442508,12553,877308490,11446,234686904,68921.73476417594,69888.35258503944,0.8204038951702504,0.7480556826351219,12553,False,False,False,False
2132,2021-22,NSW,Sydney - Inner West,False,6567,6490,519185664,5165,418017182,4888,130839594,79997.79106317411,80932.65866408519,0.7865082990711132,0.7443276991015685,5165,False,False,False,False
2133,2021-22,NSW,Sydney - Inner West,False,6414,6344,447497026,5159,375250911,4807,102048759,70538.62326607818,72737.14111261873,0.8043342687870284,0.7494543186778921,5159,False,False,False,False
2134,2021-22,NSW,Sydney - Inner West,False,11881,11621,690209529,9383,549402334,7893,150009102,59393.29911367352,58552.95044228925,0.7897483376820132,0.6643380186852959,9383,False,False,False,False
2135,2021-22,NSW,Sydney - Inner West,False,19042,18720,1514041377,15268,993629837,13645,402585164,80878.27868589743,65079.2400445376,0.8018065329272135,0.7165738892973427,15268,False,False,False,False
2136,2021-22,NSW,Sydney - Inner West,False,4823,4743,332899025,3808,275326606,3568,77027387,70187.4393843559,72302.1549369748,0.7895500725689405,0.739788513373419,3808,False,False,False,False
2137,2021-22,NSW,Sydney - Inner West,False,17615,17375,1621864062,13508,1188643806,13366,449859225,93344.69421582735,87995.54382588096,0.7668464376951462,0.7587851263128016,13508,False,False,False,False
2138,2021-22,NSW,Sydney - Inner West,False,13195,12964,998420544,10696,853056058,9688,247857480,77014.85220610922,79754.68006731488,0.8106100795755968,0.7342175066312997,10696,False,False,False,False
2140,2021-22,NSW,Sydney - Inner West,False,14095,13838,896091085,12229,778053416,10621,192601091,64755.82345714699,63623.63365769891,0.8676126285916992,0.7535296204327776,12229,False,False,False,False
2141,2021-22,NSW,Sydney - Parramatta,False,20668,20310,1115927439,16481,954639949,14449,212738540,54944.728655834566,57923.66658576543,0.7974162957228565,0.6991000580607702,16481,False,False,False,False
2142,2021-22,NSW,Sydney - Parramatta,False,16467,16151,846289443,13546,744114869,11629,149110021,52398.57860194415,54932.44271371623,0.8226149268233437,0.7062002793465719,13546,False,False,False,False
2143,2021-22,NSW,Sydney - Parramatta,False,5192,5112,285089287,4040,237991471,3666,54785655,55768.639866979654,58908.77995049505,0.7781201848998459,0.7060862865947611,4040,False,False,False,False
2144,2021-22,NSW,Sydney - Parramatta,False,22872,22338,1000077539,17598,840801745,14795,155445017,44770.23632375325,47778.25576770087,0.7694123819517313,0.646860790486184,17598,False,False,False,False
2145,2021-22,NSW,Sydney - Parramatta,False,50980,50225,3410320360,43220,3077746368,38863,744323419,67900.85335988054,71211.1607589079,0.8477834444880346,0.7623185562965868,43220,False,False,False,False
2146,2021-22,NSW,Sydney - Parramatta,False,11801,11682,759709642,10165,696317297,9107,159015416,65032.49803115905,68501.45568125922,0.861367680705025,0.7717142615032624,10165,False,False,False,False
2147,2021-22,NSW,Sydney - Blacktown,False,21199,20926,1352857537,17814,1218177523,16018,283294792,64649.600353627065,68383.15499045694,0.840322656729091,0.7556016793244964,17814,False,False,False,False
2148,2021-22,NSW,Sydney - Blacktown,False,39876,39326,2268701755,33836,2051578429,29815,429300143,57689.61386868738,60633.00712259132,0.8485304443775704,0.7476928478282676,33836,False,False,False,False
2149,2021-22,NSW,NSW other,True,86,86,5025800,65,4526204,64,1159348,58439.53488372093,69633.9076923077,0.7558139534883721,0.7441860465116279,65,True,False,False,False
2150,2021-22,NSW,Sydney - Parramatta,False,24952,24502,1636074015,21965,1522472795,18912,348492824,66773.08036078687,69313.58046892784,0.8802901571016352,0.7579352356524527,21965,False,False,False,False
2151,2021-22,NSW,Sydney - Parramatta,False,12715,12531,909770038,10312,768048658,9588,211822843,72601.55119304126,74481.05682699768,0.811010617381046,0.7540699960676367,10312,False,False,False,False
2152,2021-22,NSW,Sydney - Parramatta,False,6712,6628,491716650,5492,424666216,5133,114196700,74187.78666264332,77324.51128914785,0.8182359952324195,0.7647497020262217,5492,False,False,False,False
2153,2021-22,NSW,Sydney - Baulkham Hills and Hawkesbury,False,38269,37833,3109462891,30718,2623348053,29034,785574228,82189.17059181139,85401.00439481737,0.8026862473542554,0.7586819619012778,30718,False,False,False,False
2154,2021-22,NSW,Sydney - Baulkham Hills and Hawkesbury,False,25547,25229,2229756787,19707,1729192439,18893,599383946,88380.70422925998,87745.08748160551,0.7714017301444397,0.739538889106353,19707,False,False,False,False
2155,2021-22,NSW,Sydney - Baulkham Hills and Hawkesbury,False,47518,47019,4025400505,40857,3552363983,37608,1019278969,85612.21006401668,86946.27561984482,0.8598215413106612,0.7914474514920662,40857,False,False,False,False
2156,2021-22,NSW,Sydney - Baulkham Hills and Hawkesbury,False,8696,8614,988000035,6212,546120583,6497,308344718,114697.00893893662,87913.8092401803,0.7143514259429623,0.7471251149954001,6212,False,False,False,False
2157,2021-22,NSW,Sydney - Baulkham Hills and Hawkesbury,False,2569,2549,209476970,1929,145968831,1901,54700524,82180.05884660651,75670.7262830482,0.7508758271701051,0.7399766446087972,1929,False,False,False,False
2158,2021-22,NSW,Sydney - Baulkham Hills and Hawkesbury,False,5620,5552,863834265,4080,355284140,4220,305316421,155589.74513688762,87079.44607843137,0.7259786476868327,0.7508896797153025,4080,False,False,False,False
2159,2021-22,NSW,Sydney - Baulkham Hills and Hawkesbury,False,3264,3223,321961823,2325,192602084,2409,94224304,99895.0738442445,82839.60602150537,0.7123161764705882,0.7380514705882353,2325,False,False,False,False
2160,2021-22,NSW,Sydney - Parramatta,False,20880,20510,1117486014,16230,925175969,14612,209736975,54484.934861043395,57004.06463339495,0.7772988505747126,0.699808429118774,16230,False,False,False,False
2161,2021-22,NSW,Sydney - Parramatta,False,16098,15750,786858638,12362,657884330,10744,135611476,49959.2786031746,53218.27616890471,0.767921480929308,0.6674121008820971,12362,False,False,False,False
2162,2021-22,NSW,Sydney - Parramatta,False,9583,9398,477435655,7371,402835184,6401,84496587,50801.83602894233,54651.36128069461,0.7691745799853908,0.667953667953668,7371,False,False,False,False
2163,2021-22,NSW,Sydney - Parramatta,False,4469,4369,209365842,3488,178351947,3007,34215727,47920.76951247425,51133.012327981654,0.7804878048780488,0.6728574625195793,3488,False,False,False,False
2164,2021-22,NSW,Sydney - South West,False,9991,9841,584020485,8038,466997575,7099,120024830,59345.64424347119,58098.72791739239,0.804524071664498,0.7105394855369833,8038,False,False,False,False
2165,2021-22,NSW,Sydney - South West,False,18776,18503,914933917,15134,779102913,12652,155098030,49447.86883208129,51480.30348883309,0.806028973157222,0.6738389433319131,15134,False,False,False,False
2166,2021-22,NSW,Sydney - South West,False,26855,26460,1307157579,22205,1112188863,18163,222870145,49401.26904761905,50087.3165052916,0.8268478867994786,0.6763358778625954,22205,False,False,False,False
2167,2021-22,NSW,Sydney - Outer South West,False,6020,5943,376577513,5284,350835456,4633,76734557,63364.885243143195,66395.8092354277,0.8777408637873754,0.7696013289036545,5284,False,False,False,False
2168,2021-22,NSW,Sydney - South West,False,21071,20717,1067948426,17589,947761287,14840,184939940,51549.37616450258,53883.75046904315,0.8347491813392814,0.704285510891747,17589,False,False,False,False
2170,2021-22,NSW,Sydney - South West,False,58772,57883,3358848908,49115,2967123116,43320,646071708,58028.24504604115,60411.75030031559,0.8356870618661948,0.7370856870618662,49115,False,False,False,False
2171,2021-22,NSW,Sydney - South West,False,21996,21744,1439622804,18777,1244745148,16922,309255853,66207.81843267108,66290.94892687863,0.8536552100381888,0.7693216948536098,18777,False,False,False,False
2172,2021-22,NSW,Sydney - South West,False,1752,1737,152919162,1522,128211300,1406,39220039,88036.36269430052,84238.69908015769,0.8687214611872146,0.8025114155251142,1522,False,False,False,False
2173,2021-22,NSW,Sydney - South West,False,8661,8579,614733043,7677,569239267,7009,134610115,71655.5592726425,74148.66054448351,0.886387253204018,0.8092599007043066,7677,False,False,False,False
2174,2021-22,NSW,Sydney - South West,False,7505,7413,522827354,6693,491788979,6078,113652590,70528.44381491974,73478.10832212759,0.8918054630246502,0.8098600932711526,6693,False,False,False,False
2175,2021-22,NSW,Sydney - South West,False,1114,1105,96865042,810,53185790,851,26160411,87660.67149321266,65661.46913580247,0.7271095152603232,0.7639138240574507,810,False,False,False,False
2176,2021-22,NSW,Sydney - South West,False,24291,24036,1436936359,19664,1161970916,17281,294858220,59782.6742802463,59091.27929210741,0.8095179284508666,0.7114157506895558,19664,False,False,False,False
2177,2021-22,NSW,Sydney - South West,False,8428,8344,458280641,7070,398357451,6090,85387432,54923.375,56344.75968882602,0.8388704318936877,0.7225913621262459,7070,False,False,False,False
2178,2021-22,NSW,Sydney - South West,False,2203,2178,185929251,1673,103106179,1682,49771024,85366.96556473829,61629.515242080095,0.7594189741261915,0.7635043123014071,1673,False,False,False,False
2179,2021-22,NSW,Sydney - South West,False,10471,10334,696887385,9046,626654322,8295,148779082,67436.36394426165,69274.18991819589,0.8639098462420017,0.7921879476649795,9046,False,False,False,False
2190,2021-22,NSW,Sydney - Inner South West,False,12932,12642,692171729,9921,562633995,8645,135311924,54751.75834519854,56711.41971575446,0.767166718218373,0.6684967522424993,9921,False,False,False,False
2191,2021-22,NSW,Sydney - Inner South West,False,3485,3442,223924148,2736,182374672,2550,48843173,65056.40557815224,66657.40935672514,0.7850789096126255,0.7317073170731707,2736,False,False,False,False
2192,2021-22,NSW,Sydney - Inner South West,False,7483,7367,413097835,5989,352884399,5343,78716677,56074.09189629429,58922.09033227584,0.8003474542295871,0.7140184418014165,5989,False,False,False,False
2193,2021-22,NSW,Sydney - Inner West,False,10867,10734,767829972,8980,657767630,8253,177449061,71532.5108999441,73248.06570155903,0.8263550197846692,0.7594552314346186,8980,False,False,False,False
2194,2021-22,NSW,Sydney - Inner South West,False,15082,14822,732785299,11979,633142803,10170,125422902,49439.029753069764,52854.39544202354,0.7942580559607479,0.6743137514918446,11979,False,False,False,False
2195,2021-22,NSW,Sydney - Inner South West,False,13433,13053,589639707,10055,493829559,8380,92505590,45172.73477361526,49112.835305818,0.7485297401920643,0.6238368197722027,10055,False,False,False,False
2196,2021-22,NSW,Sydney - Inner South West,False,17360,17039,891709798,13569,754824012,11639,162797778,52333.4584189213,55628.56599602034,0.7816244239631336,0.6704493087557604,13569,False,False,False,False
2197,2021-22,NSW,Sydney - Inner South West,False,4689,4593,244494675,3639,205934848,3142,45399390,53232.02155453952,56591.05468535312,0.7760716570697377,0.6700789080827468,3639,False,False,False,False
2198,2021-22,NSW,Sydney - Inner South West,False,4769,4711,276223666,3722,225508201,3362,55859903,58633.764805773724,60587.90999462654,0.7804571188928496,0.7049695953029985,3722,False,False,False,False
2199,2021-22,NSW,Sydney - Inner South West,False,9409,9222,489494054,7456,417935076,6388,89765543,53078.94751680763,56053.5241416309,0.7924327771282814,0.6789244340525029,7456,False,False,False,False
2200,2021-22,NSW,Sydney - Inner South West,False,24858,24383,1239712885,19838,1052003018,16640,220524744,50843.32875363983,53029.691400342774,0.7980529407031941,0.6694022045216832,19838,False,False,False,False
2203,2021-22,NSW,Sydney - Inner West,False,8749,8685,777772311,7559,655747673,7161,200641701,89553.51882556132,86750.58513030825,0.8639844553663276,0.8184935421190993,7559,False,False,False,False
2204,2021-22,NSW,Sydney - City and Inner South,False,16416,16287,1359024376,14078,1150459530,13394,336953003,83442.27764474734,81720.38144622816,0.8575779727095516,0.815911306042885,14078,False,False,False,False
2205,2021-22,NSW,Sydney - Inner South West,False,16434,16157,1069594463,13897,962079134,12492,230014494,66200.06579191682,69229.26775563072,0.8456249239381769,0.76013143483023,13897,False,False,False,False
2206,2021-22,NSW,Sydney - Inner South West,False,11407,11303,932626561,8940,705172075,8763,237898941,82511.41829602761,78878.3081655481,0.7837292890330498,0.7682125010958184,8940,False,False,False,False
